,mut_E17.5_f4,mut_E17.5_f5
g13355,0,0
g13356,0,0
g13357,0,1
g13358,0,0
g13359,0,0
g13360,0,0
g13361,0,0
g13362,0,0
g13363,0,0
g13364,0,0
g13365,0,0
g13366,0,0
g13367,0,0
g13368,0,0
g13369,0,0
g13370,0,0
g13371,0,0
g13372,0,0
g13373,0,0
g13374,0,0
g13375,0,0
g13376,0,0
g13377,0,0
g13378,0,0
g13379,0,0
g13380,0,0
g13381,0,0
g13382,0,0
g13383,0,0
g13384,0,0
g13385,0,0
g13386,0,0
g13387,0,0
g13388,0,0
g13389,0,0
g13390,0,0
g13391,0,0
g13392,0,0
g13393,0,0
g13394,0,0
g13395,0,0
g13396,0,0
g13397,0,0
g13398,0,0
g13399,0,0
g13400,0,0
g13401,0,0
g13402,0,0
g13403,0,1
g13404,0,0
g13405,0,0
g13406,0,0
g13407,0,0
g13408,0,0
g13409,0,0
g13410,0,0
g13411,0,0
g13412,0,0
g13413,0,0
g13414,0,0
g13415,0,0
g13416,2,0
g13417,0,0
g13418,0,0
g13419,0,0
g13420,0,0
g13421,0,0
g13422,0,0
g13423,0,0
g13424,0,0
g13425,0,0
g13426,0,0
g13427,0,0
g13428,0,0
g13429,0,0
g13430,0,0
g13431,0,0
g13432,0,0
g13433,0,0
g13434,0,0
g13435,0,0
g13436,0,0
g13437,0,0
g13438,0,0
g13439,0,0
g13440,0,0
g13441,0,0
g13442,0,0
g13443,0,0
g13444,0,0
g13445,0,1
g13446,0,0
g13447,1,0
g13448,0,0
g13449,0,0
g13450,0,0
g13451,0,0
g13452,0,0
g13453,0,0
g13454,0,0
g13455,0,0
g13456,0,0
g13457,0,0
g13458,0,0
g13459,0,0
g13460,0,0
g13461,0,0
g13462,0,0
g13463,0,0
g13464,0,0
g13465,0,0
g13466,0,0
g13467,0,0
g13468,0,0
g13469,0,0
g13470,0,0
g13471,0,0
g13472,0,0
g13473,0,0
g13474,0,0
g13475,0,0
g13476,0,0
g13477,0,0
g13478,0,0
g13479,0,0
g13480,0,0
g13481,0,0
g13482,0,0
g13483,0,0
g13484,0,0
g13485,0,0
g13486,0,0
g13487,0,0
g13488,0,0
g13489,0,0
g13490,349,401
g13491,625,711
g13492,1450,1672
g13493,22,26
g13494,786,1411
g13495,60,79
g13496,350,704
g13497,331,383
g13498,252,376
g13499,1775,1868
g13500,0,0
g13501,141,150
g13502,2074,2594
g13503,567,666
g13504,4,6
g13505,86,149
g13506,19,26
g13507,397,463
g13508,50,170
g13509,489,603
g13510,210,243
g13511,7,8
g13512,12,12
g13513,937,894
g13514,796,888
g13515,271,249
g13516,3083,2534
g13517,0,1
g13518,2905,3767
g13519,2,4
g13520,8,11
g13521,300,324
g13522,153,170
g13523,861,1157
g13524,452,539
g13525,130,159
g13526,926,1024
g13527,6,14
g13528,462,697
g13529,1083,1063
g13530,405,491
g13531,859,910
g13532,7,2
g13533,230,198
g13534,230,369
g13535,10,17
g13536,317,326
g13537,489,569
g13538,57,72
g13539,110,155
g13540,0,0
g13541,275,320
g13542,96,113
g13543,118,143
g13544,453,503
g13545,579,863
g13546,4,8
g13547,408,493
g13548,13,3
g13549,355,317
g13550,687,741
g13551,52,79
g13552,0,4
g13553,186,185
g13554,38,37
g13555,332,400
g13556,925,1345
g13557,0,0
g13558,0,0
g13559,0,0
g13560,527,549
g13561,52,71
g13562,1135,1369
g13563,9,21
g13564,115,164
g13565,0,0
g13566,10,7
g13567,1447,1626
g13568,52,122
g13569,220,284
g13570,711,783
g13571,25,22
g13572,64,36
g13573,1783,2007
g13574,179,152
g13575,307,580
g13576,34,36
g13577,4571,5629
g13578,317,612
g13579,162,238
g13580,165,284
g13581,0,0
g13582,10,22
g13583,1363,2612
g13584,250,459
g13585,379,353
g13586,548,634
g13587,4832,5617
g13588,0,0
g13589,173,182
g13590,64,86
g13591,825,1111
g13592,0,2
g13593,8,17
g13594,79,76
g13595,2,1
g13596,28,45
g13597,2791,3242
g13598,21,29
g13599,0,0
g13600,5,4
g13601,302,283
g13602,107,105
g13603,2,1
g13604,62,68
g13605,1117,1137
g13606,269,326
g13607,35,36
g13608,568,753
g13609,0,2
g13610,5,12
g13611,1,12
g13612,3298,3628
g13613,1012,1140
g13614,0,0
g13615,5,3
g13616,2,0
g13617,187,235
g13618,100,101
g13619,137,153
g13620,0,0
g13621,0,0
g13622,70,72
g13623,8,2
g13624,9,12
g13625,426,527
g13626,0,0
g13627,45,41
g13628,85,128
g13629,280,317
g13630,43,46
g13631,1105,1223
g13632,13,19
g13633,1369,1346
g13634,390,494
g13635,8,9
g13636,64,69
g13637,349,433
g13638,0,0
g13639,22,29
g13640,216,253
g13641,0,1
g13642,0,0
g13643,0,0
g13644,0,0
g13645,0,0
g13646,0,0
g13647,0,0
g13648,0,0
g13649,0,0
g13650,0,0
g13651,0,0
g13652,0,0
g13653,0,1
g13654,0,0
g13655,0,0
g13656,0,0
g13657,0,0
g13658,0,0
g13659,0,1
g13660,0,0
g13661,0,0
g13662,0,0
g13663,0,0
g13664,0,0
g13665,0,0
g13666,0,0
g13667,0,0
g13668,0,0
g13669,0,0
g13670,2,0
g13671,0,0
g13672,0,0
g13673,0,0
g13674,0,0
g13675,0,2
g13676,0,0
g13677,0,1
g13678,0,0
g13679,0,0
g13680,0,0
g13681,0,0
g13682,0,0
g13683,48,68
g13684,1,0
g13685,409,567
g13686,812,931
g13687,256,292
g13688,297,364
g13689,297,366
g13690,9,4
g13691,108,113
g13692,6,12
g13693,304,281
g13694,0,0
g13695,213,279
g13696,4,4
g13697,25,27
g13698,2,0
g13699,7,4
g13700,445,412
g13701,0,0
g13702,0,0
g13703,0,0
g13704,12413,17333
g13705,49,52
g13706,1050,1350
g13707,194,253
g13708,264,327
g13709,0,0
g13710,2,3
g13711,101,111
g13712,1,0
g13713,323,350
g13714,15,25
g13715,5,8
g13716,0,9
g13717,0,0
g13718,3,1
g13719,1,0
g13720,1353,1348
g13721,4,7
g13722,96,81
g13723,291,310
g13724,3,1
g13725,1,2
g13726,2130,2334
g13727,4,2
g13728,21,20
g13729,0,0
g13730,485,464
g13731,462,540
g13732,330,392
g13733,1113,1536
g13734,460,564
g13735,8,15
g13736,223,240
g13737,350,318
g13738,490,419
g13739,0,3
g13740,3,2
g13741,479,639
g13742,482,808
g13743,303,332
g13744,276,308
g13745,146,156
g13746,148,196
g13747,764,1034
g13748,92,108
g13749,363,510
g13750,29,28
g13751,102,115
g13752,396,509
g13753,210,246
g13754,2,1
g13755,354,346
g13756,219,238
g13757,36,53
g13758,359,404
g13759,13,15
g13760,124,130
g13761,22,27
g13762,10,15
g13763,790,793
g13764,4,10
g13765,775,1660
g13766,185,441
g13767,414,584
g13768,78,112
g13769,948,1097
g13770,153,225
g13771,1,0
g13772,706,702
g13773,13,95
g13774,0,0
g13775,460,467
g13776,715,809
g13777,3151,3469
g13778,730,710
g13779,150,151
g13780,456,504
g13781,35,49
g13782,1089,1053
g13783,119,149
g13784,8,38
g13785,963,993
g13786,680,872
g13787,718,824
g13788,266,327
g13789,25,34
g13790,402,326
g13791,3491,3871
g13792,617,751
g13793,168,191
g13794,178,189
g13795,483,486
g13796,594,629
g13797,39,35
g13798,822,880
g13799,94,139
g13800,217,318
g13801,10,5
g13802,201,217
g13803,1,2
g13804,115,154
g13805,192,175
g13806,359,369
g13807,401,521
g13808,1215,1364
g13809,453,355
g13810,317,331
g13811,1002,978
g13812,2,4
g13813,33,30
g13814,2194,2583
g13815,96,89
g13816,630,743
g13817,394,479
g13818,729,937
g13819,29,49
g13820,163,155
g13821,258,276
g13822,14,14
g13823,750,827
g13824,3,5
g13825,811,959
g13826,69,89
g13827,756,934
g13828,1,1
g13829,1629,2384
g13830,1,4
g13831,0,0
g13832,4,3
g13833,118,202
g13834,1,2
g13835,1,0
g13836,18,20
g13837,23,25
g13838,97,115
g13839,6,8
g13840,4,9
g13841,3,0
g13842,1551,1360
g13843,100,102
g13844,2,3
g13845,0,0
g13846,1231,1632
g13847,278,237
g13848,98,219
g13849,0,0
g13850,0,1
g13851,841,967
g13852,281,296
g13853,487,543
g13854,0,0
g13855,0,0
g13856,0,0
g13857,3,1
g13858,387,506
g13859,13202,16713
g13860,397,474
g13861,112,78
g13862,1852,2159
g13863,1250,1422
g13864,1237,1543
g13865,258,367
g13866,0,0
g13867,129,124
g13868,88,105
g13869,28,35
g13870,6,10
g13871,5873,8134
g13872,293,369
g13873,1003,1258
g13874,5,5
g13875,1695,2162
g13876,1148,1216
g13877,486,592
g13878,136,166
g13879,583,783
g13880,330,422
g13881,6,7
g13882,3507,4153
g13883,376,525
g13884,1457,1456
g13885,1576,2288
g13886,66,52
g13887,3,3
g13888,33,29
g13889,42,45
g13890,79,107
g13891,53,49
g13892,881,866
g13893,112,95
g13894,190,385
g13895,34,38
g13896,169,647
g13897,4,4
g13898,376,606
g13899,187,252
g13900,127,225
g13901,436,603
g13902,2,4
g13903,0,0
g13904,258,267
g13905,59,46
g13906,0,0
g13907,0,0
g13908,2762,3249
g13909,192,260
g13910,553,725
g13911,17,13
g13912,43,58
g13913,165,250
g13914,8,6
g13915,8,11
g13916,593,654
g13917,442,524
g13918,230,267
g13919,0,1
g13920,522,662
g13921,0,0
g13922,781,984
g13923,39,51
g13924,161,242
g13925,2,1
g13926,0,0
g13927,0,3
g13928,2,3
g13929,1263,1371
g13930,0,1
g13931,99,86
g13932,410,442
g13933,1096,1436
g13934,0,0
g13935,5,1
g13936,1626,1801
g13937,3,6
g13938,782,923
g13939,0,1
g13940,1,2
g13941,1161,2666
g13942,187,136
g13943,599,752
g13944,2,1
g13945,6,2
g13946,366,328
g13947,743,820
g13948,1434,1596
g13949,240,246
g13950,369,442
g13951,0,0
g13952,0,0
g13953,198,237
g13954,219,264
g13955,159,172
g13956,354,405
g13957,170,187
g13958,57,64
g13959,58,53
g13960,740,898
g13961,20,31
g13962,50,42
g13963,1054,1176
g13964,60,86
g13965,675,718
g13966,117,113
g13967,479,554
g13968,328,727
g13969,162,199
g13970,1885,2198
g13971,423,510
g13972,98,146
g13973,398,576
g13974,837,922
g13975,0,0
g13976,283,311
g13977,523,609
g13978,20,26
g13979,0,0
g13980,1,1
g13981,1258,1281
g13982,321,421
g13983,555,764
g13984,54,84
g13985,392,526
g13986,86,126
g13987,640,858
g13988,1066,1009
g13989,127,145
g13990,0,1
g13991,0,0
g13992,0,1
g13993,801,1001
g13994,0,0
g13995,54,66
g13996,6,5
g13997,222,275
g13998,91,125
g13999,317,658
g14000,2,5
g14001,428,383
g14002,186,211
g14003,0,0
g14004,0,1
g14005,376,409
g14006,265,343
g14007,21,24
g14008,0,0
g14009,179,232
g14010,6,2
g14011,9,13
g14012,9,126
g14013,6,37
g14014,9,2
g14015,263,335
g14016,91,128
g14017,1190,1328
g14018,615,673
g14019,0,1
g14020,471,651
g14021,255,275
g14022,157,225
g14023,388,458
g14024,107,147
g14025,0,1
g14026,98,99
g14027,907,987
g14028,6,6
g14029,50,60
g14030,678,817
g14031,339,381
g14032,0,2
g14033,6,8
g14034,60,70
g14035,7,11
g14036,16,34
g14037,0,0
g14038,2836,3410
g14039,3482,3662
g14040,1,1
g14041,2,2
g14042,1691,1921
g14043,71,103
g14044,124,174
g14045,71,57
g14046,43,54
g14047,568,630
g14048,2,3
g14049,0,0
g14050,10,9
g14051,304,398
g14052,200,248
g14053,682,957
g14054,24,59
g14055,106,142
g14056,0,0
g14057,56,123
g14058,2,9
g14059,33,20
g14060,1038,1059
g14061,191,225
g14062,440,493
g14063,0,0
g14064,0,2
g14065,9,8
g14066,626,1206
g14067,8,15
g14068,0,0
g14069,291,379
g14070,1351,1713
g14071,0,0
g14072,3,1
g14073,0,1
g14074,1,1
g14075,7,11
g14076,0,0
g14077,0,1
g14078,15,18
g14079,439,508
g14080,1921,2525
g14081,257,344
g14082,592,777
g14083,134,129
g14084,0,0
g14085,0,0
g14086,0,0
g14087,0,0
g14088,0,0
g14089,0,0
g14090,0,0
g14091,0,0
g14092,845,966
g14093,2064,2491
g14094,0,0
g14095,0,0
g14096,0,0
g14097,10,28
g14098,227,324
g14099,0,0
g14100,65,101
g14101,0,1
g14102,0,0
g14103,16,13
g14104,54,78
g14105,0,2
g14106,54,71
g14107,336,822
g14108,34,83
g14109,231,611
g14110,9,10
g14111,0,1
g14112,312,440
g14113,2039,2472
g14114,776,927
g14115,95,138
g14116,181,197
g14117,0,0
g14118,0,0
g14119,0,0
g14120,0,0
g14121,0,0
g14122,0,0
g14123,0,0
g14124,0,0
g14125,483,599
g14126,698,1029
g14127,421,436
g14128,9,8
g14129,2,0
g14130,0,3
g14131,7,5
g14132,269,325
g14133,0,0
g14134,8,9
g14135,6,3
g14136,0,0
g14137,331,355
g14138,49,54
g14139,2,1
g14140,141,183
g14141,12,42
g14142,994,1119
g14143,577,797
g14144,814,1055
g14145,61,73
g14146,1,0
g14147,0,2
g14148,346,462
g14149,287,296
g14150,4,6
g14151,0,0
g14152,0,0
g14153,0,0
g14154,0,0
g14155,0,0
g14156,0,0
g14157,0,0
g14158,0,0
g14159,0,0
g14160,0,0
g14161,1,0
g14162,42,35
g14163,1546,1610
g14164,115,135
g14165,945,859
g14166,100,96
g14167,454,356
g14168,1178,1602
g14169,294,237
g14170,48,46
g14171,1,1
g14172,5,4
g14173,346,402
g14174,2,2
g14175,84,74
g14176,196,194
g14177,1121,1484
g14178,2,0
g14179,53,57
g14180,600,770
g14181,794,973
g14182,421,479
g14183,41,40
g14184,916,983
g14185,167,197
g14186,367,391
g14187,91,141
g14188,1632,2056
g14189,1,3
g14190,0,0
g14191,0,0
g14192,2,0
g14193,0,0
g14194,0,0
g14195,0,0
g14196,0,0
g14197,1,0
g14198,1,0
g14199,0,0
g14200,0,0
g14201,0,0
g14202,0,1
g14203,0,1
g14204,155,172
g14205,324,293
g14206,652,718
g14207,31,45
g14208,12,22
g14209,20,27
g14210,371,349
g14211,418,630
g14212,86,71
g14213,9,2
g14214,1502,1749
g14215,1,1
g14216,2610,2960
g14217,764,981
g14218,82,77
g14219,86,103
g14220,33,35
g14221,1727,1935
g14222,1201,1727
g14223,765,881
g14224,285,428
g14225,0,0
g14226,602,807
g14227,796,837
g14228,56,57
g14229,281,397
g14230,21,22
g14231,170,233
g14232,82,82
g14233,0,0
g14234,1575,1778
g14235,275,344
g14236,83,101
g14237,49,45
g14238,112,119
g14239,1046,1103
g14240,102,112
g14241,336,576
g14242,2,6
g14243,906,1009
g14244,13,26
g14245,886,1155
g14246,4,1
g14247,11,21
g14248,1117,1284
g14249,786,987
g14250,403,612
g14251,519,875
g14252,4007,4649
g14253,541,641
g14254,620,786
g14255,66,84
g14256,476,501
g14257,695,784
g14258,385,465
g14259,1,0
g14260,643,752
g14261,9,3
g14262,1411,1301
g14263,24,28
g14264,211,193
g14265,75,78
g14266,21,18
g14267,632,986
g14268,331,452
g14269,496,711
g14270,203,272
g14271,1711,1520
g14272,4,1
g14273,306,414
g14274,0,1
g14275,657,813
g14276,5,2
g14277,95,128
g14278,3097,4207
g14279,685,899
g14280,1,1
g14281,203,278
g14282,661,593
g14283,0,2
g14284,332,494
g14285,241,262
g14286,455,578
g14287,4,1
g14288,513,612
g14289,632,694
g14290,9,5
g14291,1951,1681
g14292,222,185
g14293,1,1
g14294,0,0
g14295,76,108
g14296,294,305
g14297,41,45
g14298,1709,2001
g14299,2,212
g14300,438,376
g14301,2,1
g14302,2,0
g14303,168,188
g14304,4,3
g14305,150,179
g14306,813,955
g14307,262,296
g14308,2,1
g14309,0,0
g14310,19,29
g14311,1732,1590
g14312,1840,2371
g14313,105,125
g14314,1774,1858
g14315,656,659
g14316,242,285
g14317,537,609
g14318,150,157
g14319,2001,2415
g14320,0,0
g14321,14,7
g14322,0,0
g14323,2,2
g14324,1,0
g14325,2567,3038
g14326,187,190
g14327,4,0
g14328,1,10
g14329,192,191
g14330,41,39
g14331,146,142
g14332,0,2
g14333,0,0
g14334,12,15
g14335,444,368
g14336,109,110
g14337,1,4
g14338,198,331
g14339,8,18
g14340,2,0
g14341,0,0
g14342,1,0
g14343,1090,1304
g14344,3542,4620
g14345,284,371
g14346,182,213
g14347,687,750
g14348,35,19
g14349,75,88
g14350,4,1
g14351,0,0
g14352,1,0
g14353,1599,1885
g14354,6,9
g14355,392,509
g14356,1030,1330
g14357,3,4
g14358,402,548
g14359,4,11
g14360,0,0
g14361,1,0
g14362,0,1
g14363,0,0
g14364,0,0
g14365,0,0
g14366,0,0
g14367,0,0
g14368,0,5
g14369,18,17
g14370,2,4
g14371,1655,1755
g14372,411,562
g14373,9,4
g14374,103,102
g14375,504,505
g14376,12,5
g14377,0,1
g14378,0,0
g14379,0,0
g14380,0,0
g14381,0,0
g14382,0,0
g14383,0,0
g14384,0,2
g14385,0,0
g14386,0,0
g14387,0,0
g14388,0,0
g14389,0,1
g14390,219,285
g14391,679,970
g14392,11316,9762
g14393,393,476
g14394,138,180
g14395,66,95
g14396,241,294
g14397,1,2
g14398,76,91
g14399,2496,2949
g14400,497,473
g14401,547,628
g14402,830,866
g14403,25,21
g14404,11,4
g14405,57,51
g14406,555,540
g14407,23,29
g14408,0,0
g14409,16,9
g14410,4,3
g14411,365,455
g14412,887,971
g14413,4,9
g14414,403,488
g14415,2,3
g14416,11,26
g14417,121,127
g14418,143,148
g14419,35,28
g14420,930,1047
g14421,1089,1040
g14422,2127,2323
g14423,1,0
g14424,2,3
g14425,527,484
g14426,60,62
g14427,978,1251
g14428,1256,1578
g14429,692,759
g14430,680,785
g14431,479,560
g14432,361,424
g14433,7,9
g14434,174,223
g14435,116,188
g14436,498,630
g14437,344,515
g14438,178,251
g14439,563,671
g14440,246,240
g14441,48,84
g14442,410,451
g14443,1249,1317
g14444,6,4
g14445,809,777
g14446,250,237
g14447,93,77
g14448,0,5
g14449,1596,1605
g14450,285,340
g14451,146,135
g14452,0,2
g14453,187,180
g14454,4,2
g14455,1507,1466
g14456,1,7
g14457,252,267
g14458,482,536
g14459,0,0
g14460,0,0
g14461,324,356
g14462,0,2
g14463,1,4
g14464,866,885
g14465,2,10
g14466,7,7
g14467,3,1
g14468,0,0
g14469,97,119
g14470,5,7
g14471,0,0
g14472,49,36
g14473,0,0
g14474,0,0
g14475,0,1
g14476,178,253
g14477,448,530
g14478,406,506
g14479,23,22
g14480,806,1046
g14481,42,40
g14482,4,1
g14483,514,431
g14484,1062,1108
g14485,80,52
g14486,473,590
g14487,100,139
g14488,291,351
g14489,5,10
g14490,5,8
g14491,0,0
g14492,1,25
g14493,0,1084
g14494,3,6
g14495,230,249
g14496,0,0
g14497,0,0
g14498,187,164
g14499,711,728
g14500,1,0
g14501,1034,1245
g14502,1151,1309
g14503,667,757
g14504,2,1
g14505,178,208
g14506,1,2
g14507,0,0
g14508,448,490
g14509,18981,22760
g14510,718,856
g14511,1316,1606
g14512,2,4
g14513,540,838
g14514,891,1303
g14515,7,11
g14516,191,199
g14517,1,3
g14518,1,3
g14519,22,38
g14520,7,1
g14521,0,0
g14522,0,0
g14523,0,0
g14524,0,0
g14525,0,0
g14526,0,0
g14527,0,0
g14528,0,0
g14529,0,0
g14530,0,0
g14531,0,0
g14532,0,0
g14533,0,0
g14534,0,0
g14535,0,0
g14536,0,0
g14537,0,0
g14538,0,0
g14539,0,0
g14540,0,0
g14541,10,23
g14542,4,13
g14543,0,0
g14544,0,0
g14545,1,1
g14546,26,103
g14547,18,65
g14548,0,0
g14549,7,8
g14550,35,109
g14551,0,0
g14552,35,121
g14553,90,305
g14554,46,61
g14555,10,3
g14556,6,21
g14557,114,245
g14558,43,54
g14559,4,15
g14560,0,1
g14561,135,104
g14562,299,297
g14563,34,36
g14564,698,820
g14565,1027,1344
g14566,174,177
g14567,148,181
g14568,0,0
g14569,503,615
g14570,126,152
g14571,2812,2166
g14572,1157,1303
g14573,5,16
g14574,222,275
g14575,45,51
g14576,0,0
g14577,1,1
g14578,25,22
g14579,237,208
g14580,2,0
g14581,3,3
g14582,211,179
g14583,52,68
g14584,161,198
g14585,625,773
g14586,102,75
g14587,35,33
g14588,2188,2380
g14589,529,676
g14590,43,40
g14591,0,0
g14592,0,0
g14593,164,121
g14594,1,0
g14595,603,600
g14596,2,3
g14597,21,30
g14598,1119,1203
g14599,135,121
g14600,12,17
g14601,2,5
g14602,208,145
g14603,140,161
g14604,123,122
g14605,11,14
g14606,3,3
g14607,373,365
g14608,404,339
g14609,14,5
g14610,18,11
g14611,490,660
g14612,185,266
g14613,445,489
g14614,317,288
g14615,131,155
g14616,102,98
g14617,2,9
g14618,931,1088
g14619,1615,1860
g14620,354,432
g14621,156,143
g14622,856,873
g14623,96,113
g14624,926,1222
g14625,678,886
g14626,78,99
g14627,266,364
g14628,3,1
g14629,4,0
g14630,11,10
g14631,371,431
g14632,320,390
g14633,0,0
g14634,0,0
g14635,2,3
g14636,3,4
g14637,5,7
g14638,866,1223
g14639,274,352
g14640,2,1
g14641,794,668
g14642,233,285
g14643,4,8
g14644,0,0
g14645,0,0
g14646,0,1
g14647,0,0
g14648,221,239
g14649,210,172
g14650,207,275
g14651,16,22
g14652,429,486
g14653,0,2
g14654,376,401
g14655,13,17
g14656,2250,2304
g14657,343,320
g14658,3197,4404
g14659,3551,4898
g14660,8,13
g14661,0,1
g14662,0,1
g14663,1532,10861
g14664,2,4
g14665,364,497
g14666,4,5
g14667,56,75
g14668,201,270
g14669,154,164
g14670,0,0
g14671,2,3
g14672,0,1
g14673,0,1
g14674,0,0
g14675,293,397
g14676,177,189
g14677,47,31
g14678,851,1241
g14679,0,3
g14680,1448,27654
g14681,830,15789
g14682,86,186
g14683,0,0
g14684,1,0
g14685,1,2
g14686,0,1
g14687,1,2
g14688,2,2
g14689,1471,1533
g14690,0,0
g14691,4,4
g14692,0,0
g14693,0,0
g14694,32,35
g14695,41,62
g14696,0,0
g14697,0,0
g14698,338,480
g14699,423,471
g14700,693,804
g14701,0,0
g14702,172,199
g14703,5,2
g14704,1,0
g14705,153,230
g14706,0,0
g14707,1,1
g14708,85,109
g14709,225,279
g14710,442,465
g14711,285,567
g14712,8956,9823
g14713,3,1
g14714,0,0
g14715,1620,1699
g14716,9,1
g14717,63,57
g14718,18,15
g14719,0,0
g14720,543,686
g14721,1,2
g14722,163,162
g14723,49,36
g14724,17,11
g14725,1,3
g14726,1874,1967
g14727,6,13
g14728,0,0
g14729,447,514
g14730,605,464
g14731,1,0
g14732,149,132
g14733,85,106
g14734,0,0
g14735,2,3
g14736,0,0
g14737,139,208
g14738,2,6
g14739,2,0
g14740,488,533
g14741,3,2
g14742,0,0
g14743,2,4
g14744,1,7
g14745,1681,2207
g14746,152,176
g14747,1322,1427
g14748,1192,1484
g14749,107,102
g14750,853,941
g14751,23,30
g14752,5,2
g14753,2,1
g14754,331,440
g14755,32,48
g14756,1289,1534
g14757,3,1
g14758,403,500
g14759,555,698
g14760,548,709
g14761,611,848
g14762,80,158
g14763,685,1247
g14764,336,346
g14765,15,14
g14766,0,3
g14767,1,0
g14768,1374,1480
g14769,128,135
g14770,1636,1921
g14771,286,373
g14772,28,31
g14773,1,2
g14774,51,67
g14775,0,0
g14776,0,0
g14777,0,0
g14778,1164,1009
g14779,263,318
g14780,178,248
g14781,15,20
g14782,1,6
g14783,1224,1654
g14784,379,509
g14785,1,0
g14786,3497,4890
g14787,1294,1840
g14788,10,15
g14789,1,2
g14790,1,1
g14791,340,568
g14792,1743,2490
g14793,108,169
g14794,78,58
g14795,2835,3458
g14796,1,1
g14797,0,1
g14798,0,0
g14799,2,12
g14800,81,96
g14801,11,4
g14802,37,51
g14803,70,99
g14804,485,475
g14805,229,221
g14806,924,882
g14807,0,1
g14808,1,1
g14809,0,0
g14810,905,1098
g14811,4213,4905
g14812,0,0
g14813,158,158
g14814,0,2
g14815,191,256
g14816,476,573
g14817,133,161
g14818,2,7
g14819,0,0
g14820,207,176
g14821,10,6
g14822,169,248
g14823,1161,1395
g14824,2,0
g14825,0,0
g14826,357,475
g14827,266,304
g14828,80,120
g14829,29,52
g14830,240,378
g14831,6,5
g14832,189,235
g14833,1,0
g14834,0,0
g14835,4,0
g14836,1556,1872
g14837,223,413
g14838,38,64
g14839,125,206
g14840,1129,1353
g14841,179,32
g14842,16,13
g14843,243,398
g14844,1076,1271
g14845,271,389
g14846,1255,1368
g14847,2,1
g14848,133,109
g14849,669,642
g14850,62,50
g14851,430,426
g14852,2,0
g14853,1,0
g14854,96,114
g14855,478,604
g14856,1033,998
g14857,135,163
g14858,209,217
g14859,1,0
g14860,2483,1998
g14861,0,0
g14862,317,416
g14863,10,18
g14864,25480,28386
g14865,541,613
g14866,295,363
g14867,195,285
g14868,28,18
g14869,213,271
g14870,0,3
g14871,4,1
g14872,0,0
g14873,1105,1322
g14874,5,2
g14875,1,1
g14876,1286,1327
g14877,19,17
g14878,1293,1361
g14879,49,46
g14880,10,18
g14881,195,236
g14882,2,0
g14883,2520,2654
g14884,53,58
g14885,205,243
g14886,1,0
g14887,635,844
g14888,344,362
g14889,4,1
g14890,1235,1360
g14891,1903,2474
g14892,711,867
g14893,819,1101
g14894,8,8
g14895,2,1
g14896,120,159
g14897,0,3
g14898,0,0
g14899,1,2
g14900,0,0
g14901,453,564
g14902,26,32
g14903,6,7
g14904,18,27
g14905,45,47
g14906,302,347
g14907,40,49
g14908,33,49
g14909,5071,5890
g14910,0,0
g14911,0,0
g14912,0,0
g14913,0,2
g14914,163,177
g14915,244,325
g14916,209,258
g14917,36,43
g14918,0,4
g14919,2932,3422
g14920,179,239
g14921,0,0
g14922,261,203
g14923,620,590
g14924,82,60
g14925,321,268
g14926,765,886
g14927,1,5
g14928,328,740
g14929,7,15
g14930,47,60
g14931,340,388
g14932,10,12
g14933,773,1061
g14934,1,1
g14935,1,0
g14936,0,1
g14937,0,0
g14938,0,0
g14939,0,0
g14940,0,0
g14941,0,0
g14942,53,62
g14943,4,5
g14944,3310,4491
g14945,85,131
g14946,683,926
g14947,72,78
g14948,41,62
g14949,760,844
g14950,5,4
g14951,59,61
g14952,129,198
g14953,528,732
g14954,294,198
g14955,504,751
g14956,588,710
g14957,304,294
g14958,142,118
g14959,726,885
g14960,333,273
g14961,1,0
g14962,345,284
g14963,0,0
g14964,1,3
g14965,2,3
g14966,19,33
g14967,325,414
g14968,2107,2605
g14969,3,0
g14970,1,0
g14971,205,223
g14972,987,1186
g14973,0,0
g14974,0,0
g14975,188,256
g14976,217,248
g14977,338,438
g14978,63,70
g14979,1,0
g14980,0,0
g14981,4,3
g14982,0,0
g14983,26,17
g14984,1,1
g14985,2,2
g14986,172,245
g14987,0,1
g14988,0,0
g14989,1,0
g14990,0,0
g14991,0,1
g14992,87,124
g14993,31,59
g14994,1,0
g14995,1600,1805
g14996,3,4
g14997,1047,1097
g14998,39,42
g14999,1,1
g15000,538,584
g15001,1,2
g15002,376,435
g15003,595,1759
g15004,87,91
g15005,0,2
g15006,45,56
g15007,1334,1771
g15008,64,92
g15009,91,90
g15010,316,327
g15011,0,2
g15012,53,91
g15013,0,2
g15014,0,0
g15015,211,287
g15016,386,503
g15017,90,126
g15018,3,3
g15019,15,10
g15020,1,2
g15021,182,167
g15022,1,0
g15023,0,0
g15024,0,0
g15025,1,0
g15026,607,789
g15027,180,182
g15028,0,0
g15029,855,967
g15030,97,122
g15031,1490,1508
g15032,37,45
g15033,522,857
g15034,10,3
g15035,0,0
g15036,819,946
g15037,748,909
g15038,43,36
g15039,363,468
g15040,556,562
g15041,31,29
g15042,0,0
g15043,0,3
g15044,151,259
g15045,893,891
g15046,253,224
g15047,31,33
g15048,1393,1509
g15049,26,362
g15050,1,0
g15051,3,2
g15052,1614,1835
g15053,42,42
g15054,213,190
g15055,11,8
g15056,53,133
g15057,1179,1138
g15058,20,19
