,het_E17.5_f5,het_E17.5_f4
g01694,1,0
g01695,26,14
g01696,5,3
g01697,374,339
g01698,40,20
g01699,3,2
g01700,0,0
g01701,331,304
g01702,0,2
g01703,186,184
g01704,573,522
g01705,259,258
g01706,3,3
g01707,2191,1440
g01708,7,3
g01709,0,1
g01710,6,10
g01711,0,0
g01712,158,147
g01713,696,595
g01714,22,21
g01715,2,1
g01716,647,724
g01717,111,83
g01718,10,7
g01719,1336,911
g01720,0,1
g01721,227,246
g01722,842,811
g01723,21,13
g01724,111,74
g01725,8,3
g01726,95,91
g01727,175,133
g01728,172,165
g01729,1246,1017
g01730,4447,3568
g01731,3,3
g01732,2,1
g01733,116,94
g01734,147,127
g01735,2516,2711
g01736,2,2
g01737,389,352
g01738,1,0
g01739,1256,1040
g01740,980,808
g01741,91,76
g01742,80,77
g01743,17,6
g01744,481,467
g01745,3,2
g01746,0,1
g01747,45,37
g01748,1,0
g01749,1725,1714
g01750,104,94
g01751,84,59
g01752,110,86
g01753,2,2
g01754,0,0
g01755,0,0
g01756,0,0
g01757,123,55
g01758,2,0
g01759,164,150
g01760,411,406
g01761,0,0
g01762,543,535
g01763,0,0
g01764,2,3
g01765,79,65
g01766,13,5
g01767,335,232
g01768,5,5
g01769,48,40
g01770,0,0
g01771,9,8
g01772,218,222
g01773,318,322
g01774,29,34
g01775,47,44
g01776,752,813
g01777,1,4
g01778,205,182
g01779,60,46
g01780,5421,5367
g01781,747,854
g01782,2,2
g01783,0,0
g01784,297,208
g01785,1528,1226
g01786,7,4
g01787,25,18
g01788,106,94
g01789,263,271
g01790,2,1
g01791,0,0
g01792,0,0
g01793,3,4
g01794,628,543
g01795,1543,1177
g01796,3838,3351
g01797,48,54
g01798,579,558
g01799,0,0
g01800,284,265
g01801,470,369
g01802,880,968
g01803,1802,1764
g01804,0,0
g01805,9,7
g01806,708,583
g01807,1106,930
g01808,417,397
g01809,85,81
g01810,617,705
g01811,437,354
g01812,176,184
g01813,196,242
g01814,191,210
g01815,7314,7071
g01816,11,25
g01817,244,239
g01818,4,5
g01819,267,209
g01820,545,539
g01821,57,69
g01822,0,0
g01823,0,0
g01824,62,79
g01825,2284,2431
g01826,6,3
g01827,671,651
g01828,81,68
g01829,1,5
g01830,515,444
g01831,5,4
g01832,370,305
g01833,65,70
g01834,370,257
g01835,0,0
g01836,804,782
g01837,2334,2058
g01838,333,346
g01839,143,153
g01840,374,354
g01841,0,0
g01842,58,73
g01843,1,2
g01844,67,72
g01845,0,0
g01846,128,143
g01847,1,0
g01848,812,797
g01849,13,8
g01850,14,29
g01851,311,302
g01852,39,41
g01853,659,577
g01854,870,720
g01855,484,400
g01856,1448,1068
g01857,310,215
g01858,1007,843
g01859,8,8
g01860,1736,1345
g01861,9,2
g01862,417,324
g01863,234,212
g01864,227,177
g01865,773,690
g01866,462,344
g01867,11,5
g01868,1,2
g01869,1,0
g01870,511,396
g01871,93,95
g01872,748,718
g01873,68,60
g01874,320,351
g01875,49,44
g01876,106,99
g01877,40,24
g01878,73,71
g01879,4,4
g01880,1,0
g01881,1685,1458
g01882,2880,2694
g01883,64,62
g01884,75,87
g01885,578,623
g01886,2,2
g01887,70,30
g01888,104,91
g01889,1231,970
g01890,0,0
g01891,0,1
g01892,3,6
g01893,572,362
g01894,345,307
g01895,42,47
g01896,897,717
g01897,1205,1096
g01898,701,767
g01899,26,23
g01900,33,21
g01901,85,91
g01902,45,40
g01903,0,0
g01904,325,308
g01905,0,0
g01906,393,343
g01907,263,172
g01908,163,146
g01909,316,281
g01910,0,0
g01911,0,0
g01912,0,0
g01913,546,471
g01914,2,0
g01915,8,2
g01916,24,19
g01917,0,0
g01918,177,129
g01919,27,19
g01920,342,321
g01921,1217,1115
g01922,53,60
g01923,1,1
g01924,0,0
g01925,0,0
g01926,550,445
g01927,513,214
g01928,30,12
g01929,0,1
g01930,76,94
g01931,1,0
g01932,839,620
g01933,901,802
g01934,64,46
g01935,45,49
g01936,27,22
g01937,0,0
g01938,25,23
g01939,563,497
g01940,11,20
g01941,786,641
g01942,78,61
g01943,292,215
g01944,307,208
g01945,8,6
g01946,1,1
g01947,1,1
g01948,171,142
g01949,1,1
g01950,0,0
g01951,288,265
g01952,23,22
g01953,31,23
g01954,956,870
g01955,1356,1338
g01956,89,67
g01957,11,9
g01958,122,94
g01959,582,618
g01960,562,495
g01961,48,49
g01962,0,0
g01963,1,3
g01964,12133,10553
g01965,5997,5069
g01966,24469,22957
g01967,152,119
g01968,0,0
g01969,192,147
g01970,2143,2114
g01971,4,2
g01972,1175,982
g01973,175,167
g01974,2,6
g01975,396,348
g01976,57,38
g01977,1400,1058
g01978,1466,1352
g01979,771,666
g01980,0,1
g01981,5,8
g01982,12,21
g01983,9,6
g01984,13,6
g01985,3,8
g01986,11,3
g01987,4,5
g01988,7,15
g01989,1,2
g01990,9,12
g01991,3,2
g01992,7,3
g01993,4,3
g01994,2,2
g01995,4,6
g01996,4,2
g01997,0,0
g01998,1,2
g01999,4,3
g02000,0,1
g02001,3,1
g02002,116,147
g02003,0,8
g02004,73,81
g02005,15,28
g02006,145,129
g02007,2112,2432
g02008,2,2
g02009,21,15
g02010,230,142
g02011,261,269
g02012,503,514
g02013,343,357
g02014,1039,981
g02015,1693,1849
g02016,1781,1425
g02017,788,656
g02018,450,434
g02019,2,2
g02020,0,1
g02021,843,783
g02022,415,376
g02023,0,0
g02024,3092,2147
g02025,3,1
g02026,8,1
g02027,0,0
g02028,0,0
g02029,0,0
g02030,0,0
g02031,0,0
g02032,0,0
g02033,0,0
g02034,0,0
g02035,602,533
g02036,0,0
g02037,0,0
g02038,0,0
g02039,0,1
g02040,212,216
g02041,693,668
g02042,0,0
g02043,3,5
g02044,98,102
g02045,6,5
g02046,0,0
g02047,21,17
g02048,157,173
g02049,817,699
g02050,20,16
g02051,4654,4041
g02052,11,18
g02053,370,322
g02054,125,134
g02055,691,613
g02056,243,201
g02057,160,128
g02058,25,28
g02059,472,434
g02060,3,5
g02061,153,171
g02062,4402,3311
g02063,841,732
g02064,3,4
g02065,0,0
g02066,0,0
g02067,2,6
g02068,351,340
g02069,329,286
g02070,545,440
g02071,14,13
g02072,385,341
g02073,750,650
g02074,36,54
g02075,1405,1538
g02076,1267,1180
g02077,572,537
g02078,236,189
g02079,593,531
g02080,378,366
g02081,564,557
g02082,853,819
g02083,221,254
g02084,2526,1722
g02085,1036,701
g02086,1136,1065
g02087,333,362
g02088,34,39
g02089,135,105
g02090,744,688
g02091,903,875
g02092,690,549
g02093,1523,1464
g02094,34,27
g02095,3539,2755
g02096,67,65
g02097,287,313
g02098,19,21
g02099,149,61
g02100,312,309
g02101,7,9
g02102,309,285
g02103,457,402
g02104,736,717
g02105,736,717
g02106,1532,1486
g02107,0,1
g02108,7,2
g02109,452,481
g02110,211,182
g02111,655,620
g02112,98,80
g02113,53,51
g02114,537,367
g02115,1576,1583
g02116,634,576
g02117,1626,1642
g02118,610,484
g02119,70,81
g02120,1947,1886
g02121,541,509
g02122,294,263
g02123,314,244
g02124,7,8
g02125,245,212
g02126,471,483
g02127,14,20
g02128,38,41
g02129,13,8
g02130,520,583
g02131,10,14
g02132,486,437
g02133,871,774
g02134,292,325
g02135,100,118
g02136,3,11
g02137,439,497
g02138,1230,1057
g02139,2063,2169
g02140,45,29
g02141,1526,1481
g02142,637,826
g02143,274,315
g02144,33471,32147
g02145,8,15
g02146,3618,3589
g02147,500,473
g02148,95,87
g02149,39,52
g02150,34,46
g02151,131,158
g02152,52,54
g02153,463,385
g02154,528,513
g02155,34,21
g02156,356,389
g02157,768,720
g02158,365,371
g02159,115,120
g02160,0,0
g02161,486,481
g02162,180,162
g02163,73,89
g02164,508,438
g02165,623,584
g02166,22,9
g02167,24,18
g02168,730,592
g02169,28,32
g02170,1138,1086
g02171,24,25
g02172,174,151
g02173,958,954
g02174,3224,2636
g02175,255,209
g02176,45,47
g02177,28,25
g02178,205,156
g02179,159,196
g02180,4,1
g02181,0,0
g02182,4,11
g02183,1,3
g02184,0,0
g02185,0,0
g02186,2,1
g02187,0,0
g02188,7,7
g02189,2,1
g02190,83,80
g02191,13,14
g02192,86,73
g02193,120,97
g02194,1,0
g02195,39,48
g02196,0,0
g02197,0,0
g02198,60,46
g02199,86,96
g02200,295,311
g02201,532,445
g02202,349,337
g02203,0,0
g02204,1872,1648
g02205,75,85
g02206,267,300
g02207,61,50
g02208,388,271
g02209,945,761
g02210,1065,949
g02211,664,634
g02212,42,33
g02213,349,399
g02214,2101,2014
g02215,0,0
g02216,221,253
g02217,35,21
g02218,417,347
g02219,2,1
g02220,0,0
g02221,353,326
g02222,9,12
g02223,618,586
g02224,88,70
g02225,355,359
g02226,211,216
g02227,0,0
g02228,0,0
g02229,1,1
g02230,585,437
g02231,521,390
g02232,51,43
g02233,1582,1545
g02234,1783,1616
g02235,279,238
g02236,61,56
g02237,1,0
g02238,1382,1301
g02239,0,0
g02240,0,0
g02241,2,0
g02242,35,20
g02243,7896,5777
g02244,18,34
g02245,175,159
g02246,23,24
g02247,0,0
g02248,1,2
g02249,1,2
g02250,1,1
g02251,0,1
g02252,1370,848
g02253,7,11
g02254,0,0
g02255,36,28
g02256,235,184
g02257,23,20
g02258,155,149
g02259,192,202
g02260,105,84
g02261,454,411
g02262,16,12
g02263,274,251
g02264,9909,7802
g02265,0,0
g02266,2,1
g02267,495,387
g02268,825,824
g02269,13,16
g02270,7,6
g02271,753,578
g02272,0,1
g02273,0,3
g02274,572,607
g02275,85,76
g02276,439,423
g02277,41,50
g02278,0,0
g02279,893,928
g02280,745,655
g02281,2103,1871
g02282,658,636
g02283,3946,3550
g02284,22,23
g02285,0,0
g02286,2,3
g02287,0,0
g02288,0,0
g02289,0,0
g02290,416,327
g02291,1,1
g02292,17,14
g02293,608,577
g02294,3,1
g02295,488,348
g02296,2,1
g02297,1060,947
g02298,3281,3351
g02299,0,1
g02300,73,67
g02301,454,320
g02302,260,163
g02303,120,107
g02304,2,0
g02305,3,2
g02306,11,6
g02307,1200,914
g02308,1,1
g02309,1,0
g02310,552,509
g02311,354,324
g02312,226,198
g02313,248,180
g02314,186,134
g02315,0,0
g02316,873,1020
g02317,96,83
g02318,451,446
g02319,354,281
g02320,68,58
g02321,1,0
g02322,84,97
g02323,0,3
g02324,455,337
g02325,213,163
g02326,1557,1436
g02327,0,0
g02328,1304,1202
g02329,1,0
g02330,1524,1493
g02331,0,0
g02332,0,0
g02333,11711,8921
g02334,7624,6954
g02335,0,1
g02336,40,32
g02337,2,1
g02338,0,0
g02339,0,0
g02340,0,0
g02341,4,0
g02342,1886,1517
g02343,155,116
g02344,273,275
g02345,55,52
g02346,1084,792
g02347,0,0
g02348,0,0
g02349,0,4
g02350,1851,1609
g02351,0,0
g02352,0,0
g02353,0,0
g02354,0,0
g02355,0,0
g02356,0,0
g02357,750,517
g02358,306,286
g02359,174,165
g02360,0,0
g02361,14,6
g02362,0,0
g02363,8,7
g02364,466,404
g02365,5,4
g02366,1,2
g02367,7,14
g02368,0,0
g02369,0,0
g02370,0,0
g02371,0,0
g02372,0,0
g02373,436,438
g02374,17,24
g02375,130,119
g02376,303,241
g02377,0,2
g02378,7,11
g02379,52,49
g02380,28,23
g02381,49,50
g02382,40,34
g02383,258,146
g02384,10,12
g02385,18,11
g02386,2232,2006
g02387,114,119
g02388,15,21
g02389,1,0
g02390,903,776
g02391,12,7
g02392,304,248
g02393,0,0
g02394,429,338
g02395,432,391
g02396,0,0
g02397,1620,1420
g02398,70,63
g02399,1367,1007
g02400,2,7
g02401,103,58
g02402,0,0
g02403,4,0
g02404,518,460
g02405,98,64
g02406,0,0
g02407,0,0
g02408,0,0
g02409,0,0
g02410,9,8
g02411,0,0
g02412,1605,1550
g02413,6,13
g02414,1,0
g02415,28,18
g02416,394,221
g02417,0,0
g02418,386,386
g02419,6,0
g02420,339,281
g02421,175,196
g02422,1822,1773
g02423,263,181
g02424,73,46
g02425,12,1
g02426,14,15
g02427,13,9
g02428,1,2
g02429,613,557
g02430,72,81
g02431,22,26
g02432,5,2
g02433,1781,1423
g02434,57,68
g02435,1,1
g02436,4,4
g02437,257,252
g02438,18,7
g02439,1,0
g02440,0,1
g02441,28,17
g02442,0,0
g02443,4,1
g02444,979,772
g02445,2923,2287
g02446,510,449
g02447,385,344
g02448,0,1
g02449,354,191
g02450,5,0
g02451,2664,2309
g02452,968,1034
g02453,641,657
g02454,66,54
g02455,736,616
g02456,496,499
g02457,755,711
g02458,0,0
g02459,222,134
g02460,0,1
g02461,0,1
g02462,0,0
g02463,0,0
g02464,0,0
g02465,0,0
g02466,0,0
g02467,0,0
g02468,0,0
g02469,402,382
g02470,0,0
g02471,0,0
g02472,0,0
g02473,2113,1943
g02474,2,0
g02475,112,106
g02476,12,7
g02477,305,254
g02478,60,41
g02479,257,237
g02480,22,15
g02481,32,23
g02482,125,112
g02483,63,43
g02484,18,10
g02485,0,0
g02486,2,0
g02487,2,5
g02488,512,460
g02489,39,37
g02490,447,511
g02491,1486,1285
g02492,0,1
g02493,20,24
g02494,1276,1085
g02495,526,450
g02496,488,451
g02497,999,932
g02498,1,1
g02499,41,41
g02500,341,288
g02501,3,0
g02502,11,10
g02503,322,251
g02504,1,0
g02505,91,84
g02506,1,4
g02507,107,110
g02508,1,0
g02509,1680,1590
g02510,1377,1095
g02511,1,0
g02512,18,21
g02513,0,0
g02514,0,1
g02515,138,137
g02516,1150,1146
g02517,63,45
g02518,2885,2765
g02519,0,0
g02520,203,178
g02521,45,36
g02522,208,205
g02523,25,25
g02524,130,130
g02525,9,7
g02526,131,166
g02527,2738,2031
g02528,904,731
g02529,16,17
g02530,51,51
g02531,1619,1707
g02532,190,162
g02533,17,14
g02534,725,732
g02535,829,903
g02536,79,79
g02537,448,420
g02538,50,61
g02539,1568,1533
g02540,283,249
g02541,156,128
g02542,943,834
g02543,68,50
g02544,1297,1390
g02545,0,1
g02546,1,0
g02547,624,567
g02548,184,161
g02549,1814,1838
g02550,928,828
g02551,15,9
g02552,4711,5337
g02553,1191,1234
g02554,746,774
g02555,7,6
g02556,273,293
g02557,16,13
g02558,1,1
g02559,245,191
g02560,38,32
g02561,248,356
g02562,307,398
g02563,5,2
g02564,5,2
g02565,1,0
g02566,3,2
g02567,0,0
g02568,1697,1840
g02569,0,1
g02570,373,284
g02571,1139,725
g02572,541,404
g02573,251,208
g02574,13988,11820
g02575,4,1
g02576,1209,1144
g02577,1062,927
g02578,31,22
g02579,187,151
g02580,3,2
g02581,502,521
g02582,4,2
g02583,0,0
g02584,261,237
g02585,1,9
g02586,632,544
g02587,697,574
g02588,3795,2820
g02589,174,156
g02590,505,411
g02591,6,7
g02592,283,235
g02593,685,598
g02594,2105,1841
g02595,1090,915
g02596,142,75
g02597,27,48
g02598,1599,1504
g02599,143,131
g02600,3770,3040
g02601,2506,2095
g02602,1097,1207
g02603,0,0
g02604,3527,2270
g02605,17,22
g02606,167,152
g02607,664,583
g02608,770,640
g02609,537,439
g02610,714,686
g02611,306,269
g02612,363,293
g02613,306,309
g02614,1001,985
g02615,508,559
g02616,90,75
g02617,86,84
g02618,1340,896
g02619,51,55
g02620,399,319
g02621,554,546
g02622,0,2
g02623,0,0
g02624,0,0
g02625,0,0
g02626,0,0
g02627,0,0
g02628,0,0
g02629,0,0
g02630,0,0
g02631,0,0
g02632,0,0
g02633,0,0
g02634,0,0
g02635,0,0
g02636,0,0
g02637,0,0
g02638,0,0
g02639,0,0
g02640,0,0
g02641,0,0
g02642,0,0
g02643,0,0
g02644,0,0
g02645,0,0
g02646,2,1
g02647,0,0
g02648,0,0
g02649,0,0
g02650,0,0
g02651,0,0
g02652,0,0
g02653,0,0
g02654,0,0
g02655,0,0
g02656,0,0
g02657,0,0
g02658,0,1
g02659,0,0
g02660,0,0
g02661,0,0
g02662,0,0
g02663,0,0
g02664,0,0
g02665,0,0
g02666,0,0
g02667,0,0
g02668,0,0
g02669,0,0
g02670,0,0
g02671,0,0
g02672,0,0
g02673,0,0
g02674,0,0
g02675,0,0
g02676,0,0
g02677,0,0
g02678,0,0
g02679,0,0
g02680,0,0
g02681,0,0
g02682,3,3
g02683,62,78
g02684,5,4
g02685,0,0
g02686,0,0
g02687,2,2
g02688,2,1
g02689,84,131
g02690,182,202
g02691,777,703
g02692,711,580
g02693,434,349
g02694,99,118
g02695,25,22
g02696,111,119
g02697,2167,2470
g02698,563,403
g02699,87,70
g02700,116,132
g02701,9,14
g02702,488,414
g02703,1355,1121
g02704,2000,1918
g02705,781,749
g02706,9,6
g02707,8,3
g02708,233,211
g02709,224,282
g02710,601,717
g02711,650,488
g02712,50,58
g02713,770,727
g02714,30,11
g02715,1,0
g02716,9,21
g02717,1,0
g02718,32,19
g02719,110,119
g02720,287,332
g02721,3,4
g02722,313,333
g02723,1457,1114
g02724,619,743
g02725,213,162
g02726,8,5
g02727,22,30
g02728,3,2
g02729,1649,1684
g02730,1,1
g02731,700,527
g02732,1188,1051
g02733,119,131
g02734,5,2
g02735,1276,1211
g02736,169,118
g02737,452,413
g02738,9,1
g02739,1040,963
g02740,33,30
g02741,319,259
g02742,13,11
g02743,3424,2740
g02744,166,120
g02745,137,136
g02746,1301,1494
g02747,515,580
g02748,1335,1197
g02749,339,314
g02750,1,1
g02751,12,4
g02752,481,443
g02753,504,553
g02754,86,90
g02755,983,1008
g02756,2236,1752
g02757,146,106
g02758,1201,953
g02759,492,443
g02760,25,25
g02761,16,10
g02762,1418,1334
g02763,359,309
g02764,88,66
g02765,943,731
g02766,6,5
g02767,21,26
g02768,615,598
g02769,47,44
g02770,484,409
g02771,3286,2632
g02772,352,430
g02773,368,318
g02774,801,697
g02775,2228,2138
g02776,131,108
g02777,20,17
g02778,50,44
g02779,476,450
g02780,61,61
g02781,490,410
g02782,4,4
g02783,2,0
g02784,1,0
g02785,27,22
g02786,0,0
g02787,0,0
g02788,182,152
g02789,0,0
g02790,0,1
g02791,1482,2003
g02792,0,0
g02793,1770,1758
g02794,1,3
g02795,251,189
g02796,5,5
g02797,294,277
g02798,51,55
g02799,9,7
g02800,66,66
g02801,15,8
g02802,3,4
g02803,2,0
g02804,190,111
g02805,383,264
g02806,226,168
g02807,10,9
g02808,10308,8222
g02809,1479,1433
g02810,104,103
g02811,0,0
g02812,0,0
g02813,22,9
g02814,12,13
g02815,1,1
g02816,1332,1179
g02817,156,159
g02818,33,9
g02819,40,27
g02820,285,355
g02821,189,151
g02822,747,609
g02823,312,290
g02824,183,147
g02825,221,216
g02826,142,177
g02827,0,0
g02828,769,727
g02829,37,28
g02830,1,1
g02831,2,0
g02832,226,200
g02833,1251,972
g02834,1860,1735
g02835,863,716
g02836,494,410
g02837,703,571
g02838,1141,1133
g02839,1556,1608
g02840,1438,1325
g02841,875,833
g02842,1181,1026
g02843,6,3
g02844,0,0
g02845,1842,1595
g02846,113,110
g02847,1,1
g02848,592,633
g02849,69,53
g02850,213,205
g02851,322,301
g02852,140,128
g02853,1939,1619
g02854,17,19
g02855,3,5
g02856,2533,2553
g02857,3046,2641
g02858,877,717
g02859,90,70
g02860,1,0
g02861,1,1
g02862,294,275
g02863,554,488
g02864,437,414
g02865,73,62
g02866,320,284
g02867,0,1
g02868,565,458
g02869,1,2
g02870,5,2
g02871,0,0
g02872,6,5
g02873,117,132
g02874,131,115
g02875,1,0
g02876,25,24
g02877,0,0
g02878,0,0
g02879,0,0
g02880,0,0
g02881,868,685
g02882,446,393
g02883,1583,1460
g02884,224,215
g02885,1027,836
g02886,98,86
g02887,336,316
g02888,26,22
g02889,2,3
g02890,2977,2774
g02891,138,119
g02892,3,3
g02893,8965,7988
g02894,2,0
g02895,37,24
g02896,2436,2268
g02897,3,1
g02898,184,185
g02899,226,198
g02900,87,69
g02901,104,82
g02902,565,544
g02903,423,420
g02904,2,4
g02905,49,61
g02906,17,18
g02907,4,2
g02908,5,2
g02909,154,127
g02910,1062,1092
g02911,175,171
g02912,271,240
g02913,2992,3950
g02914,29,23
g02915,2993,3951
g02916,0,2
g02917,1925,2615
g02918,0,1
g02919,1142,933
g02920,694,583
g02921,3,4
g02922,767,679
g02923,1169,1008
g02924,0,0
g02925,25,15
g02926,2353,1892
g02927,48,19
g02928,2,4
g02929,125,99
g02930,110,88
g02931,1,4
g02932,16,5
g02933,7,6
g02934,274,219
g02935,0,0
g02936,369,238
g02937,21,17
g02938,269,229
g02939,934,997
g02940,2,0
g02941,1576,1586
g02942,0,0
g02943,1,0
g02944,1247,1063
g02945,153,225
g02946,22,29
g02947,558,520
g02948,1,0
g02949,470,446
g02950,683,581
g02951,355,295
g02952,2161,1880
g02953,2,6
g02954,5,5
g02955,0,0
g02956,30,29
g02957,10,8
g02958,370,322
g02959,0,1
g02960,152,148
g02961,679,537
g02962,686,642
g02963,71,46
g02964,3,4
g02965,528,459
g02966,394,345
g02967,6,3
g02968,0,0
g02969,152,117
g02970,1065,917
g02971,661,555
g02972,1,0
g02973,0,3
g02974,1377,1341
g02975,258,227
g02976,134,123
g02977,8,4
g02978,626,538
g02979,991,938
g02980,414,287
g02981,1023,907
g02982,28,33
g02983,1,2
g02984,0,0
g02985,123,83
g02986,13,18
g02987,0,0
g02988,0,0
g02989,0,1
g02990,0,0
g02991,0,0
g02992,0,1
g02993,1,1
g02994,0,1
g02995,7,5
g02996,271,222
g02997,7539,7462
g02998,13795,13576
g02999,33,44
g03000,3,6
g03001,771,757
g03002,98,107
g03003,66,67
g03004,101,64
g03005,4,6
g03006,0,2
g03007,4,3
g03008,1,0
g03009,0,0
g03010,3,4
g03011,0,0
g03012,15,17
g03013,1,0
g03014,0,0
g03015,0,0
g03016,107,104
g03017,760,681
g03018,920,863
g03019,0,0
g03020,0,0
g03021,0,0
g03022,0,0
g03023,2,0
g03024,0,0
g03025,1,0
g03026,0,0
g03027,0,0
g03028,0,0
g03029,0,0
g03030,0,0
g03031,0,1
g03032,0,0
g03033,0,0
g03034,199,142
g03035,5,1
g03036,691,675
g03037,4,3
g03038,261,265
g03039,595,499
g03040,8,7
g03041,398,359
g03042,0,0
g03043,1208,1116
g03044,104,80
g03045,1589,1394
g03046,248,210
g03047,22,14
g03048,402,401
g03049,5516,4711
g03050,0,0
g03051,4401,3410
g03052,453,469
g03053,888,1020
g03054,472,377
g03055,13,9
g03056,49,53
g03057,42,43
g03058,59,55
g03059,11,13
g03060,0,0
g03061,0,0
g03062,0,0
g03063,0,0
g03064,0,0
g03065,0,0
g03066,47,40
g03067,0,0
g03068,0,0
g03069,1,0
g03070,547,537
g03071,1036,929
g03072,247,245
g03073,5301,4181
g03074,629,549
g03075,467,430
g03076,456,448
g03077,106,107
g03078,100,111
g03079,535,480
g03080,597,607
g03081,277,307
g03082,135,184
g03083,461,378
g03084,550,490
g03085,97,76
g03086,3590,3286
g03087,3,2
g03088,0,1
g03089,2,0
g03090,0,0
g03091,1506,1382
g03092,121,125
g03093,9,9
g03094,2540,1955
g03095,1414,1190
g03096,5,4
g03097,0,0
g03098,2507,2218
g03099,19,16
g03100,3767,3505
g03101,5,9
g03102,404,159
g03103,12,13
g03104,0,1
g03105,19,12
g03106,0,0
g03107,5,3
g03108,0,0
g03109,2631,2267
g03110,2,0
g03111,600,464
g03112,8,3
g03113,4,2
g03114,723,549
g03115,1,0
g03116,130,122
g03117,0,1
g03118,102,103
g03119,64,56
g03120,442,535
g03121,533,523
g03122,1779,1605
g03123,0,0
g03124,0,0
g03125,0,0
g03126,26,22
g03127,8,5
g03128,0,0
g03129,737,729
g03130,1066,913
g03131,649,497
g03132,0,0
g03133,48,31
g03134,1022,889
g03135,162,96
g03136,270,212
g03137,4728,3755
g03138,80,62
g03139,54,50
g03140,2499,1811
g03141,1,0
g03142,1,2
g03143,0,0
g03144,0,0
g03145,330,330
g03146,873,969
g03147,13739,11978
g03148,35992,30144
g03149,891,723
g03150,1833,1515
g03151,8,9
g03152,0,1
g03153,0,0
g03154,11,5
g03155,861,861
g03156,804,617
g03157,404,417
g03158,6,10
g03159,269,229
g03160,2,0
g03161,1538,1438
g03162,39,21
g03163,0,0
g03164,509,452
g03165,596,502
g03166,93,67
g03167,6,8
g03168,221,130
g03169,201,178
g03170,357,343
g03171,446,489
g03172,629,609
g03173,517,555
g03174,1,0
g03175,1,0
g03176,0,0
g03177,0,0
g03178,0,0
g03179,0,0
g03180,0,0
g03181,0,0
g03182,0,1
g03183,0,0
g03184,0,0
g03185,0,0
g03186,0,0
g03187,0,0
g03188,0,0
g03189,0,0
g03190,0,0
g03191,0,0
g03192,0,0
g03193,0,0
g03194,0,0
g03195,0,0
g03196,0,0
g03197,0,0
g03198,0,0
g03199,2,0
g03200,0,1
g03201,0,0
g03202,0,1
g03203,145,139
g03204,105,96
g03205,295,210
g03206,0,0
g03207,1989,1937
g03208,293,211
g03209,163,111
g03210,2272,1843
g03211,8,13
g03212,20,19
g03213,377,347
g03214,1375,1238
g03215,23,17
g03216,118,126
g03217,2,4
g03218,14,11
g03219,313,313
g03220,155,142
g03221,292,215
g03222,149,139
g03223,2236,1805
g03224,92,92
g03225,62,41
g03226,2,1
g03227,511,413
g03228,303,266
g03229,152,134
g03230,409,398
g03231,176,198
g03232,16,25
g03233,1,0
g03234,0,0
g03235,0,0
g03236,3229,3262
g03237,37,34
g03238,9,5
g03239,441,454
g03240,134,98
g03241,960,858
g03242,133,141
g03243,3,2
g03244,301,306
g03245,11,5
g03246,21,13
g03247,687,681
g03248,32,44
g03249,1177,1155
g03250,1152,1078
g03251,35,14
g03252,310,301
g03253,791,736
g03254,626,556
g03255,8,11
g03256,1116,1085
g03257,0,0
g03258,749,646
g03259,1852,1481
g03260,228,196
g03261,0,0
g03262,303,263
g03263,598,536
g03264,390,344
g03265,0,1
g03266,180,139
g03267,468,442
g03268,518,440
g03269,22,17
g03270,620,548
g03271,465,550
g03272,11,6
g03273,2473,2081
g03274,1,0
g03275,462,436
g03276,63,66
g03277,1,1
g03278,45,21
g03279,1,0
g03280,10,6
g03281,2015,1537
g03282,423,425
g03283,0,2
g03284,98,77
g03285,666,699
g03286,324,298
g03287,92,111
g03288,863,941
g03289,86,91
g03290,1062,1000
g03291,406,346
g03292,312,278
g03293,60,45
g03294,117,101
g03295,33,28
g03296,294,283
g03297,3183,2928
g03298,49,50
g03299,137,123
g03300,12,8
g03301,1138,776
g03302,1137,776
g03303,206,172
g03304,30,37
g03305,358,417
g03306,11,9
g03307,12,7
g03308,5,3
g03309,273,306
g03310,180,163
g03311,117,84
g03312,87,79
g03313,624,460
g03314,11,13
g03315,252,278
g03316,3,1
g03317,0,0
g03318,2074,1405
g03319,281,264
g03320,197,179
g03321,57,55
g03322,34,44
g03323,71,59
g03324,500,426
g03325,68,69
g03326,24,17
g03327,0,4
g03328,1915,1690
g03329,4,2
g03330,206,231
g03331,7,8
g03332,2,2
g03333,0,0
g03334,9,17
g03335,3,9
g03336,107,71
g03337,234,180
g03338,35031,24622
g03339,6,3
g03340,12,6
g03341,59,80
g03342,25,13
g03343,45264,39642
g03344,6556,5610
g03345,17,4
g03346,204,141
g03347,2393,2247
g03348,10,3
g03349,15,21
g03350,0,0
g03351,210,175
