,mut_E14.5_f5,mut_E14.5_f4
g01687,0,2
g01688,156,116
g01689,262,269
g01690,369,352
g01691,141,148
g01692,104,110
g01693,554,575
g01694,0,0
g01695,4,1
g01696,5,7
g01697,359,304
g01698,125,93
g01699,3,2
g01700,0,1
g01701,406,387
g01702,3,2
g01703,242,258
g01704,514,484
g01705,226,240
g01706,2,4
g01707,1861,1558
g01708,24,18
g01709,1,3
g01710,8,9
g01711,0,0
g01712,142,153
g01713,649,720
g01714,54,45
g01715,34,0
g01716,501,444
g01717,59,80
g01718,12,7
g01719,1313,1184
g01720,0,0
g01721,220,181
g01722,931,961
g01723,54,64
g01724,258,294
g01725,19,27
g01726,135,111
g01727,271,232
g01728,176,150
g01729,1268,1223
g01730,4449,4512
g01731,0,0
g01732,1,2
g01733,130,140
g01734,142,135
g01735,218,152
g01736,0,0
g01737,364,385
g01738,0,1
g01739,69,63
g01740,1024,939
g01741,35,30
g01742,56,70
g01743,121,123
g01744,342,403
g01745,5,2
g01746,50,24
g01747,807,826
g01748,0,0
g01749,1414,1477
g01750,124,114
g01751,7,4
g01752,18,9
g01753,0,1
g01754,0,0
g01755,0,0
g01756,0,0
g01757,386,286
g01758,17,9
g01759,186,168
g01760,538,463
g01761,3,1
g01762,698,715
g01763,0,1
g01764,0,1
g01765,404,406
g01766,77,86
g01767,341,308
g01768,8,12
g01769,38,48
g01770,0,1
g01771,16,26
g01772,174,186
g01773,341,369
g01774,26,28
g01775,233,219
g01776,516,494
g01777,2,1
g01778,251,219
g01779,111,69
g01780,2262,1752
g01781,313,220
g01782,4,1
g01783,0,0
g01784,476,414
g01785,2761,2708
g01786,9,13
g01787,1393,1808
g01788,81,81
g01789,207,212
g01790,0,1
g01791,1,2
g01792,0,0
g01793,6,10
g01794,821,740
g01795,1399,1397
g01796,3938,3775
g01797,67,61
g01798,55,59
g01799,0,1
g01800,191,193
g01801,447,397
g01802,371,340
g01803,2094,1962
g01804,0,0
g01805,16,11
g01806,998,986
g01807,1163,1235
g01808,422,362
g01809,81,83
g01810,442,461
g01811,430,445
g01812,204,184
g01813,1628,1783
g01814,236,255
g01815,5890,5426
g01816,74,34
g01817,259,229
g01818,18,6
g01819,267,216
g01820,481,380
g01821,45,42
g01822,0,1
g01823,0,0
g01824,67,76
g01825,1161,1148
g01826,1,3
g01827,368,225
g01828,54,32
g01829,2,1
g01830,602,730
g01831,4,2
g01832,276,229
g01833,59,49
g01834,202,174
g01835,3,1
g01836,730,810
g01837,2229,2288
g01838,406,447
g01839,330,352
g01840,1142,1301
g01841,0,0
g01842,156,144
g01843,1,0
g01844,97,136
g01845,3,5
g01846,145,112
g01847,3,1
g01848,1097,1008
g01849,15,3
g01850,9,10
g01851,351,403
g01852,54,66
g01853,582,566
g01854,114,108
g01855,601,618
g01856,1605,1505
g01857,322,345
g01858,1085,1114
g01859,20,21
g01860,1825,1800
g01861,2,11
g01862,880,754
g01863,224,180
g01864,251,236
g01865,1163,1033
g01866,684,633
g01867,6,11
g01868,1,3
g01869,0,1
g01870,311,203
g01871,79,86
g01872,558,572
g01873,41,39
g01874,340,416
g01875,37,58
g01876,167,166
g01877,64,73
g01878,195,224
g01879,16,5
g01880,1,0
g01881,1072,1089
g01882,2570,2566
g01883,62,46
g01884,36,17
g01885,830,831
g01886,2,2
g01887,37,29
g01888,81,67
g01889,593,492
g01890,0,0
g01891,0,0
g01892,4,2
g01893,740,606
g01894,437,443
g01895,59,56
g01896,790,854
g01897,1881,1713
g01898,950,874
g01899,35,48
g01900,92,86
g01901,89,81
g01902,243,191
g01903,2,8
g01904,826,699
g01905,0,0
g01906,483,488
g01907,455,388
g01908,248,285
g01909,379,305
g01910,0,0
g01911,0,0
g01912,0,0
g01913,1130,1265
g01914,4,0
g01915,48,50
g01916,203,175
g01917,0,2
g01918,329,378
g01919,60,55
g01920,714,686
g01921,1632,1753
g01922,66,73
g01923,1,2
g01924,4,1
g01925,0,0
g01926,514,624
g01927,675,531
g01928,339,266
g01929,15,8
g01930,75,61
g01931,1,0
g01932,156,101
g01933,1293,1123
g01934,118,116
g01935,111,96
g01936,30,37
g01937,0,0
g01938,37,41
g01939,666,623
g01940,24,39
g01941,1000,1091
g01942,99,142
g01943,411,460
g01944,201,108
g01945,13,7
g01946,3,1
g01947,1,0
g01948,239,223
g01949,0,0
g01950,0,0
g01951,797,914
g01952,63,68
g01953,152,198
g01954,1198,1229
g01955,1051,1013
g01956,79,60
g01957,10,14
g01958,133,124
g01959,852,820
g01960,626,617
g01961,56,54
g01962,0,0
g01963,2,2
g01964,5993,4365
g01965,3023,2431
g01966,12770,10713
g01967,390,337
g01968,0,0
g01969,266,208
g01970,2332,2045
g01971,7,7
g01972,1316,1129
g01973,293,294
g01974,18,14
g01975,487,554
g01976,34,29
g01977,1250,1118
g01978,1710,1820
g01979,716,758
g01980,0,1
g01981,2,2
g01982,0,2
g01983,0,0
g01984,0,1
g01985,0,0
g01986,0,0
g01987,0,0
g01988,3,0
g01989,0,0
g01990,2,1
g01991,2,0
g01992,0,0
g01993,0,0
g01994,0,0
g01995,0,0
g01996,0,0
g01997,1,0
g01998,0,0
g01999,0,1
g02000,0,0
g02001,0,0
g02002,16,16
g02003,0,0
g02004,176,146
g02005,51,64
g02006,227,222
g02007,1786,1927
g02008,3,3
g02009,4,0
g02010,85,71
g02011,274,309
g02012,519,583
g02013,472,416
g02014,1038,943
g02015,1078,960
g02016,2099,2189
g02017,312,306
g02018,456,382
g02019,2,0
g02020,0,0
g02021,305,304
g02022,449,405
g02023,0,0
g02024,59,50
g02025,5,6
g02026,60,55
g02027,0,0
g02028,0,0
g02029,0,0
g02030,0,0
g02031,0,0
g02032,0,0
g02033,0,0
g02034,1,0
g02035,752,798
g02036,0,0
g02037,0,0
g02038,0,0
g02039,0,0
g02040,137,117
g02041,688,625
g02042,1,0
g02043,29,18
g02044,442,541
g02045,30,24
g02046,2,1
g02047,34,39
g02048,226,192
g02049,574,540
g02050,14,15
g02051,4162,4071
g02052,64,57
g02053,411,352
g02054,10,7
g02055,629,529
g02056,70,56
g02057,48,36
g02058,62,58
g02059,648,698
g02060,9,12
g02061,226,233
g02062,3823,3293
g02063,2504,2725
g02064,23,7
g02065,3,5
g02066,2,1
g02067,1,0
g02068,454,455
g02069,423,378
g02070,687,656
g02071,14,16
g02072,388,368
g02073,950,1014
g02074,51,54
g02075,1269,1252
g02076,1414,1535
g02077,386,362
g02078,142,158
g02079,660,690
g02080,354,414
g02081,378,278
g02082,816,845
g02083,530,531
g02084,1992,1711
g02085,715,675
g02086,1256,1284
g02087,709,783
g02088,35,33
g02089,243,250
g02090,884,966
g02091,778,909
g02092,467,474
g02093,1748,1764
g02094,32,29
g02095,2800,3065
g02096,1352,1501
g02097,240,276
g02098,20,9
g02099,72,23
g02100,87,69
g02101,11,9
g02102,587,479
g02103,495,508
g02104,592,678
g02105,592,678
g02106,1752,1802
g02107,12,10
g02108,19,33
g02109,545,589
g02110,247,153
g02111,667,676
g02112,110,88
g02113,70,58
g02114,439,381
g02115,1661,1675
g02116,979,977
g02117,1172,1076
g02118,612,649
g02119,121,111
g02120,2533,2564
g02121,570,450
g02122,368,377
g02123,339,307
g02124,14,11
g02125,102,108
g02126,385,438
g02127,13,15
g02128,39,33
g02129,13,11
g02130,631,593
g02131,20,9
g02132,472,525
g02133,1224,1276
g02134,190,187
g02135,134,117
g02136,299,289
g02137,540,620
g02138,1558,1453
g02139,1185,1246
g02140,6,8
g02141,1372,1358
g02142,292,204
g02143,374,344
g02144,33744,34895
g02145,9,15
g02146,3412,3618
g02147,622,643
g02148,71,70
g02149,23,19
g02150,736,782
g02151,285,318
g02152,107,84
g02153,410,482
g02154,381,428
g02155,28,25
g02156,76,42
g02157,1303,1178
g02158,458,449
g02159,73,57
g02160,0,0
g02161,363,359
g02162,191,184
g02163,95,90
g02164,651,485
g02165,520,663
g02166,26,25
g02167,13,11
g02168,753,570
g02169,372,403
g02170,1324,1343
g02171,9,4
g02172,34,30
g02173,1247,1258
g02174,3251,3161
g02175,413,303
g02176,59,43
g02177,32,34
g02178,221,256
g02179,257,229
g02180,1,7
g02181,0,0
g02182,8,7
g02183,0,2
g02184,0,0
g02185,0,0
g02186,1,5
g02187,0,0
g02188,4,2
g02189,6,5
g02190,119,106
g02191,30,32
g02192,111,106
g02193,131,155
g02194,1,0
g02195,52,44
g02196,0,0
g02197,0,0
g02198,56,71
g02199,68,100
g02200,247,225
g02201,642,642
g02202,441,515
g02203,4,2
g02204,1348,1300
g02205,41,32
g02206,706,682
g02207,129,146
g02208,461,434
g02209,548,437
g02210,1021,993
g02211,485,492
g02212,88,101
g02213,706,769
g02214,2199,2159
g02215,1,0
g02216,149,155
g02217,23,35
g02218,592,532
g02219,138,130
g02220,0,0
g02221,576,553
g02222,9,11
g02223,913,838
g02224,139,119
g02225,324,331
g02226,256,225
g02227,0,0
g02228,2,0
g02229,5,4
g02230,697,731
g02231,695,701
g02232,7,5
g02233,2026,2130
g02234,64,53
g02235,246,238
g02236,339,265
g02237,2,1
g02238,1907,1630
g02239,1,0
g02240,1,0
g02241,0,0
g02242,37,30
g02243,8610,8225
g02244,31,36
g02245,373,355
g02246,35,23
g02247,1,2
g02248,4,1
g02249,0,1
g02250,41,44
g02251,1,0
g02252,2799,2666
g02253,19,28
g02254,0,0
g02255,28,42
g02256,220,202
g02257,13,8
g02258,181,164
g02259,142,149
g02260,35,29
g02261,564,524
g02262,12,10
g02263,264,207
g02264,2602,2250
g02265,4,1
g02266,2,9
g02267,412,438
g02268,1017,959
g02269,0,2
g02270,117,138
g02271,492,413
g02272,1,0
g02273,4,6
g02274,731,788
g02275,126,116
g02276,749,651
g02277,385,370
g02278,0,0
g02279,1155,1163
g02280,782,725
g02281,2482,2340
g02282,779,748
g02283,4431,4563
g02284,37,37
g02285,0,0
g02286,298,382
g02287,3,1
g02288,0,0
g02289,0,0
g02290,349,400
g02291,4,0
g02292,34,34
g02293,883,963
g02294,3,1
g02295,666,574
g02296,0,0
g02297,1296,1328
g02298,63,70
g02299,3,0
g02300,93,100
g02301,426,495
g02302,223,260
g02303,98,100
g02304,1,1
g02305,1,2
g02306,12,20
g02307,1253,1243
g02308,0,1
g02309,4,1
g02310,828,906
g02311,227,192
g02312,231,190
g02313,201,239
g02314,153,179
g02315,0,0
g02316,316,262
g02317,143,86
g02318,465,533
g02319,478,424
g02320,78,86
g02321,0,1
g02322,191,191
g02323,1,1
g02324,382,378
g02325,343,317
g02326,1606,1575
g02327,4,4
g02328,1071,1027
g02329,0,0
g02330,818,692
g02331,0,0
g02332,0,0
g02333,4064,3336
g02334,3535,3025
g02335,0,2
g02336,92,54
g02337,390,462
g02338,15,24
g02339,0,0
g02340,1,0
g02341,0,0
g02342,2850,2619
g02343,165,174
g02344,337,335
g02345,52,46
g02346,1096,964
g02347,0,0
g02348,0,0
g02349,1,1
g02350,820,676
g02351,0,0
g02352,0,0
g02353,0,0
g02354,0,0
g02355,0,0
g02356,0,0
g02357,559,497
g02358,362,236
g02359,150,120
g02360,0,0
g02361,126,122
g02362,0,0
g02363,12,13
g02364,108,102
g02365,19,52
g02366,29,11
g02367,160,177
g02368,0,0
g02369,0,0
g02370,0,0
g02371,0,0
g02372,0,0
g02373,607,615
g02374,64,80
g02375,144,140
g02376,244,272
g02377,1,0
g02378,80,84
g02379,675,664
g02380,43,27
g02381,332,370
g02382,178,171
g02383,58,41
g02384,18,18
g02385,35,33
g02386,1882,1887
g02387,62,66
g02388,716,583
g02389,18,7
g02390,1572,1314
g02391,4,4
g02392,304,225
g02393,0,0
g02394,613,748
g02395,876,878
g02396,0,1
g02397,1265,1350
g02398,77,55
g02399,1806,1560
g02400,10,13
g02401,160,119
g02402,0,0
g02403,1,5
g02404,583,594
g02405,83,90
g02406,0,0
g02407,0,0
g02408,0,0
g02409,5,6
g02410,182,122
g02411,0,0
g02412,2833,3019
g02413,152,186
g02414,2,1
g02415,25,17
g02416,360,240
g02417,0,1
g02418,351,376
g02419,7,9
g02420,302,258
g02421,204,202
g02422,1741,1645
g02423,244,214
g02424,68,51
g02425,10,4
g02426,12,10
g02427,322,346
g02428,22,18
g02429,416,350
g02430,239,195
g02431,79,63
g02432,9,10
g02433,1645,1795
g02434,55,57
g02435,0,0
g02436,7,1
g02437,359,352
g02438,13,12
g02439,0,2
g02440,3,0
g02441,33,33
g02442,0,0
g02443,1,1
g02444,1186,1180
g02445,3456,3367
g02446,595,470
g02447,550,619
g02448,0,0
g02449,177,173
g02450,1,0
g02451,3425,3512
g02452,390,455
g02453,724,709
g02454,161,129
g02455,839,825
g02456,509,528
g02457,785,818
g02458,0,0
g02459,310,293
g02460,0,0
g02461,0,0
g02462,0,0
g02463,0,0
g02464,0,0
g02465,0,0
g02466,0,0
g02467,1,0
g02468,0,1
g02469,485,462
g02470,0,0
g02471,0,1
g02472,0,0
g02473,2855,2841
g02474,2,1
g02475,375,364
g02476,14,18
g02477,264,241
g02478,50,27
g02479,251,251
g02480,21,29
g02481,27,38
g02482,367,404
g02483,34,32
g02484,23,27
g02485,0,2
g02486,1,0
g02487,4,1
g02488,560,498
g02489,49,52
g02490,531,567
g02491,369,251
g02492,0,0
g02493,378,364
g02494,1300,1110
g02495,489,467
g02496,487,465
g02497,1033,1091
g02498,2,2
g02499,37,38
g02500,605,499
g02501,0,2
g02502,15,15
g02503,310,303
g02504,0,0
g02505,45,30
g02506,1,2
g02507,320,332
g02508,3,4
g02509,1731,1654
g02510,1272,1248
g02511,0,0
g02512,347,361
g02513,0,0
g02514,0,0
g02515,79,87
g02516,995,1038
g02517,56,74
g02518,2367,2047
g02519,0,1
g02520,164,126
g02521,413,381
g02522,246,238
g02523,20,16
g02524,152,161
g02525,12,11
g02526,274,273
g02527,3378,3385
g02528,905,843
g02529,14,33
g02530,688,749
g02531,1637,1724
g02532,244,216
g02533,15,20
g02534,1031,1073
g02535,1398,1544
g02536,86,76
g02537,418,432
g02538,2675,2831
g02539,1799,1870
g02540,317,261
g02541,169,149
g02542,1054,1011
g02543,33,25
g02544,624,490
g02545,1,0
g02546,1,1
g02547,695,565
g02548,197,211
g02549,154,111
g02550,779,600
g02551,53,41
g02552,5367,4262
g02553,453,354
g02554,692,615
g02555,6,7
g02556,253,209
g02557,28,22
g02558,11,0
g02559,298,221
g02560,16,17
g02561,7,5
g02562,10,8
g02563,0,0
g02564,0,0
g02565,0,1
g02566,0,1
g02567,0,0
g02568,31,37
g02569,0,0
g02570,350,404
g02571,980,798
g02572,621,647
g02573,302,334
g02574,11862,12389
g02575,2,3
g02576,844,591
g02577,983,844
g02578,25,22
g02579,168,155
g02580,6,5
g02581,644,659
g02582,7,4
g02583,7,2
g02584,264,269
g02585,1,1
g02586,731,517
g02587,788,786
g02588,3150,2912
g02589,149,134
g02590,703,555
g02591,5,12
g02592,328,342
g02593,940,913
g02594,3545,3477
g02595,963,1128
g02596,270,214
g02597,35,53
g02598,1408,1305
g02599,178,188
g02600,2626,3208
g02601,1723,1567
g02602,744,826
g02603,0,0
g02604,2594,2665
g02605,116,116
g02606,212,240
g02607,640,626
g02608,791,805
g02609,77,54
g02610,285,192
g02611,341,321
g02612,132,86
g02613,335,300
g02614,933,907
g02615,272,250
g02616,83,86
g02617,255,278
g02618,906,779
g02619,44,36
g02620,400,463
g02621,395,396
g02622,2,1
g02623,0,0
g02624,0,0
g02625,0,0
g02626,0,0
g02627,0,0
g02628,0,0
g02629,0,0
g02630,0,0
g02631,0,0
g02632,0,0
g02633,0,0
g02634,0,0
g02635,0,0
g02636,0,0
g02637,0,0
g02638,0,0
g02639,0,0
g02640,0,0
g02641,0,0
g02642,0,0
g02643,0,0
g02644,0,0
g02645,0,0
g02646,1,0
g02647,0,0
g02648,0,0
g02649,0,0
g02650,0,1
g02651,0,0
g02652,0,0
g02653,0,0
g02654,0,0
g02655,0,0
g02656,0,0
g02657,0,0
g02658,0,0
g02659,0,0
g02660,0,0
g02661,0,0
g02662,0,0
g02663,1,0
g02664,0,0
g02665,0,0
g02666,0,0
g02667,0,0
g02668,0,0
g02669,0,0
g02670,0,0
g02671,0,0
g02672,0,0
g02673,0,0
g02674,0,0
g02675,0,0
g02676,0,0
g02677,0,0
g02678,0,0
g02679,0,0
g02680,0,0
g02681,0,0
g02682,16,17
g02683,12,7
g02684,1,1
g02685,2,1
g02686,0,1
g02687,0,5
g02688,1,1
g02689,130,131
g02690,196,236
g02691,971,864
g02692,613,688
g02693,677,671
g02694,160,168
g02695,31,30
g02696,160,175
g02697,1444,1377
g02698,531,438
g02699,87,90
g02700,6,8
g02701,16,20
g02702,461,427
g02703,945,795
g02704,2561,2343
g02705,1047,1090
g02706,117,92
g02707,15,9
g02708,225,179
g02709,65,58
g02710,180,177
g02711,440,319
g02712,55,65
g02713,784,839
g02714,51,44
g02715,0,0
g02716,1,3
g02717,1,0
g02718,56,57
g02719,65,55
g02720,430,368
g02721,9,9
g02722,415,412
g02723,1710,1602
g02724,375,369
g02725,110,74
g02726,1,4
g02727,2,9
g02728,1,3
g02729,1456,1510
g02730,0,0
g02731,548,464
g02732,1130,1142
g02733,151,196
g02734,10,14
g02735,1580,1808
g02736,461,508
g02737,525,575
g02738,117,122
g02739,1051,1052
g02740,34,27
g02741,311,274
g02742,29,43
g02743,4065,4126
g02744,217,203
g02745,107,97
g02746,938,721
g02747,308,246
g02748,1122,1252
g02749,402,391
g02750,2,0
g02751,3,0
g02752,438,501
g02753,711,636
g02754,132,142
g02755,695,778
g02756,633,588
g02757,107,75
g02758,866,612
g02759,569,558
g02760,4,2
g02761,5,10
g02762,1437,1431
g02763,564,523
g02764,106,75
g02765,1014,1042
g02766,14,6
g02767,4,4
g02768,724,658
g02769,61,61
g02770,619,561
g02771,2282,1948
g02772,503,375
g02773,365,386
g02774,938,1130
g02775,2161,1942
g02776,48,47
g02777,7,3
g02778,73,58
g02779,521,551
g02780,407,429
g02781,500,431
g02782,8,10
g02783,1,0
g02784,6,13
g02785,90,99
g02786,0,0
g02787,0,0
g02788,1441,1306
g02789,1,2
g02790,20,13
g02791,1791,1975
g02792,0,0
g02793,1690,1582
g02794,5,6
g02795,301,243
g02796,1,3
g02797,11,9
g02798,21,23
g02799,6,9
g02800,113,131
g02801,28,24
g02802,10,6
g02803,2,3
g02804,91,65
g02805,419,465
g02806,196,185
g02807,5,9
g02808,18583,18694
g02809,353,292
g02810,18,13
g02811,0,0
g02812,0,0
g02813,205,236
g02814,24,13
g02815,1,2
g02816,1642,1444
g02817,135,133
g02818,43,44
g02819,26,36
g02820,131,150
g02821,392,337
g02822,923,820
g02823,330,426
g02824,202,248
g02825,298,394
g02826,186,197
g02827,0,1
g02828,1913,2125
g02829,66,79
g02830,0,2
g02831,0,2
g02832,255,226
g02833,1029,925
g02834,1343,1457
g02835,958,949
g02836,869,838
g02837,566,481
g02838,687,697
g02839,596,488
g02840,741,793
g02841,708,699
g02842,915,908
g02843,8,1
g02844,0,0
g02845,1687,1786
g02846,136,140
g02847,5,1
g02848,1103,1091
g02849,115,113
g02850,139,126
g02851,272,363
g02852,223,191
g02853,2440,2601
g02854,37,25
g02855,5,3
g02856,3044,3315
g02857,3189,3032
g02858,1100,1198
g02859,138,154
g02860,3,5
g02861,2,2
g02862,731,720
g02863,400,385
g02864,376,385
g02865,40,26
g02866,374,396
g02867,0,0
g02868,659,589
g02869,0,2
g02870,0,1
g02871,0,0
g02872,29,31
g02873,129,155
g02874,128,125
g02875,0,1
g02876,134,138
g02877,3,5
g02878,0,0
g02879,0,0
g02880,0,0
g02881,269,222
g02882,452,468
g02883,1317,1264
g02884,378,443
g02885,2222,1892
g02886,104,99
g02887,345,358
g02888,27,39
g02889,3,10
g02890,3724,3872
g02891,387,377
g02892,17,21
g02893,11626,10869
g02894,6,1
g02895,41,49
g02896,2197,2083
g02897,33,26
g02898,210,171
g02899,224,285
g02900,44,45
g02901,93,104
g02902,615,699
g02903,451,421
g02904,0,3
g02905,2644,3330
g02906,807,995
g02907,5,4
g02908,2,4
g02909,126,100
g02910,962,852
g02911,218,212
g02912,337,271
g02913,4748,2627
g02914,2187,1317
g02915,4752,2629
g02916,4,0
g02917,2992,1682
g02918,1,0
g02919,1397,1194
g02920,985,1011
g02921,9,8
g02922,249,214
g02923,1502,1427
g02924,0,0
g02925,78,66
g02926,2751,2901
g02927,36,45
g02928,111,150
g02929,291,271
g02930,205,150
g02931,20,32
g02932,255,257
g02933,7,11
g02934,96,56
g02935,2,0
g02936,142,128
g02937,73,73
g02938,256,230
g02939,565,449
g02940,2,0
g02941,2140,2131
g02942,0,0
g02943,133,155
g02944,959,1051
g02945,157,125
g02946,16,12
g02947,573,415
g02948,4,10
g02949,483,482
g02950,610,561
g02951,323,405
g02952,900,971
g02953,342,374
g02954,40,33
g02955,0,0
g02956,250,225
g02957,2,1
g02958,115,94
g02959,1,0
g02960,153,190
g02961,581,660
g02962,229,204
g02963,124,125
g02964,0,0
g02965,484,455
g02966,413,432
g02967,31,29
g02968,2,1
g02969,169,198
g02970,1528,1685
g02971,1148,1202
g02972,0,0
g02973,0,0
g02974,1341,1317
g02975,517,520
g02976,160,161
g02977,10,7
g02978,1235,1300
g02979,93,69
g02980,1173,1005
g02981,47,42
g02982,6,2
g02983,0,1
g02984,1,0
g02985,171,130
g02986,6,7
g02987,0,0
g02988,0,0
g02989,0,0
g02990,1,0
g02991,0,0
g02992,2,1
g02993,2,2
g02994,14,11
g02995,6,4
g02996,268,279
g02997,6493,7075
g02998,11861,12908
g02999,41,48
g03000,8,4
g03001,801,887
g03002,14,14
g03003,9,16
g03004,34,35
g03005,2,3
g03006,0,0
g03007,2,3
g03008,0,0
g03009,0,0
g03010,2,1
g03011,0,0
g03012,6,8
g03013,0,0
g03014,0,0
g03015,0,0
g03016,33,22
g03017,906,930
g03018,911,948
g03019,0,1
g03020,0,0
g03021,0,0
g03022,0,0
g03023,0,0
g03024,0,0
g03025,0,0
g03026,0,0
g03027,0,0
g03028,1,0
g03029,0,0
g03030,0,0
g03031,0,0
g03032,0,0
g03033,0,0
g03034,249,187
g03035,7,8
g03036,668,714
g03037,2,1
g03038,333,279
g03039,1130,1001
g03040,39,39
g03041,573,545
g03042,1,2
g03043,1336,1238
g03044,147,132
g03045,2078,2088
g03046,329,307
g03047,10,9
g03048,419,383
g03049,6588,6608
g03050,0,0
g03051,5712,5799
g03052,282,320
g03053,628,607
g03054,1167,1091
g03055,30,14
g03056,1,2
g03057,81,93
g03058,172,180
g03059,19,22
g03060,0,0
g03061,0,0
g03062,0,0
g03063,0,0
g03064,0,0
g03065,0,0
g03066,94,90
g03067,0,0
g03068,0,0
g03069,3,2
g03070,683,702
g03071,553,519
g03072,220,224
g03073,5459,5877
g03074,525,550
g03075,467,517
g03076,485,545
g03077,78,78
g03078,104,143
g03079,535,412
g03080,386,415
g03081,188,191
g03082,112,92
g03083,580,619
g03084,658,651
g03085,168,156
g03086,3454,4003
g03087,5,7
g03088,0,0
g03089,3,1
g03090,0,0
g03091,1700,1943
g03092,39,59
g03093,2,2
g03094,2379,2110
g03095,1701,1615
g03096,56,53
g03097,3,1
g03098,2614,2875
g03099,14,24
g03100,4305,4116
g03101,8,13
g03102,387,192
g03103,11,9
g03104,2,1
g03105,55,56
g03106,0,0
g03107,6,9
g03108,0,0
g03109,1858,1695
g03110,11,11
g03111,1589,1700
g03112,2,3
g03113,3,2
g03114,664,573
g03115,0,0
g03116,130,128
g03117,3,1
g03118,129,137
g03119,51,54
g03120,62,30
g03121,383,417
g03122,901,796
g03123,0,0
g03124,0,0
g03125,0,0
g03126,222,221
g03127,34,43
g03128,0,0
g03129,708,631
g03130,1439,1399
g03131,970,1044
g03132,0,0
g03133,45,39
g03134,1182,1250
g03135,207,171
g03136,243,241
g03137,5279,5530
g03138,110,86
g03139,15,18
g03140,543,427
g03141,0,0
g03142,19,4
g03143,0,1
g03144,0,0
g03145,293,231
g03146,424,247
g03147,6836,5362
g03148,17953,14381
g03149,443,486
g03150,2022,2074
g03151,9,8
g03152,31,34
g03153,7,7
g03154,575,540
g03155,694,722
g03156,1039,938
g03157,456,481
g03158,9,5
g03159,281,287
g03160,34,17
g03161,1688,1453
g03162,44,56
g03163,1,1
g03164,638,681
g03165,838,827
g03166,100,108
g03167,7,6
g03168,71,49
g03169,67,52
g03170,6,4
g03171,398,350
g03172,564,550
g03173,474,532
g03174,1,0
g03175,1,0
g03176,0,0
g03177,0,0
g03178,0,0
g03179,0,0
g03180,0,0
g03181,1,0
g03182,0,0
g03183,0,1
g03184,0,0
g03185,0,0
g03186,1,0
g03187,0,0
g03188,0,0
g03189,0,1
g03190,4,0
g03191,0,0
g03192,0,0
g03193,0,0
g03194,0,0
g03195,0,0
g03196,0,0
g03197,0,0
g03198,0,0
g03199,1,4
g03200,0,0
g03201,0,0
g03202,0,0
g03203,262,279
g03204,188,188
g03205,247,262
g03206,0,0
g03207,3377,3568
g03208,600,641
g03209,218,262
g03210,2761,2836
g03211,35,27
g03212,42,31
g03213,395,408
g03214,883,720
g03215,4,2
g03216,104,112
g03217,5,7
g03218,10,11
g03219,381,413
g03220,194,195
g03221,262,294
g03222,175,152
g03223,2334,2344
g03224,41,41
g03225,105,132
g03226,0,1
g03227,1721,1810
g03228,482,445
g03229,165,165
g03230,523,438
g03231,289,240
g03232,12,12
g03233,0,0
g03234,1,0
g03235,0,0
g03236,2850,2891
g03237,21,43
g03238,5,15
g03239,503,504
g03240,124,144
g03241,1044,1167
g03242,214,238
g03243,8,5
g03244,326,321
g03245,12,9
g03246,29,25
g03247,964,955
g03248,49,31
g03249,1099,965
g03250,1223,1020
g03251,20,29
g03252,288,284
g03253,624,549
g03254,731,790
g03255,17,14
g03256,997,923
g03257,0,0
g03258,892,877
g03259,1706,1745
g03260,225,232
g03261,2,2
g03262,367,349
g03263,631,523
g03264,304,297
g03265,0,0
g03266,156,188
g03267,491,503
g03268,525,518
g03269,20,14
g03270,309,217
g03271,57,73
g03272,6,8
g03273,4965,5125
g03274,2,2
g03275,441,425
g03276,70,77
g03277,6,2
g03278,26,10
g03279,0,1
g03280,180,202
g03281,2223,2179
g03282,715,745
g03283,3,10
g03284,131,128
g03285,781,725
g03286,78,58
g03287,12,14
g03288,82,74
g03289,142,158
g03290,1629,1726
g03291,444,411
g03292,438,406
g03293,45,43
g03294,87,81
g03295,59,58
g03296,431,464
g03297,3376,3163
g03298,65,62
g03299,192,188
g03300,10,10
g03301,1510,1477
g03302,1508,1470
g03303,150,154
g03304,29,40
g03305,384,433
g03306,15,7
g03307,14,20
g03308,6,5
g03309,243,213
g03310,208,203
g03311,267,272
g03312,203,194
g03313,277,229
g03314,5,10
g03315,260,269
g03316,3,3
