,het_E16.5_f4,het_E16.5_f5
g22523,1040,1017
g22524,456,485
g22525,357,332
g22526,22,18
g22527,1180,1196
g22528,15478,13903
g22529,34,49
g22530,5,6
g22531,0,0
g22532,196,198
g22533,382,409
g22534,634,701
g22535,1953,2067
g22536,190,164
g22537,84,102
g22538,0,1
g22539,19,16
g22540,6,10
g22541,869,904
g22542,533,406
g22543,625,644
g22544,307,300
g22545,304,318
g22546,2119,2141
g22547,547,558
g22548,0,1
g22549,67,77
g22550,18,16
g22551,23,26
g22552,87,107
g22553,1004,925
g22554,1087,969
g22555,15420,10358
g22556,18,52
g22557,24,26
g22558,303,340
g22559,544,502
g22560,350,338
g22561,758,616
g22562,1,0
g22563,27,31
g22564,302,300
g22565,104,106
g22566,90,81
g22567,90,93
g22568,138,113
g22569,66,64
g22570,142,164
g22571,197,211
g22572,451,532
g22573,477,460
g22574,132,123
g22575,2010,2169
g22576,4,4
g22577,280,314
g22578,201,222
g22579,1461,1344
g22580,6,6
g22581,651,726
g22582,442,379
g22583,106,87
g22584,86,74
g22585,7,3
g22586,1623,1446
g22587,254,248
g22588,710,682
g22589,259,218
g22590,39,25
g22591,459,451
g22592,331,308
g22593,984,980
g22594,141,137
g22595,467,463
g22596,982,978
g22597,281,302
g22598,871,796
g22599,96,98
g22600,103,59
g22601,487,441
g22602,62,52
g22603,1238,1071
g22604,2001,1472
g22605,264,146
g22606,3,2
g22607,0,0
g22608,5,9
g22609,0,0
g22610,856,781
g22611,205,187
g22612,391,379
g22613,493,724
g22614,132,164
g22615,470,534
g22616,10,12
g22617,106,84
g22618,913,858
g22619,431,499
g22620,512,512
g22621,1401,1405
g22622,1268,1123
g22623,1,1
g22624,935,971
g22625,2,0
g22626,3591,3865
g22627,862,844
g22628,795,681
g22629,1868,1772
g22630,2,3
g22631,1,3
g22632,23,17
g22633,4,10
g22634,1210,1098
g22635,1547,1552
g22636,0,1
g22637,0,0
g22638,0,0
g22639,1,1
g22640,16,17
g22641,5,2
g22642,3,1
g22643,5,7
g22644,242,251
g22645,161,188
g22646,296,259
g22647,939,964
g22648,0,1
g22649,0,0
g22650,1440,1530
g22651,0,1
g22652,214,187
g22653,632,700
g22654,21,29
g22655,46,44
g22656,1972,2008
g22657,0,0
g22658,216,219
g22659,480,464
g22660,163,177
g22661,645,610
g22662,91,106
g22663,1135,918
g22664,863,847
g22665,1,1
g22666,0,0
g22667,754,770
g22668,11,8
g22669,162,150
g22670,641,610
g22671,623,552
g22672,1,1
g22673,6,11
g22674,896,827
g22675,113,89
g22676,94,116
g22677,2911,2980
g22678,205,264
g22679,0,0
g22680,4,3
g22681,0,0
g22682,0,0
g22683,0,0
g22684,357,317
g22685,0,1
g22686,21,24
g22687,9096,8914
g22688,1,0
g22689,0,0
g22690,0,0
g22691,0,0
g22692,7,7
g22693,51,69
g22694,495,441
g22695,65,53
g22696,91,90
g22697,495,446
g22698,0,8
g22699,99,112
g22700,316,336
g22701,189,208
g22702,1,5
g22703,86,130
g22704,24,21
g22705,21,10
g22706,242,254
g22707,388,382
g22708,37,29
g22709,2,0
g22710,9,7
g22711,9,21
g22712,0,0
g22713,9,14
g22714,0,2
g22715,1,8
g22716,127,110
g22717,895,857
g22718,197,199
g22719,0,3
g22720,5,9
g22721,5,2
g22722,72,85
g22723,831,788
g22724,72,67
g22725,67,46
g22726,14,21
g22727,1,1
g22728,0,0
g22729,0,0
g22730,2,13
g22731,0,1
g22732,2,0
g22733,0,0
g22734,0,0
g22735,0,0
g22736,0,0
g22737,0,0
g22738,0,0
g22739,0,0
g22740,0,0
g22741,1,0
g22742,0,0
g22743,0,0
g22744,0,0
g22745,0,0
g22746,1,0
g22747,0,0
g22748,0,1
g22749,0,0
g22750,0,1
g22751,6,11
g22752,2537,1831
g22753,675,541
g22754,0,1
g22755,1,1
g22756,388,337
g22757,1078,996
g22758,94,88
g22759,1308,1068
g22760,128,111
g22761,0,4
g22762,1,1
g22763,407,480
g22764,27,18
g22765,1798,1626
g22766,103,140
g22767,647,802
g22768,13,8
g22769,100,84
g22770,3322,2474
g22771,74,65
g22772,1773,1544
g22773,206,201
g22774,3771,3282
g22775,1953,1738
g22776,87,75
g22777,47,56
g22778,869,667
g22779,2,0
g22780,1217,1161
g22781,47,34
g22782,4,0
g22783,3,4
g22784,3,2
g22785,438,513
g22786,153,148
g22787,2034,1952
g22788,462,454
g22789,1470,1319
g22790,387,495
g22791,3,4
g22792,4,6
g22793,169,253
g22794,93,118
g22795,1054,1132
g22796,22,18
g22797,193,193
g22798,84,89
g22799,1059,1082
g22800,74,67
g22801,201,229
g22802,599,556
g22803,3046,2731
g22804,320,287
g22805,32,30
g22806,10,5
g22807,2,9
g22808,4,5
g22809,8,9
g22810,1541,1585
g22811,29,29
g22812,1,0
g22813,845,758
g22814,202,144
g22815,0,1
g22816,1,0
g22817,0,0
g22818,0,0
g22819,0,0
g22820,0,0
g22821,1,0
g22822,0,0
g22823,1,1
g22824,0,0
g22825,0,0
g22826,91,86
g22827,12161,9825
g22828,46,51
g22829,8477,5574
g22830,360,417
g22831,123,119
g22832,11714,7920
g22833,15,12
g22834,2,3
g22835,149988,121063
g22836,14819,12128
g22837,28011,25778
g22838,5,4
g22839,1126,1000
g22840,0,0
g22841,0,0
g22842,6,1
g22843,19,31
g22844,70,84
g22845,354,360
g22846,5314,5380
g22847,492,509
g22848,124,120
g22849,58,81
g22850,11215,11814
g22851,5,6
g22852,13156,10665
g22853,44,58
g22854,12,16
g22855,2202,2188
g22856,1626,1327
g22857,90,69
g22858,37,58
g22859,94,93
g22860,1796,1682
g22861,0,0
g22862,16,23
g22863,93,110
g22864,833,898
g22865,0,0
g22866,16,20
g22867,2285,2101
g22868,1703,1656
g22869,31,40
g22870,179,174
g22871,516,628
g22872,0,0
g22873,1,0
g22874,0,0
g22875,0,0
g22876,118,76
g22877,210,215
g22878,2883,2577
g22879,2,0
g22880,226,246
g22881,277,332
g22882,1,0
g22883,0,0
g22884,0,0
g22885,1007,908
g22886,0,3
g22887,716,658
g22888,50,32
g22889,2,0
g22890,384,424
g22891,397,360
g22892,422,428
g22893,4,1
g22894,886,732
g22895,811,888
g22896,269,246
g22897,21,10
g22898,633,679
g22899,2,0
g22900,5,3
g22901,4,5
g22902,637,605
g22903,7,8
g22904,0,2
g22905,4,4
g22906,0,0
g22907,1,1
g22908,2,0
g22909,0,1
g22910,4,3
g22911,0,0
g22912,126,116
g22913,323,250
g22914,441,411
g22915,27,31
g22916,259,195
g22917,998,1003
g22918,65,49
g22919,238,242
g22920,101,155
g22921,697,630
g22922,1280,1468
g22923,37,39
g22924,215,210
g22925,155,158
g22926,86,86
g22927,403,406
g22928,0,5
g22929,0,0
g22930,0,0
g22931,6,2
g22932,1378,1375
g22933,13,17
g22934,1443,1349
g22935,0,0
g22936,47,50
g22937,63,63
g22938,868,820
g22939,6,3
g22940,85,99
g22941,0,0
g22942,1,1
g22943,2,0
g22944,261,237
g22945,14,12
g22946,17669,16399
g22947,8147,7027
g22948,14,10
g22949,0,2
g22950,7,12
g22951,777,763
g22952,372,300
g22953,334,387
g22954,1617,1636
g22955,1,1
g22956,1,0
g22957,1,0
g22958,1182,1094
g22959,2,2
g22960,0,0
g22961,0,1
g22962,0,0
g22963,1,0
g22964,0,0
g22965,813,864
g22966,0,1
g22967,3314,3155
g22968,145,166
g22969,86,74
g22970,333,290
g22971,1,0
g22972,3,8
g22973,13,9
g22974,377,364
g22975,1904,1880
g22976,5477,5167
g22977,45,50
g22978,1,0
g22979,6,1
g22980,241,173
g22981,498,485
g22982,465,412
g22983,762,805
g22984,0,0
g22985,1,0
g22986,9,5
g22987,2093,1699
g22988,0,3
g22989,1406,1453
g22990,1,2
g22991,1667,1435
g22992,367,331
g22993,0,1
g22994,635,678
g22995,58,46
g22996,241,227
g22997,108,86
g22998,104,96
g22999,7,4
g23000,1377,1171
g23001,820,734
g23002,992,819
g23003,178,173
g23004,0,2
g23005,3450,2334
g23006,23,23
g23007,0,0
g23008,451,491
g23009,286,251
g23010,3084,2895
g23011,59,63
g23012,0,0
g23013,0,0
g23014,0,0
g23015,1,1
g23016,0,0
g23017,0,0
g23018,0,0
g23019,0,0
g23020,15,6
g23021,26,19
g23022,0,0
g23023,2,1
g23024,0,0
g23025,0,0
g23026,0,0
g23027,0,0
g23028,0,0
g23029,0,0
g23030,0,0
g23031,1,2
g23032,32,29
g23033,0,0
g23034,66,65
g23035,8,14
g23036,19,27
g23037,0,2
g23038,0,0
g23039,0,0
g23040,0,0
g23041,0,0
g23042,0,0
g23043,0,0
g23044,0,0
g23045,0,0
g23046,0,0
g23047,0,0
g23048,0,0
g23049,0,0
g23050,0,0
g23051,0,0
g23052,0,0
g23053,0,0
g23054,0,0
g23055,0,0
g23056,0,0
g23057,0,0
g23058,0,0
g23059,0,0
g23060,0,0
g23061,0,0
g23062,0,0
g23063,0,0
g23064,0,0
g23065,0,0
g23066,0,0
g23067,0,0
g23068,0,0
g23069,0,0
g23070,0,0
g23071,0,0
g23072,0,0
g23073,140,73
g23074,0,0
g23075,0,1
g23076,0,0
g23077,0,0
g23078,0,1
g23079,0,0
g23080,0,0
g23081,0,0
g23082,0,1
g23083,0,0
g23084,2,13
g23085,598,599
g23086,0,2
g23087,50,50
g23088,706,633
g23089,533,560
g23090,597,584
g23091,1,5
g23092,367,352
g23093,2,0
g23094,210,196
g23095,184,155
g23096,709,717
g23097,95,106
g23098,208,194
g23099,85,80
g23100,691,613
g23101,192,179
g23102,687,639
g23103,475,274
g23104,154,139
g23105,1521,1483
g23106,669,538
g23107,5,0
g23108,2,0
g23109,1,1
g23110,1271,1287
g23111,383,386
g23112,472,478
g23113,194,215
g23114,4,2
g23115,0,0
g23116,442,404
g23117,2,3
g23118,0,0
g23119,0,0
g23120,7,3
g23121,2,9
g23122,5,0
g23123,817,731
g23124,586,532
g23125,4,9
g23126,319,312
g23127,1388,1451
g23128,138,151
g23129,2922,3159
g23130,67,74
g23131,1283,1364
g23132,568,543
g23133,427,456
g23134,51,47
g23135,610,538
g23136,176,171
g23137,60,45
g23138,137,118
g23139,1058,887
g23140,10,7
g23141,523,583
g23142,161,221
g23143,1328,1298
g23144,3056,2778
g23145,158,156
g23146,136,131
g23147,0,1
g23148,181,173
g23149,1467,1394
g23150,639,579
g23151,2260,2041
g23152,95,106
g23153,1589,1157
g23154,146,91
g23155,2,1
g23156,6,5
g23157,1214,1113
g23158,0,0
g23159,0,0
g23160,0,0
g23161,0,0
g23162,0,1
g23163,0,1
g23164,0,0
g23165,18,22
g23166,0,0
g23167,92,64
g23168,0,0
g23169,378,350
g23170,2,2
g23171,501,506
g23172,607,633
g23173,243,308
g23174,0,0
g23175,10,15
g23176,3,11
g23177,3,0
g23178,0,0
g23179,594,560
g23180,153,142
g23181,20,18
g23182,2,2
g23183,420,692
g23184,730,724
g23185,147,164
g23186,674,702
g23187,1,1
g23188,368,394
g23189,10,6
g23190,193,324
g23191,455,466
g23192,3,2
g23193,628,618
g23194,1419,1528
g23195,0,0
g23196,0,0
g23197,183,183
g23198,137,143
g23199,1451,1560
g23200,1130,1235
g23201,43,69
g23202,773,789
g23203,72,90
g23204,1076,1014
g23205,7,7
g23206,278,359
g23207,0,1
g23208,1,1
g23209,235,349
g23210,148,165
g23211,28,25
g23212,2270,2128
g23213,29,26
g23214,35,27
g23215,10,2
g23216,0,0
g23217,534,439
g23218,5,3
g23219,155,121
g23220,49,40
g23221,170,159
g23222,268,260
g23223,672,707
g23224,1111,982
g23225,210,213
g23226,0,0
g23227,1,0
g23228,0,0
g23229,0,0
g23230,0,0
g23231,912,711
g23232,228,138
g23233,1554,1665
g23234,166,167
g23235,1,6
g23236,2650,2690
g23237,1295,1166
g23238,376,337
g23239,0,0
g23240,0,0
g23241,0,0
g23242,0,0
g23243,0,0
g23244,0,0
g23245,1,0
g23246,1,0
g23247,0,0
g23248,6706,6917
g23249,266,297
g23250,0,2
g23251,0,0
g23252,0,0
g23253,1,2
g23254,0,2
g23255,46,40
g23256,108,133
g23257,37,45
g23258,2,0
g23259,217,243
g23260,8,17
g23261,34,43
g23262,1149,808
g23263,1,2
g23264,28,51
g23265,754,654
g23266,78,85
g23267,14,8
g23268,302,346
g23269,412,415
g23270,4667,4003
g23271,0,0
g23272,4794,4326
g23273,199,196
g23274,261,254
g23275,467,415
g23276,7,15
g23277,153,182
g23278,3,3
g23279,1043,1083
g23280,940,1039
g23281,408,414
g23282,0,0
g23283,192,143
g23284,262,216
g23285,0,0
g23286,2,5
g23287,671,560
g23288,299,325
g23289,1795,1637
g23290,17,8
g23291,0,0
g23292,0,0
g23293,11,8
g23294,282,249
g23295,293,364
g23296,98,92
g23297,1089,1210
g23298,32,24
g23299,0,0
g23300,4,1
g23301,89,107
g23302,0,0
g23303,0,0
g23304,0,0
g23305,1,2
g23306,0,0
g23307,0,1
g23308,3,4
g23309,4,2
g23310,0,0
g23311,1,0
g23312,0,0
g23313,4,2
g23314,0,0
g23315,0,0
g23316,0,0
g23317,1,0
g23318,0,0
g23319,1,0
g23320,0,0
g23321,0,1
g23322,156,214
g23323,162,168
g23324,338,333
g23325,4,3
g23326,5,1
g23327,294,253
g23328,11,7
g23329,354,427
g23330,338,360
g23331,9,18
g23332,13,21
g23333,4,1
g23334,1,0
g23335,0,1
g23336,5,7
g23337,0,0
g23338,0,1
g23339,1159,725
g23340,194,243
g23341,1496,1390
g23342,5,4
g23343,454,470
g23344,378,364
g23345,17,21
g23346,2,5
g23347,111,129
g23348,341,371
g23349,23,15
g23350,18,12
g23351,0,0
g23352,17,10
g23353,2,0
g23354,146,86
g23355,0,0
g23356,394,371
g23357,1340,1158
g23358,283,261
g23359,130,113
g23360,0,1
g23361,3,0
g23362,4,1
g23363,61,56
g23364,2,0
g23365,32,48
g23366,3,2
g23367,135,99
g23368,0,0
g23369,0,1
g23370,63,37
g23371,112,149
g23372,4,1
g23373,70,56
g23374,0,0
g23375,1688,1681
g23376,444,358
g23377,308,231
g23378,9,8
g23379,637,582
g23380,723,598
g23381,166,124
g23382,28,38
g23383,1805,2053
g23384,470,532
g23385,110,110
g23386,166,168
g23387,45,52
g23388,90,81
g23389,0,0
g23390,0,0
g23391,157,178
g23392,31,27
g23393,404,393
g23394,70,79
g23395,793,755
g23396,1463,1573
g23397,287,211
g23398,103,96
g23399,6,14
g23400,15,24
g23401,35,24
g23402,1008,963
g23403,38,68
g23404,2379,2406
g23405,7,2
g23406,1958,1895
g23407,447,346
g23408,12,16
g23409,1,2
g23410,3,1
g23411,2,7
g23412,319,353
g23413,132,142
g23414,360,390
g23415,15,10
g23416,609,681
g23417,161,168
g23418,349,269
g23419,615,623
g23420,1,0
g23421,615,628
g23422,882,885
g23423,1283,1557
g23424,115,130
g23425,115,130
g23426,1251,1268
g23427,21,10
g23428,218,233
g23429,398,471
g23430,1,5
g23431,47,100
g23432,493,415
g23433,162,161
g23434,371,454
g23435,3358,3013
g23436,472,384
g23437,647,642
g23438,698,671
g23439,43,45
g23440,5,2
g23441,713,634
g23442,565,577
g23443,3596,2616
g23444,4,0
g23445,3,2
g23446,10,4
g23447,132,122
g23448,153,161
g23449,1886,1931
g23450,1334,1037
g23451,91,90
g23452,454,392
g23453,13,8
g23454,171,201
g23455,73,48
g23456,4,3
g23457,590,720
g23458,10,14
g23459,864,900
g23460,25,31
g23461,444,562
g23462,1,1
g23463,13,8
g23464,0,0
g23465,0,1
g23466,292,292
g23467,2206,1835
g23468,583,615
g23469,142,85
g23470,836,802
g23471,261,264
g23472,920,979
g23473,235,295
g23474,658,572
g23475,248,258
g23476,948,820
g23477,1505,1083
g23478,325,336
g23479,626,588
g23480,7,2
g23481,166,194
g23482,543,555
g23483,9,12
g23484,1,2
g23485,358,408
g23486,700,749
g23487,1312,1369
g23488,337,327
g23489,95,58
g23490,2516,2613
g23491,39,18
g23492,213,185
g23493,12,13
g23494,24,36
g23495,531,421
g23496,88,122
g23497,119,103
g23498,86,87
g23499,197,209
g23500,11,16
g23501,0,0
g23502,0,0
g23503,0,0
g23504,5524,5409
g23505,1846,1659
g23506,572,504
g23507,3,0
g23508,0,0
g23509,1062,1034
g23510,555,654
g23511,241,246
g23512,1580,1687
g23513,12,22
g23514,150,171
g23515,396,461
g23516,1196,1135
g23517,66,68
g23518,288,261
g23519,1280,1090
g23520,1019,810
g23521,10,4
g23522,1557,1712
g23523,26,18
g23524,512,483
g23525,1,1
g23526,2,1
g23527,722,662
g23528,37,25
g23529,751,557
g23530,2043,2146
g23531,5,4
g23532,3,2
g23533,1,0
g23534,1,2
g23535,162,170
g23536,1,1
g23537,1199,1032
g23538,163,118
g23539,339,333
g23540,402,307
g23541,0,0
g23542,747,1109
g23543,2,0
g23544,0,1
g23545,1,0
g23546,147,110
g23547,537,483
g23548,560,542
g23549,457,486
g23550,1,1
g23551,170,130
g23552,18,26
g23553,1053,1029
g23554,2254,2205
g23555,3094,2746
g23556,176,145
g23557,10,17
g23558,231,357
g23559,89,115
g23560,0,0
g23561,7,4
g23562,1039,906
g23563,1425,1511
g23564,54,47
g23565,1182,972
g23566,413,421
g23567,40,48
g23568,378,370
g23569,249,243
g23570,585,349
g23571,21,7
g23572,266,295
g23573,0,0
g23574,1,2
g23575,49,79
g23576,0,1
g23577,932,898
g23578,3094,3423
g23579,1290,1222
g23580,1247,978
g23581,248,260
g23582,692,579
g23583,950,878
g23584,1380,1404
g23585,1722,1855
g23586,296,302
g23587,484,490
g23588,2765,2697
g23589,1365,1358
g23590,1003,975
g23591,13,10
g23592,5,0
g23593,0,0
g23594,97,90
g23595,34,27
g23596,0,2
g23597,15,21
g23598,31,45
g23599,372,384
g23600,2,1
g23601,435,384
g23602,17,14
g23603,506,451
g23604,21,22
g23605,6,9
g23606,0,1
g23607,0,0
g23608,2,0
g23609,6,4
g23610,4,5
g23611,2,3
g23612,2063,1612
g23613,1157,1131
g23614,268,322
g23615,126,159
g23616,83,98
g23617,528,482
g23618,1582,1484
g23619,731,722
g23620,98,121
g23621,726,702
g23622,82,89
g23623,46,42
g23624,3905,3942
g23625,751,719
g23626,1001,842
g23627,9726,9969
g23628,5,2
g23629,875,841
g23630,177,204
g23631,243,272
g23632,13,16
g23633,378,349
g23634,102,112
g23635,30,33
g23636,9,7
g23637,322,364
g23638,3892,3366
g23639,1439,1082
g23640,564,512
g23641,5,18
g23642,917,810
g23643,1526,1521
g23644,2749,2463
g23645,482,428
g23646,270,242
g23647,4,3
g23648,243,225
g23649,227,235
g23650,203,351
g23651,1086,1217
g23652,26,41
g23653,0,1
g23654,0,0
g23655,2604,2321
g23656,441,426
g23657,65,63
g23658,197,183
g23659,1092,1013
g23660,2269,2258
g23661,135,128
g23662,1156,1141
g23663,772,733
g23664,5,4
g23665,921,937
g23666,296,270
g23667,74,70
g23668,768,905
g23669,0,4
g23670,0,0
g23671,4,3
g23672,0,1
g23673,0,0
g23674,366,324
g23675,194,238
g23676,676,641
g23677,6,8
g23678,756,738
g23679,8,20
g23680,996,806
g23681,1064,896
g23682,819,912
g23683,29,28
g23684,3,5
g23685,86,53
g23686,556,524
g23687,3,0
g23688,0,0
g23689,2,2
g23690,38,63
g23691,0,1
g23692,2011,2021
g23693,648,764
g23694,708,532
g23695,251,355
g23696,1166,1227
g23697,136,147
g23698,462,449
g23699,91,130
g23700,436,446
g23701,4,2
g23702,3046,2750
g23703,222,239
g23704,966,806
g23705,18,4
g23706,1,0
g23707,0,1
g23708,1,0
g23709,0,55
g23710,0,1
g23711,0,1
g23712,0,1
g23713,0,0
g23714,1,3
g23715,87,93
g23716,3,3
g23717,1568,1476
g23718,338,328
g23719,67,51
g23720,12,5
g23721,567,565
g23722,147,160
g23723,2,2
g23724,2,6
g23725,324,400
g23726,924,999
g23727,567,598
g23728,0,0
g23729,0,0
g23730,995,1014
g23731,0,2
g23732,22,10
g23733,199,182
g23734,638,644
g23735,577,546
g23736,794,690
g23737,109,140
g23738,1,0
g23739,122,136
g23740,317,240
g23741,3,2
g23742,540,357
g23743,644,525
g23744,306,293
g23745,565,638
g23746,466,469
g23747,4,3
g23748,722,714
g23749,82,70
g23750,0,3
g23751,459,418
g23752,502,453
g23753,11,6
g23754,1,2
g23755,276,226
g23756,288,317
g23757,468,462
g23758,534,508
g23759,879,780
g23760,20,16
g23761,0,3
g23762,110,162
g23763,523,509
g23764,229,229
g23765,3378,3555
g23766,55,73
g23767,6,9
g23768,279,269
g23769,780,878
g23770,0,0
g23771,31,61
g23772,1,1
g23773,12,16
g23774,0,0
g23775,4124,4860
g23776,0,0
g23777,0,0
g23778,1286,1582
g23779,216,271
g23780,52,47
g23781,183,159
g23782,75,92
g23783,96,127
g23784,0,1
g23785,1,0
g23786,0,0
g23787,570,613
g23788,927,841
g23789,2564,2178
g23790,14,10
g23791,515,443
g23792,8,4
g23793,0,0
g23794,173,228
g23795,11,93
g23796,395,301
g23797,302,258
g23798,0,0
g23799,0,1
g23800,3,0
g23801,0,0
g23802,0,0
g23803,74,76
g23804,766,621
g23805,2062,2264
g23806,2,8
g23807,3,0
g23808,0,0
g23809,1,0
g23810,1903,1620
g23811,529,482
g23812,625,531
g23813,208,189
g23814,37,45
g23815,6,9
g23816,218,207
g23817,178,199
g23818,116,135
g23819,51,59
g23820,750,788
g23821,297,319
g23822,10,9
g23823,42,43
g23824,295,306
g23825,231,282
g23826,149,192
g23827,14,21
g23828,0,0
g23829,5,5
g23830,1812,1351
g23831,374,366
g23832,25,26
g23833,1052,1013
g23834,10,7
g23835,1,0
g23836,197,235
g23837,5,2
g23838,79,53
g23839,1267,1262
g23840,18,26
g23841,314,376
g23842,63,56
g23843,110,121
g23844,11,7
g23845,252,226
g23846,896,867
g23847,9,15
g23848,351,368
g23849,685,711
g23850,131,90
g23851,21,14
g23852,1416,1384
g23853,3,8
g23854,639,632
g23855,7,6
g23856,133,112
g23857,75,75
g23858,1172,1025
g23859,0,0
g23860,7,8
g23861,287,237
g23862,199,137
g23863,1273,1202
g23864,2059,2064
g23865,191,210
g23866,144,143
g23867,44,40
g23868,367,462
g23869,376,303
g23870,704,676
g23871,2563,1661
g23872,39,24
g23873,0,0
g23874,231,244
g23875,0,0
g23876,1124,954
g23877,1,0
g23878,3088,3269
g23879,634,625
g23880,257,221
g23881,1476,1260
g23882,1700,1695
g23883,728,669
g23884,903,774
g23885,944,944
g23886,367,397
g23887,509,495
g23888,511,480
g23889,0,1
g23890,460,406
g23891,7,9
g23892,2133,2571
g23893,4825,4289
g23894,48,65
g23895,421,440
g23896,861,888
g23897,1,1
g23898,1368,1572
g23899,0,1
g23900,315,357
g23901,1,0
g23902,4,1
g23903,6,8
g23904,1,1
g23905,1126,1007
g23906,111,123
g23907,29,55
g23908,219,193
g23909,207,203
g23910,1640,1742
g23911,348,341
g23912,1398,1227
g23913,2337,2331
g23914,4,4
g23915,384,376
g23916,50,49
g23917,0,0
g23918,1,0
g23919,105,95
g23920,1,8
g23921,147,119
g23922,8,20
g23923,0,0
g23924,363,362
g23925,500,582
g23926,293,247
g23927,4112,4018
g23928,4,14
g23929,1169,1077
g23930,331,294
g23931,468,398
g23932,302,307
g23933,440,407
g23934,1,0
g23935,2606,2222
g23936,376,312
g23937,1,2
g23938,389,357
g23939,98,101
g23940,1345,1289
g23941,52,44
g23942,331,371
g23943,0,0
g23944,23,25
g23945,8,4
g23946,239,260
g23947,956,845
g23948,22,18
g23949,171,167
g23950,0,1
g23951,0,1
g23952,496,515
g23953,1811,1677
g23954,133,129
g23955,14,22
g23956,128,141
g23957,56,53
g23958,106,127
g23959,1693,1948
g23960,317,288
g23961,4,2
g23962,5,8
g23963,0,0
g23964,475,472
g23965,13,7
g23966,135,120
g23967,39,44
g23968,129,116
g23969,1,1
g23970,32,25
g23971,1,2
g23972,172,183
g23973,749,640
g23974,0,7
g23975,218,232
g23976,0,0
g23977,201,230
g23978,307,279
g23979,656,654
g23980,19,24
g23981,419,445
g23982,29,41
g23983,5,4
g23984,433,478
g23985,221,176
g23986,611,548
g23987,128,144
g23988,1445,977
g23989,81,67
g23990,202,191
g23991,2,3
g23992,428,402
g23993,1522,1524
g23994,203,154
g23995,17,18
g23996,1,7
g23997,0,0
g23998,2413,2491
g23999,654,612
g24000,36,34
g24001,209,207
g24002,3,1
g24003,6,9
g24004,12,10
g24005,45,14
g24006,230,151
g24007,182,184
g24008,1129,957
g24009,93,85
g24010,930,933
g24011,140,82
g24012,570,553
g24013,1497,1110
g24014,1,4
g24015,775,855
g24016,317,316
g24017,7,12
g24018,39,44
g24019,544,565
g24020,3098,2916
g24021,36,60
g24022,11,12
g24023,0,65
g24024,1,56
g24025,374,395
g24026,13,10
g24027,4,21
g24028,1,0
g24029,1,0
g24030,338,294
g24031,554,636
g24032,1031,970
g24033,14,13
g24034,458,446
g24035,20,14
g24036,1753,1431
g24037,3,2
g24038,0,1
g24039,416,562
g24040,259,276
g24041,196,208
g24042,0,2
g24043,1269,1162
g24044,0,1
g24045,502,409
g24046,459,483
g24047,130,115
g24048,16,4
g24049,28,23
g24050,350,365
g24051,672,618
g24052,2457,2199
g24053,364,388
g24054,847,853
g24055,202,182
g24056,289,269
g24057,1,1
g24058,105,124
g24059,0,0
g24060,4,10
g24061,160,164
g24062,552,431
g24063,2924,2823
g24064,112,113
g24065,762,736
g24066,180,140
g24067,214,172
g24068,11,2
g24069,16,8
g24070,279,277
g24071,343,271
g24072,1227,1226
g24073,5,4
g24074,277,259
g24075,78,103
g24076,16,28
g24077,423,412
g24078,752,761
g24079,462,512
g24080,32,35
g24081,4787,4165
g24082,37,35
g24083,111,95
g24084,832,795
g24085,550,516
g24086,59,61
g24087,364,349
g24088,0,0
g24089,0,0
g24090,0,0
g24091,0,0
g24092,0,0
g24093,0,0
g24094,0,0
g24095,0,0
g24096,0,0
g24097,0,0
g24098,0,0
g24099,0,0
g24100,0,0
g24101,0,0
g24102,0,0
g24103,0,0
g24104,0,0
g24105,0,0
g24106,0,0
g24107,0,0
g24108,0,0
g24109,0,0
g24110,0,0
g24111,0,0
g24112,0,0
g24113,0,0
g24114,0,0
g24115,0,0
g24116,0,0
g24117,0,0
g24118,0,0
g24119,0,0
g24120,3,2
g24121,1547,1378
g24122,0,0
g24123,239,264
g24124,1,0
g24125,97,107
g24126,42076,34426
g24127,832,869
g24128,528,538
g24129,107,92
g24130,485,463
g24131,0,0
g24132,674,668
g24133,1700,1633
g24134,176,120
g24135,113,129
g24136,486,538
g24137,102,129
g24138,21,21
g24139,820,846
g24140,682,606
g24141,45,57
g24142,226,179
g24143,5,12
g24144,589,567
g24145,1301,1429
g24146,562,511
g24147,321,280
g24148,1286,1209
g24149,1135,1027
g24150,78,66
g24151,738,742
g24152,0,0
g24153,86,93
g24154,129,166
g24155,14,7
g24156,1,26
g24157,58,106
g24158,3,4
g24159,127,142
g24160,390,364
g24161,435,388
g24162,2273,2001
g24163,0,1
g24164,934,852
g24165,308,233
g24166,3110,2773
g24167,23,29
g24168,2302,2515
g24169,15,18
g24170,6581,5963
g24171,0,0
g24172,0,0
g24173,1,0
g24174,68,59
g24175,5,2
g24176,0,0
g24177,0,1
g24178,172,157
g24179,475,514
g24180,297,282
g24181,370,362
g24182,51,22
g24183,446,447
g24184,73,56
g24185,83,58
g24186,21,17
g24187,47,31
g24188,63,48
g24189,7,6
g24190,792,811
g24191,815,757
g24192,1,0
g24193,0,0
g24194,0,1
g24195,8,9
g24196,0,0
g24197,1,0
g24198,23,21
g24199,40,53
g24200,0,0
g24201,1,0
g24202,3566,3507
g24203,519,491
g24204,471,459
g24205,2722,2607
g24206,109,95
g24207,60,70
g24208,0,0
g24209,0,0
g24210,71,108
g24211,34,41
g24212,6,5
g24213,877,823
g24214,8,14
g24215,24,28
g24216,0,0
