,wt_E14.5_f4,wt_E14.5_f5
g06350,11,13
g06351,199,287
g06352,995,1138
g06353,59,62
g06354,143,148
g06355,83,110
g06356,32,36
g06357,110,119
g06358,30,44
g06359,30,39
g06360,70,106
g06361,20,2
g06362,5,6
g06363,90,124
g06364,46,53
g06365,27,29
g06366,33,34
g06367,9,7
g06368,60,92
g06369,52,64
g06370,162,195
g06371,254,317
g06372,310,392
g06373,154,181
g06374,225,228
g06375,33,32
g06376,189,314
g06377,187,180
g06378,21,19
g06379,43,70
g06380,36,54
g06381,22,33
g06382,67,83
g06383,0,1
g06384,0,0
g06385,0,0
g06386,0,0
g06387,252,371
g06388,162,220
g06389,9,12
g06390,646,772
g06391,560,704
g06392,1,2
g06393,138,196
g06394,1351,1397
g06395,488,804
g06396,377,412
g06397,2,0
g06398,1,1
g06399,0,0
g06400,1,1
g06401,2073,2526
g06402,217,237
g06403,4,2
g06404,395,245
g06405,0,0
g06406,77,91
g06407,566,373
g06408,0,0
g06409,115,70
g06410,415,512
g06411,263,284
g06412,263,283
g06413,2,3
g06414,685,737
g06415,1,1
g06416,1035,1243
g06417,187,207
g06418,0,4
g06419,5,16
g06420,1,0
g06421,288,455
g06422,267,301
g06423,51,60
g06424,265,282
g06425,923,1125
g06426,0,0
g06427,197,279
g06428,166,170
g06429,4,1
g06430,1260,1434
g06431,21,34
g06432,554,663
g06433,1856,2422
g06434,818,1035
g06435,136,183
g06436,52,84
g06437,46,51
g06438,39,65
g06439,128,189
g06440,512,641
g06441,12,34
g06442,0,0
g06443,216,287
g06444,111,153
g06445,1781,2064
g06446,7,16
g06447,140,155
g06448,13,13
g06449,171,226
g06450,980,1175
g06451,1,2
g06452,41,54
g06453,380,487
g06454,172,272
g06455,0,0
g06456,378,420
g06457,28,28
g06458,3,10
g06459,306,417
g06460,106,133
g06461,1249,1354
g06462,1,1
g06463,2,3
g06464,537,741
g06465,445,589
g06466,324,277
g06467,149,263
g06468,44,54
g06469,588,717
g06470,0,0
g06471,3769,5222
g06472,430,576
g06473,133,185
g06474,6,7
g06475,6,10
g06476,49,70
g06477,8,13
g06478,237,222
g06479,372,488
g06480,1168,1504
g06481,46,51
g06482,0,0
g06483,650,973
g06484,1665,2097
g06485,10770,13393
g06486,21,33
g06487,86,109
g06488,1127,1400
g06489,1,2
g06490,25,16
g06491,64,70
g06492,1,0
g06493,3,3
g06494,1003,1279
g06495,234,320
g06496,3,5
g06497,263,296
g06498,18,25
g06499,34,83
g06500,490,582
g06501,378,463
g06502,20,38
g06503,52,40
g06504,679,862
g06505,0,0
g06506,1128,1358
g06507,640,909
g06508,663,808
g06509,213,319
g06510,10,10
g06511,56,81
g06512,435,545
g06513,600,696
g06514,605,731
g06515,5,3
g06516,0,0
g06517,2,4
g06518,8,8
g06519,1,7
g06520,265,395
g06521,2915,3100
g06522,612,882
g06523,37,43
g06524,1322,1551
g06525,225,256
g06526,20,39
g06527,352,403
g06528,122,176
g06529,5,4
g06530,189,274
g06531,6,13
g06532,13,13
g06533,650,699
g06534,5,19
g06535,3,0
g06536,93,132
g06537,1415,1876
g06538,905,1073
g06539,26,36
g06540,275,414
g06541,383,526
g06542,64,72
g06543,236,352
g06544,880,1083
g06545,2030,2312
g06546,18,26
g06547,0,2
g06548,287,388
g06549,169,189
g06550,523,591
g06551,426,459
g06552,2786,3728
g06553,17,11
g06554,3,1
g06555,1,1
g06556,253,382
g06557,502,588
g06558,314,408
g06559,683,791
g06560,32,55
g06561,313,405
g06562,3,9
g06563,0,1
g06564,0,2
g06565,346,512
g06566,2578,3280
g06567,3,10
g06568,0,0
g06569,0,1
g06570,49,56
g06571,260,352
g06572,382,499
g06573,54,98
g06574,10391,17327
g06575,66,66
g06576,322,341
g06577,1284,1628
g06578,462,530
g06579,137,160
g06580,18,14
g06581,3,9
g06582,9,15
g06583,2,1
g06584,20,30
g06585,209,245
g06586,45,74
g06587,60,116
g06588,367,419
g06589,610,776
g06590,48,63
g06591,887,1169
g06592,32,38
g06593,139,121
g06594,262,271
g06595,1106,1267
g06596,0,0
g06597,0,0
g06598,6,5
g06599,3,0
g06600,0,0
g06601,3026,3742
g06602,19,26
g06603,781,1045
g06604,9,22
g06605,13,10
g06606,0,1
g06607,1431,1729
g06608,2483,3070
g06609,484,615
g06610,268,410
g06611,677,802
g06612,444,530
g06613,242,323
g06614,94,123
g06615,427,467
g06616,27,29
g06617,318,417
g06618,200,260
g06619,4,6
g06620,217,381
g06621,0,1
g06622,88,123
g06623,18,18
g06624,1005,1236
g06625,16,20
g06626,134,173
g06627,415,614
g06628,20,34
g06629,0,1
g06630,14,9
g06631,1,0
g06632,731,915
g06633,484,623
g06634,223,236
g06635,240,274
g06636,50,92
g06637,89,95
g06638,541,705
g06639,54,50
g06640,0,1
g06641,0,1
g06642,1204,1887
g06643,9,21
g06644,0,3
g06645,1756,1932
g06646,1,1
g06647,1,1
g06648,1481,1748
g06649,3,4
g06650,1099,1466
g06651,759,900
g06652,6,5
g06653,81,100
g06654,2964,3861
g06655,17,8
g06656,5,8
g06657,279,419
g06658,346,492
g06659,1259,1523
g06660,725,704
g06661,2,2
g06662,0,0
g06663,0,0
g06664,0,0
g06665,0,0
g06666,22,19
g06667,594,739
g06668,0,0
g06669,0,0
g06670,0,1
g06671,32,27
g06672,486,630
g06673,0,0
g06674,119,135
g06675,1245,1482
g06676,74,107
g06677,438,654
g06678,34,55
g06679,449,557
g06680,293,303
g06681,0,0
g06682,363,516
g06683,174,280
g06684,363,497
g06685,198,281
g06686,100,120
g06687,0,0
g06688,0,0
g06689,351,675
g06690,543,823
g06691,1,0
g06692,193,256
g06693,30,61
g06694,51,108
g06695,4,8
g06696,490,517
g06697,0,0
g06698,79,104
g06699,737,1181
g06700,997,1259
g06701,788,1077
g06702,202,264
g06703,10,15
g06704,55,73
g06705,22,8
g06706,1,4
g06707,3841,4784
g06708,86,116
g06709,729,802
g06710,149,191
g06711,0,0
g06712,0,0
g06713,0,0
g06714,0,0
g06715,0,0
g06716,0,0
g06717,0,0
g06718,0,0
g06719,0,0
g06720,0,0
g06721,0,0
g06722,0,0
g06723,1,0
g06724,0,0
g06725,0,0
g06726,9,5
g06727,1,1
g06728,0,0
g06729,0,3
g06730,0,1
g06731,0,1
g06732,0,0
g06733,0,0
g06734,0,0
g06735,0,0
g06736,0,0
g06737,0,0
g06738,0,0
g06739,0,0
g06740,0,0
g06741,3,3
g06742,1,0
g06743,0,0
g06744,0,0
g06745,1,0
g06746,0,0
g06747,0,0
g06748,0,0
g06749,0,0
g06750,4,2
g06751,0,0
g06752,0,0
g06753,0,1
g06754,0,0
g06755,0,0
g06756,0,0
g06757,0,0
g06758,1,7
g06759,0,0
g06760,0,0
g06761,0,0
g06762,0,0
g06763,0,0
g06764,0,0
g06765,0,0
g06766,10,11
g06767,0,0
g06768,0,0
g06769,0,0
g06770,0,0
g06771,0,0
g06772,0,0
g06773,0,0
g06774,0,0
g06775,0,0
g06776,0,0
g06777,0,3
g06778,0,0
g06779,0,0
g06780,1,1
g06781,0,1
g06782,0,0
g06783,5,3
g06784,1,0
g06785,1,0
g06786,0,3
g06787,0,0
g06788,0,0
g06789,0,0
g06790,1,0
g06791,0,0
g06792,0,0
g06793,0,0
g06794,0,0
g06795,5,5
g06796,0,0
g06797,0,0
g06798,0,0
g06799,7,7
g06800,4,4
g06801,0,0
g06802,3,3
g06803,0,0
g06804,0,0
g06805,0,0
g06806,0,1
g06807,0,0
g06808,0,0
g06809,2,1
g06810,0,0
g06811,8,6
g06812,4194,4978
g06813,7,9
g06814,118,162
g06815,286,291
g06816,543,631
g06817,634,806
g06818,72,96
g06819,1,1
g06820,8,8
g06821,41,41
g06822,2,3
g06823,0,0
g06824,89,111
g06825,0,0
g06826,1309,1395
g06827,29,28
g06828,5,10
g06829,1324,1616
g06830,152,173
g06831,2,0
g06832,1331,1836
g06833,0,0
g06834,64,146
g06835,0,0
g06836,1,0
g06837,427,544
g06838,490,630
g06839,991,1050
g06840,0,0
g06841,1,0
g06842,72,62
g06843,939,1122
g06844,2,8
g06845,27,53
g06846,69,90
g06847,376,342
g06848,4333,5057
g06849,253,393
g06850,36,44
g06851,164,179
g06852,455,537
g06853,276,336
g06854,282,352
g06855,32,34
g06856,272,361
g06857,0,0
g06858,0,0
g06859,1999,2497
g06860,1244,1373
g06861,2060,2966
g06862,91,98
g06863,119,114
g06864,1,2
g06865,92,108
g06866,664,812
g06867,589,710
g06868,70,93
g06869,752,897
g06870,245,290
g06871,14,13
g06872,621,751
g06873,75,103
g06874,934,1120
g06875,41,65
g06876,545,750
g06877,19,33
g06878,47,113
g06879,532,775
g06880,1870,2221
g06881,371,441
g06882,45,64
g06883,261,297
g06884,2111,2601
g06885,488,617
g06886,993,1409
g06887,163,205
g06888,2587,3121
g06889,637,796
g06890,523,523
g06891,979,1245
g06892,4,6
g06893,9,12
g06894,508,626
g06895,1516,1833
g06896,80,113
g06897,52,75
g06898,62,77
g06899,511,645
g06900,1,6
g06901,1,2
g06902,0,1
g06903,98,159
g06904,386,599
g06905,3,1
g06906,708,808
g06907,1,0
g06908,583,697
g06909,2165,2470
g06910,0,0
g06911,1,1
g06912,2,5
g06913,770,1210
g06914,0,1
g06915,69,85
g06916,218,331
g06917,48,78
g06918,0,1
g06919,1118,1351
g06920,58,85
g06921,0,0
g06922,0,0
g06923,0,0
g06924,2,6
g06925,0,0
g06926,0,0
g06927,0,0
g06928,0,0
g06929,0,0
g06930,0,0
g06931,0,0
g06932,0,0
g06933,0,0
g06934,0,0
g06935,12,13
g06936,575,662
g06937,7,7
g06938,722,883
g06939,2046,3025
g06940,366,412
g06941,33,30
g06942,9,10
g06943,1031,1279
g06944,0,1
g06945,804,937
g06946,0,4
g06947,249,325
g06948,1429,1829
g06949,330,424
g06950,651,950
g06951,5,13
g06952,27,30
g06953,522,558
g06954,285,350
g06955,106,127
g06956,249,283
g06957,549,622
g06958,30,47
g06959,38,62
g06960,263,386
g06961,576,790
g06962,4240,4767
g06963,38,48
g06964,526,636
g06965,181,196
g06966,253,297
g06967,337,423
g06968,207,323
g06969,7,0
g06970,5,5
g06971,2,2
g06972,231,285
g06973,653,806
g06974,450,579
g06975,706,867
g06976,12,15
g06977,16,23
g06978,2433,3336
g06979,55,64
g06980,2264,2697
g06981,1758,1760
g06982,378,458
g06983,5380,6523
g06984,2057,2619
g06985,159,219
g06986,98,100
g06987,1221,1484
g06988,151,238
g06989,1059,1401
g06990,585,841
g06991,423,452
g06992,414,486
g06993,74,132
g06994,110,121
g06995,336,402
g06996,698,891
g06997,21,49
g06998,2,7
g06999,425,461
g07000,182,228
g07001,0,1
g07002,92,105
g07003,36,54
g07004,1145,1326
g07005,278,293
g07006,1,0
g07007,21,11
g07008,37,68
g07009,730,888
g07010,40,44
g07011,84,111
g07012,95,155
g07013,11,7
g07014,1,3
g07015,378,431
g07016,69,70
g07017,10,7
g07018,0,1
g07019,49,75
g07020,35,50
g07021,1475,1879
g07022,0,4
g07023,2,1
g07024,1017,1142
g07025,0,0
g07026,0,1
g07027,9,19
g07028,1,0
g07029,0,3
g07030,0,1
g07031,117,134
g07032,1,1
g07033,67,74
g07034,16,22
g07035,147,170
g07036,1225,1539
g07037,5,2
g07038,71,67
g07039,1157,2183
g07040,240,288
g07041,2147,2687
g07042,0,0
g07043,803,1226
g07044,2,3
g07045,1537,1803
g07046,302,336
g07047,0,0
g07048,1,1
g07049,0,1
g07050,1725,2463
g07051,5,2
g07052,0,1
g07053,0,0
g07054,8,30
g07055,12,15
g07056,825,1143
g07057,227,355
g07058,15,29
g07059,73,115
g07060,0,0
g07061,58,68
g07062,910,1111
g07063,16,18
g07064,247,297
g07065,1,0
g07066,0,0
g07067,0,1
g07068,0,0
g07069,0,0
g07070,0,0
g07071,0,0
g07072,0,0
g07073,0,0
g07074,0,0
g07075,0,0
g07076,0,0
g07077,0,0
g07078,0,0
g07079,0,0
g07080,0,0
g07081,0,0
g07082,0,0
g07083,0,0
g07084,0,0
g07085,0,0
g07086,0,0
g07087,0,0
g07088,10,16
g07089,0,0
g07090,0,0
g07091,0,0
g07092,0,0
g07093,0,0
g07094,0,0
g07095,0,0
g07096,0,0
g07097,0,0
g07098,0,0
g07099,0,1
g07100,1,0
g07101,0,0
g07102,0,0
g07103,0,0
g07104,0,0
g07105,0,0
g07106,0,0
g07107,0,0
g07108,0,0
g07109,6,12
g07110,0,0
g07111,0,0
g07112,4,15
g07113,396,516
g07114,167,229
g07115,261,347
g07116,65,66
g07117,1214,1403
g07118,221,202
g07119,37,49
g07120,113,121
g07121,1307,1722
g07122,0,1
g07123,598,726
g07124,17,26
g07125,0,0
g07126,0,0
g07127,0,0
g07128,4,1
g07129,280,316
g07130,1,0
g07131,61,91
g07132,806,1149
g07133,1599,2013
g07134,9,8
g07135,130,139
g07136,1023,1082
g07137,17,32
g07138,602,700
g07139,160,218
g07140,1196,1531
g07141,175,259
g07142,526,624
g07143,177,238
g07144,173,224
g07145,1346,1882
g07146,0,0
g07147,222,336
g07148,25,44
g07149,478,613
g07150,0,2
g07151,0,0
g07152,0,0
g07153,0,0
g07154,0,1
g07155,1271,1454
g07156,288,396
g07157,683,768
g07158,4,23
g07159,35,69
g07160,605,850
g07161,0,0
g07162,0,0
g07163,0,0
g07164,0,0
g07165,0,0
g07166,0,0
g07167,0,0
g07168,0,0
g07169,0,0
g07170,0,0
g07171,0,2
g07172,0,0
g07173,0,0
g07174,0,0
g07175,0,0
g07176,0,2
g07177,0,1
g07178,0,0
g07179,0,0
g07180,0,0
g07181,0,0
g07182,0,0
g07183,0,0
g07184,0,0
g07185,0,0
g07186,0,0
g07187,0,0
g07188,0,0
g07189,0,0
g07190,0,0
g07191,607,643
g07192,1,1
g07193,124209,140756
g07194,441,566
g07195,216,297
g07196,3,11
g07197,0,5
g07198,303,337
g07199,907,1051
g07200,879,1069
g07201,272,294
g07202,1,4
g07203,2,2
g07204,0,1
g07205,0,0
g07206,0,2
g07207,0,1
g07208,53,69
g07209,375,493
g07210,0,0
g07211,2,1
g07212,3,5
g07213,0,1
g07214,0,0
g07215,0,0
g07216,0,0
g07217,0,0
g07218,0,0
g07219,0,1
g07220,0,1
g07221,0,1
g07222,0,0
g07223,0,0
g07224,0,0
g07225,1,1
g07226,236,366
g07227,27,55
g07228,760,1111
g07229,0,0
g07230,0,0
g07231,2078,2195
g07232,104,118
g07233,682,796
g07234,42,50
g07235,0,0
g07236,1590,1834
g07237,514,640
g07238,2756,3376
g07239,2353,3091
g07240,7,4
g07241,95,116
g07242,447,627
g07243,957,1068
g07244,473,575
g07245,1013,1330
g07246,0,2
g07247,2,4
g07248,1,4
g07249,1,0
g07250,0,0
g07251,0,0
g07252,0,0
g07253,1,0
g07254,0,0
g07255,0,0
g07256,0,0
g07257,0,0
g07258,0,0
g07259,0,0
g07260,0,0
g07261,0,0
g07262,0,1
g07263,0,0
g07264,0,0
g07265,0,0
g07266,0,0
g07267,0,0
g07268,0,0
g07269,0,0
g07270,0,0
g07271,0,0
g07272,0,0
g07273,0,0
g07274,0,0
g07275,0,0
g07276,0,0
g07277,0,0
g07278,0,0
g07279,0,0
g07280,0,0
g07281,0,0
g07282,0,0
g07283,0,0
g07284,0,0
g07285,0,0
g07286,0,0
g07287,0,0
g07288,0,0
g07289,0,0
g07290,0,0
g07291,0,0
g07292,0,0
g07293,0,0
g07294,0,0
g07295,0,0
g07296,0,0
g07297,0,0
g07298,0,0
g07299,0,0
g07300,0,0
g07301,0,0
g07302,0,0
g07303,0,0
g07304,0,0
g07305,0,0
g07306,0,0
g07307,0,0
g07308,0,0
g07309,0,0
g07310,0,0
g07311,0,0
g07312,0,0
g07313,0,0
g07314,0,0
g07315,0,0
g07316,0,0
g07317,0,0
g07318,0,0
g07319,0,0
g07320,0,0
g07321,0,0
g07322,0,0
g07323,0,0
g07324,0,0
g07325,0,0
g07326,0,0
g07327,0,0
g07328,0,0
g07329,0,0
g07330,1,0
g07331,0,0
g07332,0,0
g07333,0,0
g07334,0,0
g07335,0,0
g07336,0,0
g07337,0,0
g07338,0,0
g07339,0,0
g07340,0,0
g07341,0,0
g07342,0,0
g07343,0,0
g07344,0,0
g07345,0,0
g07346,0,0
g07347,0,0
g07348,0,0
g07349,0,0
g07350,0,0
g07351,0,0
g07352,0,0
g07353,0,0
g07354,0,0
g07355,0,0
g07356,0,0
g07357,0,0
g07358,0,0
g07359,0,0
g07360,0,0
g07361,0,0
g07362,0,0
g07363,2,0
g07364,0,0
g07365,0,0
g07366,0,0
g07367,0,0
g07368,0,0
g07369,0,0
g07370,0,0
g07371,0,0
g07372,0,1
g07373,0,0
g07374,0,0
g07375,0,0
g07376,0,0
g07377,2,2
g07378,0,0
g07379,0,0
g07380,0,0
g07381,0,0
g07382,0,0
g07383,0,0
g07384,0,0
g07385,0,0
g07386,0,0
g07387,0,0
g07388,0,0
g07389,0,0
g07390,0,0
g07391,0,0
g07392,0,0
g07393,0,0
g07394,0,1
g07395,0,0
g07396,0,0
g07397,0,0
g07398,0,0
g07399,0,0
g07400,0,0
g07401,0,0
g07402,0,1
g07403,0,1
g07404,0,0
g07405,0,0
g07406,0,0
g07407,0,0
g07408,0,0
g07409,0,0
g07410,0,0
g07411,0,0
g07412,0,0
g07413,0,0
g07414,0,0
g07415,0,0
g07416,0,0
g07417,0,0
g07418,0,0
g07419,0,0
g07420,0,0
g07421,0,0
g07422,0,0
g07423,0,0
g07424,1,0
g07425,0,0
g07426,0,0
g07427,0,0
g07428,1,0
g07429,0,0
g07430,8,7
g07431,1157,1735
g07432,557,697
g07433,0,0
g07434,755,1067
g07435,69,101
g07436,616,704
g07437,2017,2461
g07438,422,497
g07439,94,151
g07440,1278,1580
g07441,323,372
g07442,627,702
g07443,142,144
g07444,248,284
g07445,41,38
g07446,4,0
g07447,309,399
g07448,2502,3026
g07449,170,215
g07450,444,527
g07451,1,3
g07452,141,231
g07453,176,199
g07454,30,50
g07455,507,620
g07456,1358,1790
g07457,1294,1738
g07458,990,1154
g07459,2,5
g07460,71,116
g07461,118,76
g07462,0,0
g07463,234,288
g07464,3529,4313
g07465,0,0
g07466,303,373
g07467,267,378
g07468,94,168
g07469,422,480
g07470,91,143
g07471,499,825
g07472,2,6
g07473,0,0
g07474,228,301
g07475,292,466
g07476,19,66
g07477,1,0
g07478,2,2
g07479,381,491
g07480,444,606
g07481,221,234
g07482,458,575
g07483,27,44
g07484,150,148
g07485,315,406
g07486,174,226
g07487,70,67
g07488,1326,1665
g07489,692,910
g07490,865,958
g07491,17,26
g07492,423,467
g07493,1369,1582
g07494,390,445
g07495,268,300
g07496,131,86
g07497,277,374
g07498,482,729
g07499,504,503
g07500,23,27
g07501,9,11
g07502,4,9
g07503,278,345
g07504,153,160
g07505,982,988
g07506,2075,2300
g07507,8,18
g07508,533,587
g07509,369,428
g07510,210,319
g07511,0,0
g07512,1,1
g07513,0,0
g07514,1,0
g07515,0,0
g07516,1,5
g07517,14,8
g07518,3,9
g07519,2,5
g07520,0,0
g07521,0,0
g07522,0,1
g07523,0,0
g07524,0,0
g07525,2,1
g07526,1,0
g07527,1,1
g07528,0,0
g07529,24,26
g07530,299,300
g07531,47,77
g07532,414,613
g07533,136,178
g07534,1048,1191
g07535,367,512
g07536,35,32
g07537,1750,2422
g07538,0,0
g07539,49,67
g07540,386,250
g07541,271,187
g07542,132,150
g07543,2,2
g07544,364,427
g07545,162,179
g07546,251,248
g07547,0,5
g07548,547,669
g07549,26,28
g07550,683,805
g07551,174,264
g07552,0,8
g07553,171,188
g07554,357,412
g07555,824,1111
g07556,905,1100
g07557,122,161
g07558,0,0
g07559,0,0
g07560,967,1160
g07561,2,0
g07562,0,3
g07563,1,0
g07564,2,2
g07565,7,12
g07566,139,148
g07567,362,438
g07568,172,169
g07569,753,1015
g07570,172,275
g07571,1020,1306
g07572,77,94
g07573,944,1152
g07574,154,205
g07575,45,82
g07576,436,623
g07577,34,49
g07578,9,13
g07579,261,317
g07580,1076,983
g07581,371,523
g07582,224,312
g07583,0,1
g07584,1,2
g07585,3,7
g07586,187,194
g07587,849,1136
g07588,0,0
g07589,211,247
g07590,143,176
g07591,179,177
g07592,42,53
g07593,163,182
g07594,0,0
g07595,1,6
g07596,0,0
g07597,24,30
g07598,268,278
g07599,3,5
g07600,0,3
g07601,181,282
g07602,5,13
g07603,865,1139
g07604,33,28
g07605,339,381
g07606,0,0
g07607,0,0
g07608,0,0
g07609,0,1
g07610,0,0
g07611,1,1
g07612,3290,4083
g07613,933,1173
g07614,4,12
g07615,2,2
g07616,1,1
g07617,72,96
g07618,15,16
g07619,544,722
g07620,146,144
g07621,0,1
g07622,219,209
g07623,109,152
g07624,0,0
g07625,1,2
g07626,0,0
g07627,0,0
g07628,0,0
g07629,1,0
g07630,108,163
g07631,8,1
g07632,889,1359
g07633,1,1
g07634,3,16
g07635,637,837
g07636,331,408
g07637,238,312
g07638,1224,1444
g07639,2296,2979
g07640,35,61
g07641,239,301
g07642,88,177
g07643,1491,1897
g07644,2,3
g07645,225,255
g07646,292,326
g07647,223,234
g07648,375,412
g07649,8,11
g07650,839,964
g07651,15,11
g07652,278,494
g07653,4,6
g07654,6,5
g07655,30,53
g07656,2,7
g07657,42,43
g07658,0,6
g07659,106,109
g07660,4085,4896
g07661,301,468
g07662,111,184
g07663,57,52
g07664,0,0
g07665,5932,7888
g07666,23,23
g07667,239,346
g07668,566,742
g07669,434,728
g07670,1067,1063
g07671,107,105
g07672,31,26
g07673,122,95
g07674,623,660
g07675,201,267
g07676,13,13
g07677,377,631
g07678,4590,7321
g07679,1452,2626
g07680,584,1050
g07681,0,4
g07682,1,1
g07683,1,0
g07684,203,307
g07685,0,0
g07686,0,0
g07687,1,2
g07688,343,584
g07689,0,0
g07690,0,0
g07691,1,0
g07692,1,0
g07693,1,1
g07694,5,2
g07695,0,0
g07696,1,0
g07697,1285,1563
g07698,0,0
g07699,547,569
g07700,998,1132
g07701,53,53
g07702,402,541
g07703,0,0
g07704,5,12
g07705,195,277
g07706,1462,1709
g07707,60,64
g07708,68,94
g07709,419,580
g07710,97,121
g07711,498,618
g07712,6,6
g07713,510,636
g07714,2,1
g07715,19,29
g07716,2155,2426
g07717,1,2
g07718,76,110
g07719,297,319
g07720,116,129
g07721,20,33
g07722,378,484
g07723,344,472
g07724,4,1
g07725,169,199
g07726,9,8
g07727,1421,1852
g07728,73,75
g07729,0,0
g07730,201,266
g07731,0,0
g07732,0,0
g07733,0,0
g07734,1375,1937
g07735,0,3
g07736,3,1
g07737,1077,1394
g07738,630,913
g07739,0,3
g07740,257,300
g07741,3854,5122
g07742,39,62
g07743,298,350
g07744,7,6
g07745,764,922
g07746,0,0
g07747,0,0
g07748,85,76
g07749,578,663
g07750,438,565
g07751,33,39
g07752,0,0
g07753,12,20
g07754,0,0
g07755,428,572
g07756,1,4
g07757,1,7
g07758,868,1025
g07759,24,37
g07760,0,0
g07761,0,0
g07762,745,866
g07763,114,181
g07764,16,16
g07765,653,910
g07766,4,2
g07767,2,8
g07768,296,327
g07769,13,10
g07770,149,208
g07771,616,742
g07772,325,363
g07773,4481,5754
g07774,313,349
g07775,1,2
g07776,153,229
g07777,2,3
g07778,83,140
g07779,23,27
g07780,658,764
g07781,2,1
g07782,19,37
g07783,1,0
g07784,260,288
g07785,6,17
g07786,2,0
g07787,1,1
g07788,0,0
g07789,14,17
g07790,2526,3534
g07791,327,606
g07792,556,733
g07793,0,1
g07794,34,25
g07795,224,240
g07796,204,288
g07797,80,89
g07798,278,341
g07799,19,24
g07800,522,600
g07801,326,379
g07802,650,809
g07803,1527,2263
g07804,6,10
g07805,0,1
g07806,156,177
g07807,0,1
g07808,10,10
g07809,731,1095
g07810,34,35
g07811,0,0
g07812,362,437
g07813,894,1083
g07814,59,81
g07815,5,4
g07816,0,0
g07817,1539,2143
g07818,51,57
g07819,0,0
g07820,101,120
g07821,351,525
g07822,426,458
g07823,303,345
g07824,731,802
g07825,382,467
g07826,146,217
g07827,0,0
g07828,863,1046
g07829,0,0
g07830,530,679
g07831,45,48
g07832,143,171
g07833,163,178
g07834,864,1034
g07835,3614,4648
g07836,79,71
g07837,1,0
g07838,1,0
g07839,271,337
g07840,797,1073
g07841,5141,6701
g07842,74,72
g07843,162,231
g07844,34,56
g07845,1406,1784
g07846,3,1
g07847,15,27
g07848,284,397
g07849,471,608
g07850,85,133
g07851,459,545
g07852,1473,1913
g07853,542,692
g07854,2,7
g07855,0,0
g07856,10,13
g07857,604,678
g07858,0,0
g07859,1,1
g07860,1,0
g07861,0,0
g07862,0,0
g07863,0,0
g07864,0,0
g07865,0,0
g07866,0,0
g07867,0,0
g07868,0,0
g07869,0,0
g07870,0,0
g07871,572,791
g07872,252,221
g07873,0,0
g07874,353,454
g07875,0,0
g07876,2,0
g07877,1,0
g07878,3,12
g07879,0,5
g07880,2,0
g07881,0,0
g07882,160,205
g07883,0,2
g07884,61,124
g07885,0,0
g07886,1149,1767
g07887,236,300
g07888,37,58
g07889,227,283
g07890,625,782
g07891,48,45
g07892,0,0
g07893,1,0
g07894,101,172
g07895,9,17
g07896,993,1403
g07897,1327,1600
g07898,637,908
g07899,81,143
g07900,13,4
g07901,0,1
g07902,1717,2469
g07903,362,548
g07904,445,647
g07905,0,0
g07906,3217,3680
g07907,913,1074
g07908,378,536
g07909,509,618
g07910,15,5
g07911,1010,1442
g07912,489,565
g07913,46,49
g07914,100,126
g07915,0,2
g07916,27,39
g07917,1560,1732
g07918,56,56
g07919,1,2
g07920,10,16
g07921,17,18
g07922,10,9
g07923,271,341
g07924,2,7
g07925,167,233
g07926,75,110
g07927,121,144
g07928,679,876
g07929,1,2
g07930,328,461
g07931,150,187
g07932,152,207
g07933,5,0
g07934,2012,2264
g07935,1,3
g07936,838,919
g07937,98,97
g07938,856,1220
g07939,4,2
g07940,347,305
g07941,2914,3418
g07942,656,789
g07943,69,166
g07944,0,0
g07945,2,1
g07946,1,2
g07947,12,25
g07948,449,524
g07949,14,12
g07950,460,678
g07951,293,359
g07952,47,59
g07953,0,0
g07954,1450,1944
g07955,0,1
g07956,43,66
g07957,1520,1975
g07958,46,65
g07959,1829,2131
g07960,532,707
g07961,36,75
g07962,150,197
g07963,1,3
g07964,1512,1830
g07965,1010,1253
g07966,1697,2401
g07967,1248,1661
g07968,56,88
g07969,416,520
g07970,1078,1215
g07971,221,296
g07972,0,0
g07973,0,0
g07974,0,0
g07975,12,11
g07976,3,0
g07977,3,14
g07978,19,38
g07979,2,1
g07980,296,330
g07981,373,460
g07982,157,209
g07983,34,50
g07984,0,0
g07985,1628,1702
g07986,134,160
g07987,22,16
g07988,1,1
g07989,2397,3507
g07990,221,256
g07991,7,6
g07992,51,48
g07993,1364,1458
g07994,1482,1727
g07995,437,494
g07996,9,11
g07997,0,0
g07998,1819,2177
g07999,3222,4223
g08000,10,20
g08001,5,5
g08002,485,575
g08003,1636,1951
g08004,599,656
g08005,47,35
g08006,0,0
g08007,573,663
g08008,764,963
g08009,271,333
g08010,30,63
g08011,1,0
g08012,123,216
g08013,0,8
g08014,59,165
g08015,2,2
g08016,173,244
g08017,31,51
g08018,0,0
g08019,511,689
g08020,4209,5272
g08021,45,73
g08022,1144,1440
g08023,106,158
g08024,537,586
g08025,22,35
g08026,485,541
g08027,242,263
g08028,29,45
g08029,360,464
g08030,23,34
g08031,21,30
g08032,257,315
g08033,96,121
g08034,4701,5266
g08035,93,110
g08036,31,42
g08037,0,0
g08038,722,1106
g08039,0,0
g08040,438,786
g08041,28,39
g08042,3,4
g08043,1618,2187
g08044,29,44
g08045,4602,5223
g08046,95,122
g08047,5,3
g08048,194,228
g08049,5,4
g08050,1961,2096
g08051,667,775
g08052,218,293
g08053,5,7
