,het_E14.5_f5,het_E14.5_f4
g20927,0,0
g20928,0,0
g20929,0,0
g20930,0,0
g20931,0,0
g20932,0,0
g20933,0,0
g20934,0,0
g20935,0,0
g20936,0,0
g20937,0,0
g20938,0,0
g20939,0,0
g20940,0,0
g20941,0,0
g20942,0,0
g20943,0,0
g20944,0,0
g20945,0,0
g20946,0,0
g20947,0,0
g20948,0,0
g20949,0,0
g20950,0,0
g20951,0,0
g20952,0,0
g20953,0,0
g20954,0,0
g20955,0,0
g20956,0,0
g20957,0,0
g20958,0,0
g20959,0,0
g20960,0,0
g20961,0,0
g20962,0,0
g20963,0,0
g20964,0,0
g20965,0,0
g20966,0,0
g20967,0,0
g20968,0,0
g20969,0,0
g20970,0,0
g20971,0,0
g20972,0,0
g20973,0,0
g20974,0,0
g20975,0,0
g20976,0,0
g20977,0,0
g20978,0,0
g20979,0,0
g20980,0,0
g20981,0,0
g20982,0,0
g20983,0,0
g20984,0,0
g20985,0,0
g20986,0,0
g20987,0,0
g20988,0,0
g20989,0,0
g20990,1,0
g20991,0,0
g20992,0,0
g20993,0,0
g20994,0,0
g20995,0,0
g20996,0,0
g20997,0,0
g20998,0,0
g20999,0,0
g21000,0,1
g21001,1,3
g21002,0,0
g21003,0,0
g21004,0,0
g21005,0,0
g21006,0,0
g21007,0,0
g21008,0,0
g21009,0,0
g21010,0,0
g21011,0,0
g21012,0,0
g21013,0,0
g21014,0,0
g21015,0,1
g21016,0,0
g21017,0,0
g21018,0,0
g21019,0,0
g21020,451,511
g21021,70,118
g21022,189,192
g21023,16,7
g21024,321,253
g21025,83,62
g21026,104,104
g21027,6,14
g21028,85,90
g21029,237,370
g21030,81,117
g21031,1,7
g21032,29,26
g21033,21,31
g21034,234,252
g21035,44,53
g21036,2,0
g21037,53,50
g21038,591,1171
g21039,399,704
g21040,751,978
g21041,1,3
g21042,780,958
g21043,13,13
g21044,129,188
g21045,64,59
g21046,232,190
g21047,0,1
g21048,7,0
g21049,0,0
g21050,0,0
g21051,0,0
g21052,3,3
g21053,0,0
g21054,0,0
g21055,3,0
g21056,683,784
g21057,3,5
g21058,469,485
g21059,2,5
g21060,641,882
g21061,455,822
g21062,629,682
g21063,366,412
g21064,23,49
g21065,60,117
g21066,42,74
g21067,140,176
g21068,236,273
g21069,922,1169
g21070,407,502
g21071,1092,1029
g21072,27,31
g21073,1437,1379
g21074,941,1267
g21075,1,7
g21076,0,4
g21077,84,156
g21078,1271,1564
g21079,40,50
g21080,37,32
g21081,139,130
g21082,32,48
g21083,2,1
g21084,2,5
g21085,28,18
g21086,7,14
g21087,74,86
g21088,1,0
g21089,161,280
g21090,48,65
g21091,469,565
g21092,230,240
g21093,18,39
g21094,50,65
g21095,65,63
g21096,309,288
g21097,407,465
g21098,2458,2899
g21099,2095,2195
g21100,28,42
g21101,0,2
g21102,0,0
g21103,0,0
g21104,0,3
g21105,0,0
g21106,0,0
g21107,0,0
g21108,0,0
g21109,0,0
g21110,1,1
g21111,51,28
g21112,0,0
g21113,0,0
g21114,0,0
g21115,0,0
g21116,1,3
g21117,13,11
g21118,957,1255
g21119,260,287
g21120,5,7
g21121,206,169
g21122,849,806
g21123,151,178
g21124,1,2
g21125,239,207
g21126,78,79
g21127,210,254
g21128,42,60
g21129,675,859
g21130,599,621
g21131,273,335
g21132,64,161
g21133,219,251
g21134,145,142
g21135,134,142
g21136,158,157
g21137,31,45
g21138,981,1328
g21139,121,131
g21140,780,867
g21141,109,246
g21142,516,775
g21143,58,77
g21144,625,900
g21145,1,23
g21146,0,2
g21147,83,104
g21148,75,92
g21149,77,88
g21150,121,143
g21151,0,0
g21152,204,270
g21153,137,209
g21154,1401,1707
g21155,6,0
g21156,0,1
g21157,137,177
g21158,367,422
g21159,229,312
g21160,129,225
g21161,5,6
g21162,59,98
g21163,489,584
g21164,2370,2682
g21165,155,156
g21166,10,5
g21167,953,875
g21168,198,168
g21169,130,153
g21170,738,977
g21171,584,592
g21172,14,27
g21173,203,251
g21174,0,0
g21175,0,0
g21176,0,0
g21177,0,0
g21178,16,9
g21179,253,312
g21180,9,18
g21181,50,41
g21182,162,209
g21183,302,342
g21184,191,206
g21185,13,11
g21186,178,150
g21187,627,617
g21188,143,131
g21189,36,33
g21190,2592,3060
g21191,580,706
g21192,84,31
g21193,2,1
g21194,262,178
g21195,61,61
g21196,1253,1156
g21197,1711,1707
g21198,56,50
g21199,1903,1821
g21200,1,1
g21201,100,108
g21202,97,115
g21203,184,258
g21204,37,20
g21205,1639,2135
g21206,4,11
g21207,202,225
g21208,486,624
g21209,26,21
g21210,355,206
g21211,51,71
g21212,228,499
g21213,296,270
g21214,2,2
g21215,4,4
g21216,0,0
g21217,664,823
g21218,1,1
g21219,100,141
g21220,1,1
g21221,370,460
g21222,82,112
g21223,114,151
g21224,370,403
g21225,171,188
g21226,197,216
g21227,17,21
g21228,1594,1879
g21229,105,157
g21230,100,130
g21231,65,79
g21232,1288,1321
g21233,111,149
g21234,1173,1338
g21235,60,80
g21236,7,9
g21237,2103,2638
g21238,519,772
g21239,444,614
g21240,2,12
g21241,128,122
g21242,383,343
g21243,283,382
g21244,129,106
g21245,187,257
g21246,91,127
g21247,107,112
g21248,3,2
g21249,28,23
g21250,1067,2028
g21251,7,11
g21252,4,6
g21253,1,2
g21254,1,0
g21255,1,4
g21256,248,276
g21257,123,117
g21258,63,49
g21259,154,151
g21260,6,14
g21261,239,367
g21262,68,80
g21263,811,753
g21264,2,6
g21265,80,39
g21266,1035,1445
g21267,0,0
g21268,725,922
g21269,183,195
g21270,0,0
g21271,1,0
g21272,0,1
g21273,17,6
g21274,567,752
g21275,151,193
g21276,50,66
g21277,277,271
g21278,1423,1463
g21279,752,621
g21280,1,1
g21281,4,15
g21282,1,0
g21283,4,3
g21284,13,48
g21285,0,1
g21286,0,0
g21287,78,104
g21288,392,516
g21289,208,237
g21290,259,297
g21291,8,7
g21292,121,148
g21293,173,259
g21294,153,158
g21295,100,99
g21296,90,62
g21297,22,20
g21298,54,75
g21299,1310,1708
g21300,0,0
g21301,0,0
g21302,0,0
g21303,0,0
g21304,0,0
g21305,0,0
g21306,0,0
g21307,0,0
g21308,0,0
g21309,0,0
g21310,0,0
g21311,0,0
g21312,0,0
g21313,0,0
g21314,0,0
g21315,0,0
g21316,0,0
g21317,0,0
g21318,0,0
g21319,0,0
g21320,0,0
g21321,0,0
g21322,0,0
g21323,0,0
g21324,0,0
g21325,0,0
g21326,0,0
g21327,0,0
g21328,0,0
g21329,0,0
g21330,0,0
g21331,0,0
g21332,0,0
g21333,0,0
g21334,0,0
g21335,0,0
g21336,1,2
g21337,427,408
g21338,1791,2341
g21339,200,278
g21340,2534,2735
g21341,482,675
g21342,1201,1546
g21343,232,275
g21344,668,693
g21345,596,717
g21346,69,177
g21347,551,651
g21348,590,630
g21349,413,338
g21350,97,114
g21351,599,846
g21352,1,1
g21353,230,256
g21354,53,58
g21355,59,48
g21356,236,244
g21357,2,3
g21358,4,2
g21359,235,344
g21360,29,14
g21361,857,846
g21362,117,164
g21363,426,528
g21364,963,996
g21365,41,36
g21366,37,49
g21367,1,2
g21368,363,544
g21369,320,457
g21370,8,13
g21371,540,642
g21372,594,552
g21373,220,227
g21374,79,89
g21375,419,388
g21376,0,0
g21377,0,0
g21378,0,0
g21379,0,0
g21380,0,0
g21381,0,0
g21382,0,0
g21383,0,0
g21384,0,0
g21385,0,0
g21386,0,0
g21387,0,0
g21388,0,0
g21389,0,0
g21390,0,0
g21391,0,0
g21392,0,1
g21393,3,5
g21394,73,94
g21395,198,201
g21396,0,0
g21397,0,0
g21398,14,32
g21399,112,145
g21400,1,0
g21401,0,0
g21402,0,0
g21403,0,0
g21404,0,0
g21405,0,1
g21406,93,128
g21407,2,6
g21408,53,52
g21409,0,1
g21410,246,275
g21411,257,415
g21412,0,2
g21413,0,0
g21414,0,0
g21415,0,0
g21416,1,0
g21417,0,0
g21418,0,0
g21419,0,0
g21420,186,233
g21421,12,19
g21422,113,140
g21423,63,96
g21424,0,1
g21425,3,0
g21426,0,0
g21427,0,0
g21428,0,0
g21429,0,0
g21430,0,0
g21431,0,0
g21432,388,462
g21433,5,0
g21434,3,2
g21435,0,0
g21436,4,2
g21437,0,1
g21438,549,610
g21439,73,67
g21440,153,219
g21441,1,1
g21442,34,27
g21443,156,184
g21444,238,318
g21445,2,7
g21446,0,0
g21447,5,4
g21448,221,265
g21449,0,0
g21450,8,3
g21451,11,11
g21452,2,2
g21453,17,9
g21454,31,23
g21455,17,13
g21456,80,84
g21457,41,83
g21458,1,1
g21459,14,32
g21460,1,0
g21461,0,0
g21462,0,0
g21463,0,1
g21464,0,0
g21465,0,0
g21466,0,0
g21467,6,1
g21468,0,0
g21469,0,0
g21470,0,0
g21471,0,0
g21472,0,0
g21473,0,0
g21474,0,1
g21475,1,0
g21476,0,1
g21477,5,3
g21478,840,1127
g21479,13,8
g21480,4,3
g21481,8,17
g21482,153,195
g21483,187,241
g21484,3,11
g21485,50,135
g21486,628,1364
g21487,7,18
g21488,360,376
g21489,845,818
g21490,32,41
g21491,6,14
g21492,13,6
g21493,778,875
g21494,475,502
g21495,13,10
g21496,38,61
g21497,65,71
g21498,0,0
g21499,0,0
g21500,27,50
g21501,221,248
g21502,486,469
g21503,169,157
g21504,1148,1366
g21505,34,44
g21506,478,602
g21507,735,929
g21508,11,13
g21509,241,303
g21510,1867,1980
g21511,868,854
g21512,248,276
g21513,1282,1452
g21514,0,6
g21515,444,504
g21516,1206,1272
g21517,90,78
g21518,282,197
g21519,556,676
g21520,979,1031
g21521,136,112
g21522,322,231
g21523,102,116
g21524,419,464
g21525,3559,3380
g21526,507,649
g21527,1,2
g21528,2782,3192
g21529,2,5
g21530,2074,2464
g21531,4500,5146
g21532,4,9
g21533,20,16
g21534,14,15
g21535,355,401
g21536,15,15
g21537,14,11
g21538,344,418
g21539,439,526
g21540,10,9
g21541,1,0
g21542,0,0
g21543,18,24
g21544,38,67
g21545,2151,2296
g21546,26,19
g21547,0,6
g21548,0,0
g21549,305,392
g21550,405,440
g21551,236,403
g21552,7,17
g21553,29,43
g21554,2988,3632
g21555,4,2
g21556,47,28
g21557,1,0
g21558,1,6
g21559,1093,1300
g21560,552,586
g21561,1765,1925
g21562,2650,2949
g21563,396,495
g21564,74,76
g21565,2181,1990
g21566,11,13
g21567,148,148
g21568,162,225
g21569,3,11
g21570,16,18
g21571,285,293
g21572,3,6
g21573,18,13
g21574,1,1
g21575,359,389
g21576,149,149
g21577,175,170
g21578,58,38
g21579,5,7
g21580,4,27
g21581,170,247
g21582,94,83
g21583,501,556
g21584,448,555
g21585,19,5
g21586,6,1
g21587,47,32
g21588,1,1
g21589,370,684
g21590,670,928
g21591,6,10
g21592,349,398
g21593,6,17
g21594,65,79
g21595,1477,1845
g21596,4,2
g21597,133,189
g21598,660,721
g21599,34,59
g21600,10,18
g21601,621,690
g21602,36,90
g21603,55,93
g21604,4,6
g21605,34,55
g21606,374,369
g21607,92,207
g21608,82,114
g21609,10,5
g21610,364,372
g21611,1,0
g21612,0,4
g21613,1,1
g21614,0,2
g21615,521,666
g21616,629,783
g21617,0,1
g21618,3450,3556
g21619,1,2
g21620,444,499
g21621,110,113
g21622,0,0
g21623,0,1
g21624,622,617
g21625,81,110
g21626,212,403
g21627,0,1
g21628,0,0
g21629,0,1
g21630,0,0
g21631,0,0
g21632,0,0
g21633,0,0
g21634,0,5
g21635,0,0
g21636,0,0
g21637,0,0
g21638,0,0
g21639,0,2
g21640,1,1
g21641,1,0
g21642,0,0
g21643,269,390
g21644,205,333
g21645,298,258
g21646,41,16
g21647,808,766
g21648,41,19
g21649,34,23
g21650,496,618
g21651,74,138
g21652,200,439
g21653,4,5
g21654,3,2
g21655,0,2
g21656,123,156
g21657,354,800
g21658,130,130
g21659,1261,1017
g21660,63,131
g21661,0,1
g21662,48,72
g21663,173,286
g21664,6,10
g21665,477,594
g21666,23,24
g21667,2215,2342
g21668,374,442
g21669,95,156
g21670,130,244
g21671,3484,5158
g21672,46,82
g21673,0,4
g21674,33,28
g21675,5,7
g21676,36,82
g21677,403,915
g21678,288,338
g21679,2348,3048
g21680,469,526
g21681,697,998
g21682,75,146
g21683,0,0
g21684,77,142
g21685,0,0
g21686,0,0
g21687,111,251
g21688,4,6
g21689,1023,1594
g21690,1036,1620
g21691,2,2
g21692,10,23
g21693,7,11
g21694,0,0
g21695,0,0
g21696,178,224
g21697,0,0
g21698,0,0
g21699,0,0
g21700,0,4
g21701,3,8
g21702,124,215
g21703,3,5
g21704,146,224
g21705,21,25
g21706,4,5
g21707,2541,2943
g21708,308,343
g21709,117,135
g21710,241,282
g21711,68,163
g21712,48,128
g21713,380,401
g21714,6,5
g21715,9,9
g21716,0,0
g21717,354,331
g21718,175,198
g21719,372,511
g21720,69,83
g21721,389,1014
g21722,154,121
g21723,190,215
g21724,1884,2217
g21725,0,1
g21726,245,335
g21727,290,334
g21728,0,0
g21729,0,0
g21730,628,718
g21731,472,543
g21732,420,464
g21733,262,243
g21734,1469,1639
g21735,313,317
g21736,212,322
g21737,358,367
g21738,220,214
g21739,99,92
g21740,713,604
g21741,219,283
g21742,960,1059
g21743,237,323
g21744,338,327
g21745,192,315
g21746,3,8
g21747,2006,2086
g21748,2,1
g21749,1,2
g21750,22,24
g21751,0,1
g21752,0,0
g21753,506,603
g21754,0,0
g21755,479,639
g21756,65,100
g21757,0,0
g21758,69,102
g21759,0,0
g21760,0,2
g21761,4,7
g21762,11,16
g21763,90,85
g21764,664,599
g21765,2181,2414
g21766,677,828
g21767,1,11
g21768,0,0
g21769,321,317
g21770,0,0
g21771,0,0
g21772,335,406
g21773,285,445
g21774,6,5
g21775,174,265
g21776,8,7
g21777,2438,2464
g21778,50,53
g21779,392,453
g21780,18,33
g21781,431,786
g21782,20,36
g21783,1,3
g21784,174,239
g21785,201,283
g21786,193,190
g21787,0,0
g21788,293,332
g21789,7,9
g21790,1,0
g21791,1791,1495
g21792,25,25
g21793,1017,1035
g21794,454,599
g21795,72,94
g21796,306,349
g21797,836,911
g21798,5,4
g21799,91,177
g21800,0,0
g21801,5,13
g21802,306,288
g21803,364,402
g21804,3,7
g21805,14,9
g21806,14,9
g21807,1,5
g21808,0,0
g21809,4,5
g21810,287,203
g21811,689,995
g21812,9,8
g21813,255,321
g21814,682,767
g21815,2,5
g21816,3309,3781
g21817,0,0
g21818,244,229
g21819,100,121
g21820,62,90
g21821,12,5
g21822,212,300
g21823,230,297
g21824,1156,1273
g21825,171,200
g21826,598,706
g21827,82,80
g21828,1081,1222
g21829,167,225
g21830,408,400
g21831,394,425
g21832,480,417
g21833,28,35
g21834,3350,3094
g21835,144,188
g21836,239,293
g21837,13,22
g21838,815,962
g21839,917,806
g21840,365,504
g21841,3,0
g21842,0,3
g21843,99,134
g21844,52,49
g21845,32,31
g21846,426,1077
g21847,1,1
g21848,100,140
g21849,6,4
g21850,68,55
g21851,126,172
g21852,368,513
g21853,36,58
g21854,111,146
g21855,593,810
g21856,428,603
g21857,1370,2320
g21858,165,215
g21859,1,0
g21860,123,206
g21861,364,460
g21862,9,14
g21863,341,361
g21864,9,11
g21865,1,2
g21866,1281,1424
g21867,1,1
g21868,2,1
g21869,2,9
g21870,43,29
g21871,188,164
g21872,145,179
g21873,1,1
g21874,28,59
g21875,1,4
g21876,0,3
g21877,463,557
g21878,858,972
g21879,159,295
g21880,404,542
g21881,760,1134
g21882,22,31
g21883,40,51
g21884,502,677
g21885,36,37
g21886,0,0
g21887,0,0
g21888,0,0
g21889,0,0
g21890,0,0
g21891,0,0
g21892,0,0
g21893,0,0
g21894,0,0
g21895,0,0
g21896,0,0
g21897,0,0
g21898,0,0
g21899,0,0
g21900,0,0
g21901,0,0
g21902,0,0
g21903,0,0
g21904,0,0
g21905,0,0
g21906,0,0
g21907,0,0
g21908,0,0
g21909,0,0
g21910,0,0
g21911,0,0
g21912,0,0
g21913,0,0
g21914,0,0
g21915,0,0
g21916,13,3
g21917,0,0
g21918,0,0
g21919,0,0
g21920,109,109
g21921,33,15
g21922,282,826
g21923,421,405
g21924,156,138
g21925,369,365
g21926,453,417
g21927,1,1
g21928,423,491
g21929,18,45
g21930,1,2
g21931,185,267
g21932,424,482
g21933,1,8
g21934,10,16
g21935,2917,3743
g21936,1078,1350
g21937,0,1
g21938,473,489
g21939,15,26
g21940,1340,1647
g21941,218,283
g21942,97,125
g21943,4,5
g21944,395,702
g21945,256,308
g21946,97,141
g21947,1213,1253
g21948,130,114
g21949,232,256
g21950,135,113
g21951,357,333
g21952,2,0
g21953,136,248
g21954,0,0
g21955,2,10
g21956,1039,1090
g21957,2,1
g21958,23,17
g21959,14,11
g21960,169,222
g21961,437,614
g21962,145,181
g21963,85,69
g21964,235,196
g21965,497,722
g21966,10,9
g21967,37,20
g21968,789,899
g21969,154,183
g21970,1090,1386
g21971,853,952
g21972,26,27
g21973,37,47
g21974,535,903
g21975,1,0
g21976,420,480
g21977,308,372
g21978,11,9
g21979,11,10
g21980,3,7
g21981,200,233
g21982,566,492
g21983,2,5
g21984,142,140
g21985,0,0
g21986,1054,1125
g21987,1159,1325
g21988,13,15
g21989,381,338
g21990,284,341
g21991,259,303
g21992,18,11
g21993,447,953
g21994,18167,20391
g21995,3175,3531
g21996,327,565
g21997,72,79
g21998,6588,8281
g21999,11,14
g22000,2,4
g22001,971,1501
g22002,1,0
g22003,36,61
g22004,159,192
g22005,0,0
g22006,1,0
g22007,1,0
g22008,68,65
g22009,742,878
g22010,16,16
g22011,712,710
g22012,20,6
g22013,635,691
g22014,74,113
g22015,32,29
g22016,722,1080
g22017,10,14
g22018,429,400
g22019,773,1093
g22020,767,688
g22021,6,5
g22022,1062,730
g22023,6,6
g22024,77,104
g22025,13,15
g22026,270,396
g22027,1632,2433
g22028,108,124
g22029,1347,1340
g22030,70,97
g22031,1647,1597
g22032,3,4
g22033,68,60
g22034,35,29
g22035,599,755
g22036,138,156
g22037,240,230
g22038,1207,1333
g22039,597,935
g22040,0,0
g22041,0,0
g22042,0,0
g22043,0,0
g22044,438,609
g22045,16,51
g22046,1268,1440
g22047,28,58
g22048,0,4
g22049,171,199
g22050,62,77
g22051,535,609
g22052,41,52
g22053,4112,4085
g22054,123,117
g22055,333,392
g22056,365,370
g22057,9,22
g22058,114,176
g22059,4,5
g22060,1127,1257
g22061,342,352
g22062,330,222
g22063,386,405
g22064,2352,2664
g22065,7,7
g22066,1,1
g22067,0,1
g22068,0,0
g22069,0,0
g22070,0,0
g22071,58,63
g22072,2,0
g22073,1,0
g22074,0,2
g22075,0,1
g22076,0,0
g22077,0,0
g22078,0,0
g22079,143,122
g22080,0,0
g22081,37,40
g22082,1,0
g22083,1,0
g22084,13,9
g22085,0,2
g22086,2,0
g22087,0,0
g22088,0,2
g22089,0,0
g22090,0,0
g22091,2,0
g22092,1,0
g22093,1,0
g22094,1,0
g22095,0,0
g22096,0,0
g22097,0,0
g22098,0,0
g22099,0,0
g22100,0,0
g22101,0,0
g22102,0,0
g22103,0,0
g22104,0,0
g22105,0,0
g22106,0,1
g22107,0,0
g22108,0,0
g22109,0,0
g22110,0,0
g22111,0,0
g22112,0,0
g22113,0,0
g22114,0,0
g22115,0,0
g22116,0,0
g22117,0,0
g22118,0,0
g22119,0,0
g22120,0,0
g22121,0,0
g22122,0,0
g22123,0,0
g22124,2,2
g22125,0,0
g22126,0,0
g22127,0,0
g22128,0,0
g22129,1,0
g22130,0,0
g22131,0,0
g22132,1,0
g22133,0,0
g22134,0,0
g22135,0,0
g22136,0,0
g22137,0,0
g22138,0,0
g22139,0,0
g22140,0,0
g22141,0,0
g22142,0,0
g22143,0,0
g22144,922,1038
g22145,3819,3962
g22146,4388,4735
g22147,0,0
g22148,37,47
g22149,3920,5480
g22150,0,0
g22151,0,4
g22152,0,0
g22153,0,0
g22154,0,1
g22155,0,2
g22156,0,0
g22157,0,0
g22158,0,1
g22159,0,0
g22160,0,0
g22161,0,0
g22162,0,0
g22163,0,0
g22164,0,0
g22165,0,0
g22166,0,0
g22167,0,0
g22168,0,0
g22169,0,0
g22170,0,0
g22171,0,0
g22172,0,0
g22173,24,16
g22174,21,9
g22175,3,6
g22176,34,42
g22177,2,1
g22178,0,1
g22179,67,73
g22180,0,0
g22181,2,3
g22182,33,32
g22183,3,12
g22184,1,0
g22185,0,0
g22186,0,0
g22187,0,1
g22188,0,1
g22189,3,0
g22190,0,0
g22191,0,0
g22192,0,1
g22193,0,0
g22194,0,1
g22195,0,0
g22196,0,0
g22197,0,2
g22198,0,0
g22199,0,0
g22200,0,0
g22201,0,0
g22202,0,0
g22203,0,0
g22204,0,0
g22205,0,0
g22206,0,0
g22207,0,0
g22208,0,0
g22209,0,0
g22210,0,0
g22211,0,0
g22212,0,0
g22213,0,0
g22214,0,0
g22215,0,0
g22216,0,0
g22217,0,1
g22218,0,0
g22219,0,0
g22220,0,0
g22221,0,0
g22222,0,1
g22223,1,7
g22224,2,2
g22225,655,808
g22226,46,70
g22227,1,2
g22228,1,2
g22229,5,7
g22230,470,512
g22231,382,532
g22232,118,172
g22233,741,1397
g22234,2,3
g22235,517,677
g22236,724,855
g22237,332,404
g22238,635,611
g22239,1461,1640
g22240,353,470
g22241,623,677
g22242,2344,2368
g22243,495,524
g22244,10,5
g22245,0,0
g22246,2,2
g22247,0,0
g22248,0,0
g22249,1,1
g22250,0,0
g22251,0,0
g22252,2,3
g22253,29,29
g22254,44,49
g22255,0,0
g22256,0,0
g22257,1,0
g22258,0,1
g22259,0,0
g22260,0,0
g22261,0,0
g22262,0,0
g22263,0,2
g22264,0,0
g22265,0,0
g22266,0,0
g22267,0,0
g22268,0,0
g22269,0,0
g22270,0,0
g22271,0,0
g22272,0,2
g22273,0,0
g22274,0,0
g22275,0,0
g22276,0,0
g22277,0,0
g22278,0,0
g22279,0,0
g22280,0,0
g22281,0,1
g22282,85,147
g22283,251,246
g22284,298,246
g22285,3,3
g22286,15,13
g22287,0,0
g22288,0,0
g22289,0,1
g22290,0,0
g22291,0,0
g22292,0,0
g22293,0,0
g22294,0,0
g22295,0,0
g22296,0,0
g22297,0,0
g22298,0,0
g22299,0,0
g22300,0,0
g22301,0,0
g22302,1,0
g22303,0,0
g22304,0,0
g22305,0,0
g22306,0,0
g22307,0,0
g22308,0,0
g22309,0,0
g22310,1,0
g22311,0,0
g22312,0,0
g22313,1,1
g22314,0,0
g22315,1,0
g22316,0,0
g22317,0,0
g22318,0,0
g22319,0,0
g22320,0,0
g22321,0,0
g22322,0,0
g22323,0,0
g22324,0,0
g22325,0,0
g22326,0,0
g22327,0,0
g22328,0,0
g22329,0,1
g22330,0,0
g22331,0,0
g22332,17,14
g22333,1500,1350
g22334,598,1374
g22335,138,297
g22336,118,125
g22337,16,24
g22338,12,21
g22339,11,7
g22340,306,339
g22341,16,12
g22342,734,673
g22343,101,106
g22344,3,9
g22345,0,0
g22346,308,431
g22347,56,90
g22348,128,112
g22349,2439,2920
g22350,169,197
g22351,0,1
g22352,2095,2352
g22353,25,24
g22354,28,17
g22355,338,391
g22356,555,529
g22357,712,694
g22358,1503,2238
g22359,25,34
g22360,0,2
g22361,110,124
g22362,44,89
g22363,252,322
g22364,118,122
g22365,6,5
g22366,1402,1750
g22367,10894,10976
g22368,14,11
g22369,270,315
g22370,3259,4035
g22371,547,493
g22372,194,240
g22373,2,6
g22374,1712,1257
g22375,15,23
g22376,928,801
g22377,55,113
g22378,0,0
g22379,112,155
g22380,322,520
g22381,1,0
g22382,1265,1578
g22383,682,1040
g22384,420,544
g22385,1485,1564
g22386,992,1320
g22387,8,11
g22388,446,490
g22389,13,27
g22390,18,37
g22391,2,6
g22392,52,83
g22393,0,0
g22394,0,1
g22395,930,896
g22396,1,1
g22397,738,977
g22398,222,241
g22399,19,23
g22400,4,0
g22401,22,23
g22402,1324,1520
g22403,281,319
g22404,167,218
g22405,968,1288
g22406,1921,2313
g22407,3459,3943
g22408,1,1
g22409,25,47
g22410,951,1032
g22411,199,305
g22412,170,195
g22413,18,22
g22414,627,901
g22415,664,860
g22416,931,1182
g22417,1532,1759
g22418,53,61
g22419,399,482
g22420,16,24
g22421,0,1
g22422,0,1
g22423,0,2
g22424,0,2
g22425,1,3
g22426,0,0
g22427,0,0
g22428,0,0
g22429,844,981
g22430,10,6
g22431,2,2
g22432,57,58
g22433,294,350
g22434,124,154
g22435,347,394
g22436,32,40
g22437,0,1
g22438,98,84
g22439,1,10
g22440,0,3
g22441,111,155
g22442,0,0
g22443,1,0
g22444,0,0
g22445,6,9
g22446,0,0
g22447,1317,1645
g22448,18,22
g22449,32,41
g22450,413,484
g22451,3,11
g22452,3,1
g22453,885,997
g22454,537,664
g22455,625,652
g22456,3,2
g22457,0,0
g22458,831,749
g22459,111,115
g22460,4,4
g22461,25,42
g22462,0,0
g22463,791,1016
g22464,1,19
g22465,8,37
g22466,314,331
g22467,217,268
g22468,1176,1380
g22469,143,185
g22470,2085,2542
g22471,24,20
g22472,149,154
g22473,695,911
g22474,536,495
g22475,5,11
g22476,5,10
g22477,440,701
g22478,16,25
g22479,238,288
g22480,1633,1659
g22481,2200,2492
g22482,171,199
g22483,0,0
g22484,289,221
g22485,289,351
g22486,0,2
g22487,146,225
g22488,48,75
g22489,7,12
g22490,0,0
g22491,0,0
g22492,0,0
g22493,123,149
g22494,311,389
g22495,273,347
g22496,13,19
g22497,1965,2269
g22498,502,601
g22499,153,222
g22500,1497,1606
g22501,2581,4450
g22502,16,14
g22503,459,613
g22504,79,80
g22505,2,0
g22506,231,343
g22507,1004,1165
g22508,532,547
g22509,68,53
g22510,106,127
g22511,1229,1315
g22512,2631,3003
g22513,190,195
g22514,20,20
g22515,1,0
g22516,52,68
g22517,30,45
g22518,263,246
g22519,63,63
g22520,223,275
g22521,385,453
g22522,374,527
g22523,442,671
g22524,27,31
g22525,356,406
g22526,33,26
g22527,948,1109
g22528,5967,6926
g22529,43,52
g22530,121,258
g22531,2,3
g22532,227,330
g22533,399,429
g22534,696,697
g22535,1937,2219
g22536,153,158
g22537,150,254
g22538,3,18
g22539,305,554
g22540,4,6
g22541,724,906
g22542,123,184
g22543,592,709
g22544,255,339
g22545,433,494
g22546,2320,2886
g22547,440,433
g22548,0,0
g22549,37,27
g22550,18,33
g22551,35,38
g22552,32,18
g22553,949,1163
g22554,788,924
g22555,4073,5746
g22556,38,34
g22557,35,36
g22558,406,438
g22559,593,650
g22560,343,473
g22561,399,513
g22562,0,0
g22563,23,19
g22564,408,496
g22565,74,79
g22566,71,86
g22567,96,127
g22568,86,91
g22569,58,82
g22570,223,283
g22571,227,283
g22572,356,336
g22573,266,244
g22574,115,123
g22575,1524,1421
g22576,3,1
g22577,295,337
g22578,204,255
g22579,1174,1381
g22580,5,7
g22581,955,1228
g22582,314,389
g22583,62,72
g22584,141,112
g22585,7,3
g22586,1649,2336
g22587,214,252
g22588,648,580
g22589,132,153
g22590,132,251
g22591,313,280
g22592,345,392
g22593,894,1026
g22594,93,105
g22595,310,267
g22596,737,768
g22597,273,267
g22598,86,93
g22599,77,90
g22600,84,78
g22601,529,440
g22602,45,32
g22603,180,201
g22604,362,544
g22605,37,73
g22606,3,3
g22607,0,0
g22608,3,4
g22609,0,0
g22610,264,337
g22611,105,139
g22612,251,238
g22613,541,442
g22614,122,111
g22615,419,414
g22616,14,18
g22617,83,150
g22618,798,941
g22619,276,212
g22620,848,1612
g22621,1199,1224
g22622,1044,1036
g22623,11,22
g22624,845,842
g22625,1,0
g22626,1914,1598
g22627,725,958
g22628,641,822
g22629,731,693
g22630,1,2
g22631,0,1
g22632,3,4
g22633,5,13
g22634,718,1109
g22635,841,798
g22636,1,0
g22637,0,0
g22638,0,0
g22639,0,2
g22640,0,1
