,logFC,AveExpr,t,P.Value,adj.P.Val,B,ExperimentName
g06690,0.0589672933617397,5.82644568042598,0.525677816721436,0.610753482821126,0.999824253438831,-5.14238269703658,E14.5_mut
g18434,-0.0547675059389134,7.62235076806756,-0.525677444300178,0.610753732145956,0.999824253438831,-5.2701116689546,E14.5_mut
g15499,-0.0578245446693793,5.18571149088912,-0.525488969298972,0.610879917200358,0.999824253438831,-5.05736831003193,E14.5_mut
g04565,0.0645137264310708,4.67664352439251,0.525448736233263,0.610906855194765,0.999824253438831,-4.99226820576946,E14.5_mut
g02535,-0.0478522064763344,7.09800013565745,-0.525402378592826,0.610937894646501,0.999824253438831,-5.25102815747408,E14.5_mut
g00965,0.0455149047979376,7.71345337016845,0.525304183872696,0.611003645065885,0.999824253438831,-5.27284491149781,E14.5_mut
g09340,-0.0630771828946965,4.6629630188592,-0.525192007955266,0.611078761633469,0.999824253438831,-4.99076259113784,E14.5_mut
g05936,-0.0690004226662542,4.2282410157733,-0.525158543697991,0.611101171284543,0.999824253438831,-4.94007946253229,E14.5_mut
g05450,0.0484184683799788,6.40573036879021,0.52502494804448,0.61119063906154,0.999824253438831,-5.20315188344605,E14.5_mut
g05033,-0.0505601762430066,5.70795341350738,-0.524615934133957,0.611464593712544,0.999824253438831,-5.12768377785701,E14.5_mut
g10143,0.0631181887942966,5.29258673788847,0.524600076967478,0.611475216000381,0.999824253438831,-5.07214527767017,E14.5_mut
g20111,0.0640225000512225,5.01071853919718,0.524395871955319,0.611612015887612,0.999824253438831,-5.03444150960185,E14.5_mut
g01820,-0.0661569181079312,5.33145198670008,-0.524362760297245,0.611634199345006,0.999824253438831,-5.07743545042258,E14.5_mut
g09928,-0.138610182152099,1.76286881805874,-0.524361905108612,0.6116347722919,0.999824253438831,-4.71430544396168,E14.5_mut
g03692,-0.0435085661497276,7.89086581005756,-0.524228110927127,0.611724413170933,0.999824253438831,-5.27737460570563,E14.5_mut
g15780,-0.0484015250805709,7.32110758274218,-0.52421605099316,0.611732493547572,0.999824253438831,-5.26105488815903,E14.5_mut
g24031,0.0623342314834185,6.09203199866216,0.52406531563393,0.61183349361724,0.999824253438831,-5.17314866874169,E14.5_mut
g18724,-0.0870314210643801,3.63816150083534,-0.524037152294404,0.611852365381553,0.999824253438831,-4.8724400668377,E14.5_mut
g02618,0.0517724034606117,6.24097984763548,0.524002143085569,0.611875824860058,0.999824253438831,-5.18823043895002,E14.5_mut
g08507,0.041787698365407,8.19088243778445,0.523949186894252,0.611911311389427,0.999824253438831,-5.28273249263736,E14.5_mut
g16001,0.0956885580019485,3.18859571690479,0.523878695712371,0.611958549947104,0.999824253438831,-4.82330761031521,E14.5_mut
g08763,0.042002715818002,7.49777589241962,0.523699661752094,0.612078535145915,0.999824253438831,-5.26733068947532,E14.5_mut
g21848,-0.0862842324834092,3.33900894571306,-0.523691035163548,0.612084316828107,0.999824253438831,-4.83923203581473,E14.5_mut
g17037,-0.072281044252919,6.46961805782609,-0.523611883061278,0.612137367181751,0.999824253438831,-5.20916275069738,E14.5_mut
g01388,0.120433449020697,2.43350845009946,0.523548667077711,0.612179738314824,0.999824253438831,-4.75623377866115,E14.5_mut
g15168,-0.0430446606251827,7.97658724079261,-0.523525266109744,0.61219542342432,0.999824253438831,-5.27937541669091,E14.5_mut
g09238,-0.137827336916844,1.68976286716537,-0.523387268793612,0.61228792391501,0.999824253438831,-4.71057616082846,E14.5_mut
g23634,-0.069949765004147,5.13314619023656,-0.523258667479686,0.612374132650979,0.999824253438831,-5.05123410290675,E14.5_mut
g04167,0.085008320429654,3.45284308501387,0.523138118583012,0.61245494904225,0.999824253438831,-4.85208043429311,E14.5_mut
g24832,0.0627466317076781,5.86627683988238,0.523100481186973,0.612480182399942,0.999824253438831,-5.14817335515674,E14.5_mut
g03810,-0.0475802145608661,6.42258766142922,-0.52308008721953,0.612493855414054,0.999824253438831,-5.20527996539,E14.5_mut
g18733,-0.0645083524079326,7.38413239438539,-0.523048125791504,0.612515284077773,0.999824253438831,-5.26378248000757,E14.5_mut
g03491,0.0593399749028244,5.23236018462452,0.522947861211551,0.612582509346847,0.999824253438831,-5.06462680150697,E14.5_mut
g04970,0.0766782570116225,3.93102574631317,0.522769990154897,0.612701777404688,0.999824253438831,-4.90673686331454,E14.5_mut
g21922,-0.0656689900545714,6.15126142800061,-0.522563086763756,0.612840527499311,0.999824253438831,-5.17970822422921,E14.5_mut
g20255,0.153494294709405,1.12096783845594,0.522501790900548,0.612881635794682,0.999824253438831,-4.68552914063465,E14.5_mut
g17566,0.0651186219349787,4.52690371697452,0.52239524452941,0.612953094867591,0.999824253438831,-4.97554582317601,E14.5_mut
g15393,0.149050715857502,1.32971156860129,0.52234548627183,0.612986468454415,0.999824253438831,-4.69397589857925,E14.5_mut
g03336,-0.0858968967193236,3.62217144221329,-0.522272299647669,0.61303555747688,0.999824253438831,-4.87128262303507,E14.5_mut
g04758,-0.0508102281199343,5.84667535447413,-0.522205128951492,0.61308061316023,0.999824253438831,-5.1459598912764,E14.5_mut
g16658,0.0711908670269602,4.18404257459507,0.522166463885015,0.613106549062278,0.999824253438831,-4.93602663785061,E14.5_mut
g12688,0.0680927289272186,4.33627737001233,0.522157108240909,0.613112824761567,0.999824253438831,-4.95350891527887,E14.5_mut
g02868,0.0503884391027784,5.81209807981843,0.52211872367176,0.61313857320058,0.999824253438831,-5.14198379700926,E14.5_mut
g23260,-0.113837420064162,2.57595706488519,-0.522037770924773,0.613192878264398,0.999824253438831,-4.76745302994356,E14.5_mut
g26569,0.0681258808646722,5.02151404621457,0.521951141680134,0.613250993985275,0.999824253438831,-5.03688619036603,E14.5_mut
g17122,-0.045612554495363,6.58153802584328,-0.521835977356399,0.613328256987552,0.999824253438831,-5.21924863599452,E14.5_mut
g06636,0.130943384530312,2.57903660080062,0.521731635875509,0.613398263312255,0.999824253438831,-4.76774242440021,E14.5_mut
g01948,-0.0679837993134873,4.43793226082259,-0.521702978105667,0.613417491520865,0.999824253438831,-4.96539464198745,E14.5_mut
g16843,-0.0791812216355107,3.65159921909597,-0.521701352176265,0.613418582463204,0.999824253438831,-4.87474828075282,E14.5_mut
g13031,0.0503904497907145,5.85350665665626,0.521672459319954,0.613437968734964,0.999824253438831,-5.1472000128109,E14.5_mut
g11096,0.049389126477764,5.79350226433094,0.521580447210191,0.613499708289122,0.999824253438831,-5.13995492495712,E14.5_mut
g18101,-0.0411595978512216,8.03877170593552,-0.521568438990281,0.613507765964425,0.999824253438831,-5.28134830594268,E14.5_mut
g00826,0.170292314144602,1.12482262843591,0.521410963712274,0.613613438977183,0.999824253438831,-4.68586841778434,E14.5_mut
g18714,-0.0476722587695647,7.96788126364206,-0.521256205601874,0.613717297710573,0.999824253438831,-5.28023164746399,E14.5_mut
g10422,-0.0517675584305557,5.78789825682153,-0.521095985576371,0.613824831418225,0.999824253438831,-5.13917990847957,E14.5_mut
g18601,-0.0856723165445527,3.73085493589172,-0.521066507490148,0.613844617059089,0.999824253438831,-4.88412498632193,E14.5_mut
g09150,-0.0798865445949241,3.73278342501018,-0.521041621659772,0.61386132063934,0.999824253438831,-4.88432655435682,E14.5_mut
g18844,-0.0464931634171971,6.80963312957583,-0.521008683723845,0.61388342921812,0.999824253438831,-5.23639905979934,E14.5_mut
g17970,0.103081725477802,3.37631632322563,0.52098642161317,0.613898372207152,0.999824253438831,-4.84429338706899,E14.5_mut
g03302,0.0488690343635121,7.06729827187581,0.520967227997297,0.613911255680606,0.999824253438831,-5.25162239354727,E14.5_mut
g09978,-0.0810766060939118,3.7001160496285,-0.520953064138614,0.613920763081317,0.999824253438831,-4.88044670224501,E14.5_mut
g02965,-0.0525229750551655,5.45616616663543,-0.520813423470663,0.614014500023582,0.999824253438831,-5.09580512650333,E14.5_mut
g18735,-0.121479916763319,2.27161202180362,-0.520803433380103,0.614021206376951,0.999824253438831,-4.74534834641174,E14.5_mut
g20419,-0.0666003667822764,5.56222858011714,-0.520753712928343,0.614054584300345,0.999824253438831,-5.11016804151744,E14.5_mut
g24202,0.0522464554513532,6.36245351519565,0.520732009516146,0.614069154346424,0.999824253438831,-5.20099085275114,E14.5_mut
g25561,0.1251789855869,2.06534545217149,0.520691063560821,0.614096642876028,0.999824253438831,-4.73199901991726,E14.5_mut
g02911,-0.0679854579468164,4.34097090809214,-0.520640758186176,0.61413041558909,0.999824253438831,-4.95443501674972,E14.5_mut
g02947,-0.0714516021079348,5.51912601810352,-0.520619740025539,0.614144526495598,0.999824253438831,-5.10433006045265,E14.5_mut
g08929,-0.0470060096982321,5.98674640500256,-0.520614314281913,0.614148169189523,0.999824253438831,-5.16288495295495,E14.5_mut
g01632,0.0588282149164959,4.98871035759186,0.520570103676403,0.614177851376158,0.999824253438831,-5.03305130182626,E14.5_mut
g10235,-0.0532223305580541,5.73309986757177,-0.520504489630385,0.614221904788781,0.999824253438831,-5.13259531003554,E14.5_mut
g09320,0.0863940656682423,3.50928870866851,0.520345583003372,0.614328601725909,0.999824253438831,-4.85924574383296,E14.5_mut
g10573,-0.0602785482307775,5.5129814595565,-0.520322791453576,0.614343905756103,0.999824253438831,-5.10377582358614,E14.5_mut
g19135,-0.0822345622062403,4.09092943016651,-0.520290906468033,0.614365316157229,0.999824253438831,-4.9258707619381,E14.5_mut
g05106,0.0700143247448725,4.2530712120074,0.520163810535679,0.614450663398389,0.999824253438831,-4.9446448565571,E14.5_mut
g07536,-0.165356936879341,1.40129714580834,-0.520137787614841,0.614468139011458,0.999824253438831,-4.69734404972964,E14.5_mut
g06351,-0.0746328462282529,4.27761197029684,-0.520072800963345,0.614511781706401,0.999824253438831,-4.94746519619874,E14.5_mut
g19029,-0.100114834649796,3.47377264101344,-0.519881975731183,0.614639942200107,0.999824253438831,-4.85529602985904,E14.5_mut
g18517,0.0445220350119124,6.94679123650008,0.519726414813235,0.614744428848066,0.999824253438831,-5.24558574594121,E14.5_mut
g08846,-0.126250031948149,2.26036977340233,-0.519526655864514,0.614878615568227,0.999824253438831,-4.74487674290081,E14.5_mut
g16980,-0.0522913360751166,6.03009721383141,-0.519473101971297,0.614914592571518,0.999824253438831,-5.16809896628585,E14.5_mut
g25461,-0.112114401324195,4.96931718693811,-0.51928134341681,0.615043422970846,0.999824253438831,-5.03109397924431,E14.5_mut
g22871,-0.0955046414952963,4.25579209630243,-0.5192807690558,0.61504380886821,0.999824253438831,-4.94496162596187,E14.5_mut
