,logFC,AveExpr,t,P.Value,adj.P.Val,B,ExperimentName
g16837,-0.648981008139278,2.73022767792133,-2.19459444199263,0.0756749377658019,0.999991983507533,-4.51538513921132,NB_het
g20111,0.694199040696867,2.26119529274718,2.18520536290507,0.0766111521993465,0.999991983507533,-4.52446298629303,NB_het
g22384,0.580866020138779,3.10077572973817,2.18450235899295,0.0766817381768258,0.999991983507533,-4.49550617779256,NB_het
g23584,1.04176273202842,3.04012065194596,2.18180108477891,0.0769535981510775,0.999991983507533,-4.49687401526173,NB_het
g02258,0.802974713579867,1.64260612727856,2.17439504894755,0.0777041475132795,0.999991983507533,-4.53894447757231,NB_het
g25394,-0.365107487610581,5.61453935226094,-2.17421043495016,0.0777229545526064,0.999991983507533,-4.40731605829465,NB_het
g15224,-3.24172056408365,2.09621584502943,-2.17257074999995,0.0778902023591517,0.999991983507533,-4.54323080702713,NB_het
g21111,-0.46939542061993,9.67054728720406,-2.16351196585683,0.078821017096322,0.999991983507533,-4.46859737701032,NB_het
g14186,-0.437925909328499,4.19759914025947,-2.16174651600401,0.0790037739712738,0.999991983507533,-4.45147561097419,NB_het
g15030,0.710452678355223,2.94414651021069,2.16169190182628,0.07900943462115,0.999991983507533,-4.50326642740188,NB_het
g23590,0.478011651021474,4.81123710959606,2.15726695562893,0.0794694846610677,0.999991983507533,-4.4218814300202,NB_het
g22016,0.756019961397699,1.48498030612073,2.15351210342747,0.0798620646875105,0.999991983507533,-4.54289098716603,NB_het
g24381,0.728062810299216,2.11208958498498,2.14908923663041,0.0803270903141726,0.999991983507533,-4.52999633039098,NB_het
g17354,1.24542549733613,2.89301525549601,2.14126703249519,0.0811564687030235,0.999991983507533,-4.50494515506019,NB_het
g24071,1.22588081989006,1.5573116589773,2.14110427983871,0.0811738198739402,0.999991983507533,-4.54130356973686,NB_het
g21938,0.922099045646643,1.33839694750715,2.13994364412103,0.0812976684316237,0.999991983507533,-4.54569586427795,NB_het
g01874,0.390572424624301,4.49602825706027,2.13716829854036,0.0815946194954863,0.999991983507533,-4.43534497074147,NB_het
g15653,-2.03320819599571,0.906548865207362,-2.1361048707366,0.0817087020272018,0.999991983507533,-4.55168136703859,NB_het
g19988,1.36828009428971,2.19310478508005,2.13317562496805,0.0820238078959575,0.999991983507533,-4.5276078631039,NB_het
g18772,0.367622829148958,5.03842383830264,2.13302126807173,0.0820404475725711,0.999991983507533,-4.41973045694611,NB_het
g01801,0.972070387678786,2.26966312650283,2.12276544022721,0.0831539554050686,0.999991983507533,-4.52695605951031,NB_het
g25391,0.640657594275395,6.66129965640549,2.12193105294748,0.0832452381745622,0.999991983507533,-4.42291469300232,NB_het
g16132,0.668280336087454,4.71285083974223,2.11794182573928,0.0836831093544943,0.999991983507533,-4.43051753588004,NB_het
g15343,1.04892818606958,1.45933333230403,2.11078083480364,0.0844751557838229,0.999991983507533,-4.5445783926557,NB_het
g12901,1.0270383996234,3.30643975447114,2.11030425703574,0.0845281443783406,0.999991983507533,-4.49165016231992,NB_het
g01531,-0.424864534608574,7.65956066220762,-2.10936970258088,0.0846321539088658,0.999991983507533,-4.44130730601215,NB_het
g20041,0.856859383266602,3.04481759972162,2.10427861840091,0.0852011016749898,0.999991983507533,-4.5030594461946,NB_het
g23200,-0.532449147303866,5.95777103948075,-2.10367515695401,0.0852688041966525,0.999991983507533,-4.41744875614508,NB_het
g17232,-0.512107197917327,4.00797904217754,-2.10135716016362,0.0855293819340495,0.999991983507533,-4.46793594099146,NB_het
g10036,0.775598578930964,2.12094474341986,2.09941104543609,0.085748794317279,0.999991983507533,-4.53225067329248,NB_het
g24651,0.648753605294148,3.83562116228248,2.09672044564527,0.0860531075642098,0.999991983507533,-4.46883428191696,NB_het
g25079,-1.03937711210354,2.81408674892629,-2.09366001201541,0.0864006156503633,0.999991983507533,-4.52101060565821,NB_het
g22464,-0.409371550030259,4.92668882172352,-2.0935009989099,0.0864187112005322,0.999991983507533,-4.43149999553567,NB_het
g15241,-0.671293429769753,10.3160358234294,-2.09163318947935,0.0866315614383383,0.999991983507533,-4.48239658370492,NB_het
g22632,-0.77993370333086,2.34838275553438,-2.08871070024833,0.0869656939483997,0.999991983507533,-4.53248583960231,NB_het
g18560,-0.421705888830989,5.40739734720705,-2.08661932949484,0.08720562533172,0.999991983507533,-4.42300125154204,NB_het
g07845,1.18123971286429,2.24083455251876,2.0852930014198,0.087358143890753,0.999991983507533,-4.52929713984122,NB_het
g12825,0.447914147295356,4.0566775427781,2.08527673323816,0.0873600163384722,0.999991983507533,-4.46044293476828,NB_het
g26755,-0.559942541227845,5.81684103740188,-2.08010363780249,0.0879575524810418,0.999991983507533,-4.42125853356476,NB_het
g13976,-0.48354333461212,3.52315507397307,-2.07790470021548,0.0882128321758313,0.999991983507533,-4.49220430015219,NB_het
g23768,-0.435402666231619,4.28615679428339,-2.07230766674292,0.0888660800800277,0.999991983507533,-4.45795976155369,NB_het
g12505,-0.409078322403687,6.33180728071611,-2.06961632466701,0.0891819802564317,0.999991983507533,-4.42429352282513,NB_het
g23986,-0.427488170335968,6.48674874774729,-2.06846661005692,0.0893172845009837,0.999991983507533,-4.42609058163919,NB_het
g07201,0.452953498491792,3.79519359034255,2.06801122390697,0.0893709354919903,0.999991983507533,-4.47429287696974,NB_het
g25324,0.670649174259893,2.7492045645227,2.06304756764492,0.0899578965883756,0.999991983507533,-4.51729924132785,NB_het
g26367,0.367027725400246,5.4164760198677,2.06232052705162,0.0900442053292477,0.999991983507533,-4.42464602843456,NB_het
g22619,-0.355243559430298,5.4297518885224,-2.04998954015793,0.0915211835348292,0.999991983507533,-4.42794913748852,NB_het
g02488,0.818448247452904,1.78512187727329,2.04622198425853,0.0919774378708055,0.999991983507533,-4.54182758357502,NB_het
g25398,0.590481937585717,3.15240553559146,2.03950684296409,0.092796490488186,0.999991983507533,-4.50465673439415,NB_het
g25771,0.519782852391527,3.39304620597277,2.03114790732282,0.0938265834763108,0.999991983507533,-4.49556673446647,NB_het
g24581,0.866726174398066,1.44162370648099,2.02966686001876,0.0940103251404099,0.999991983507533,-4.54850821859033,NB_het
g08402,1.26204255145827,1.32341744983203,2.02864044057098,0.0941378827363256,0.999991983507533,-4.5498577357525,NB_het
g07113,0.775633746498112,1.65434116030526,2.02849983123684,0.0941553707810023,0.999991983507533,-4.54511114280962,NB_het
g00188,-0.484220228256787,3.30335755692196,-2.02746474964683,0.0942842105551536,0.999991983507533,-4.50570678036071,NB_het
g20422,-0.360351137232993,5.93930402144953,-2.02493161335266,0.0946002861078073,0.999991983507533,-4.42921856528602,NB_het
g23201,-0.725570232083611,1.55873731571706,-2.02331108863173,0.0948030627501199,0.999991983507533,-4.55029897572404,NB_het
g21171,-0.338113301031421,6.37698450184605,-2.02271033628093,0.0948783489537691,0.999991983507533,-4.4318881503579,NB_het
g15337,-0.759709237607195,2.8214145552481,-2.01980199121219,0.0952436955463274,0.999991983507533,-4.52399504004785,NB_het
g08842,-2.35195131810883,3.37319797730028,-2.0193642594339,0.0952988089849414,0.999991983507533,-4.5210931338977,NB_het
g20001,1.12703004025919,3.24073746149446,2.01648829172395,0.0956617320465202,0.999991983507533,-4.50231951948442,NB_het
g03260,0.620916375112988,2.17922988956873,2.01312777386846,0.0960876074783989,0.999991983507533,-4.53582313018868,NB_het
g25384,-0.37663976439149,6.79185433367816,-2.01115071057098,0.0963390716324037,0.999991983507533,-4.43918764374854,NB_het
g10218,0.494696007431241,3.49704104607536,2.00693239146831,0.0968778723873236,0.999991983507533,-4.49346121193997,NB_het
g01934,-0.733519656464979,1.38435306487118,-2.00672425006716,0.0969045382678628,0.999991983507533,-4.55349501445153,NB_het
g01440,-0.721219894366414,1.67860506746148,-2.00058537404868,0.0976944243499965,0.999991983507533,-4.54937935403523,NB_het
g15456,0.365505690324309,7.22806164356648,1.99647066928757,0.0982275688067332,0.999991983507533,-4.45043438104928,NB_het
g20884,1.0873881179669,1.71455092817145,1.9912713490233,0.098905531225403,0.999991983507533,-4.54528834310921,NB_het
g04123,0.394731282717413,7.71306619767982,1.98954965605063,0.0991310894609344,0.999991983507533,-4.45993055344032,NB_het
g18354,-0.406676076127999,7.30318898647457,-1.98299829549383,0.0999942253165141,0.999991983507533,-4.45192855911793,NB_het
g10104,-0.372832250737331,6.09297825602048,-1.98167951148186,0.100168905530436,0.999991983507533,-4.43652266009482,NB_het
g17579,0.389073764387179,4.31867317979065,1.98076327108544,0.100290451122964,0.999991983507533,-4.46269893028923,NB_het
g01889,-0.384132859837337,7.47164633386192,-1.98067130000222,0.100302660082486,0.999991983507533,-4.45526818710827,NB_het
g26874,4.93433531650898,3.10613162603282,1.97819593816397,0.100631832922838,0.999991983507533,-4.52774988477874,NB_het
g02173,0.34163314037458,5.20772749577967,1.97082553763014,0.101618528537036,0.999991983507533,-4.44133977172391,NB_het
g14180,-0.367257288919781,7.41318474956594,-1.96668662924918,0.10217696201308,0.999991983507533,-4.45624454527108,NB_het
g14607,0.630491626379192,2.44587273050084,1.96533888715802,0.102359481681893,0.999991983507533,-4.53244473670546,NB_het
g18596,0.796399787007847,1.59077439389784,1.95805161987837,0.103352173494306,0.999991983507533,-4.54930755162656,NB_het
g21734,0.622984379108413,2.78317970103821,1.9554808477485,0.103704720057467,0.999991983507533,-4.52387037372519,NB_het
g17514,0.44822709580012,5.1624881306474,1.95430098383943,0.103866934468615,0.999991983507533,-4.44455892387118,NB_het
g21747,-0.362929527278927,7.02218651668295,-1.9476903151304,0.104780623491606,0.999991983507533,-4.45237726207883,NB_het
g20287,-0.494586150270005,3.37264910611591,-1.94590273292271,0.105029102689036,0.999991983507533,-4.51002785501503,NB_het
g18548,0.57447108198954,3.07013118927446,1.94569538123377,0.10505796417047,0.999991983507533,-4.51538791116449,NB_het
g26406,1.06834491678381,0.993685461101642,1.94499329694188,0.105155748204642,0.999991983507533,-4.55754287381508,NB_het
g14922,0.524238780594531,2.83852805453636,1.944450809649,0.105231367827153,0.999991983507533,-4.52336255316309,NB_het
g13221,-0.907424529593296,1.06929746637619,-1.94396611137503,0.105298979030712,0.999991983507533,-4.55987046015017,NB_het
g20278,0.69001463940943,1.32262942807808,1.94062543294935,0.105766184307244,0.999991983507533,-4.55423017459822,NB_het
g24587,0.670763358351809,3.83052812272722,1.94014229515655,0.10583392796124,0.999991983507533,-4.48630823206472,NB_het
g22013,0.480256408232773,3.06965504159589,1.93930953856309,0.105950797885323,0.999991983507533,-4.51624903512685,NB_het
g12228,-0.456395214732294,3.9256154230505,-1.93672855511939,0.106313854289591,0.999991983507533,-4.48880000681616,NB_het
g02882,0.434914050684191,3.6815076573399,1.93640572720121,0.106359354529124,0.999991983507533,-4.49316679581167,NB_het
g01808,-0.381056642581003,5.63116310613017,-1.93412705913762,0.106681082439487,0.999991983507533,-4.44454926665349,NB_het
g19156,0.490609515663878,5.96660668229714,1.93205410227952,0.106974629144272,0.999991983507533,-4.44413070571766,NB_het
g13042,0.607453975754178,2.36575244616803,1.92842547312081,0.107490457930934,0.999991983507533,-4.53659786755475,NB_het
g06886,-0.34893364690935,4.88171635565982,-1.92588409063149,0.10785323994791,0.999991983507533,-4.45664660755506,NB_het
g17394,-0.753550374693473,1.45980588233589,-1.92536740936647,0.107927148823457,0.999991983507533,-4.55571954900581,NB_het
g21178,-0.492120899631688,8.19982915043805,-1.92251753669474,0.108335739453824,0.999991983507533,-4.47470388042177,NB_het
g00411,-0.605913208943163,3.29037145493984,-1.92115501005482,0.108531644126833,0.999991983507533,-4.51594091401147,NB_het
g00145,-0.339293362687275,5.31951595377888,-1.91939777697991,0.108784833343174,0.999991983507533,-4.44966159959097,NB_het
g15631,0.728246559817941,3.2347270788939,1.91839843169426,0.10892909157097,0.999991983507533,-4.5114466359757,NB_het
g00744,0.918314052651914,2.03037121478263,1.9182133352269,0.108955832150177,0.999991983507533,-4.54344511291595,NB_het
g04794,-0.423804042933725,3.68562214601601,-1.91480867239421,0.109448893282734,0.999991983507533,-4.50027838464824,NB_het
g03314,-0.891770725615302,1.8583155547883,-1.91366415676012,0.109615151464898,0.999991983507533,-4.55090208473696,NB_het
g07751,-0.420504783838804,3.68188319962275,-1.91304580027009,0.109705084122134,0.999991983507533,-4.50059650173183,NB_het
g24306,0.865770494148352,1.36680837728584,1.91302670435415,0.109707862594006,0.999991983507533,-4.55450628823395,NB_het
g23428,-0.366483963056095,4.37342815678944,-1.91089749641056,0.110018114147029,0.999991983507533,-4.47421888987151,NB_het
g23697,-0.703234852570513,1.79249848194817,-1.91030635296766,0.110104409337971,0.999991983507533,-4.55151193573022,NB_het
g18689,0.662355424204006,1.40884537609472,1.90875100961591,0.110331787948383,0.999991983507533,-4.5543994438535,NB_het
g15992,0.377236199937368,4.37599690312069,1.9085700698985,0.110358270898101,0.999991983507533,-4.47039520871533,NB_het
g19975,0.64279766564784,2.06717052092516,1.90745931721418,0.110520986289354,0.999991983507533,-4.54378542144752,NB_het
g26877,3.69424792690381,3.47352275836068,1.90616076318266,0.11071152259722,0.999991983507533,-4.51692416602824,NB_het
g25369,0.592697241305576,2.068087194291,1.90278789808951,0.111207985115302,0.999991983507533,-4.54409637655936,NB_het
g08897,0.79204465444461,1.96464601905971,1.9017633654059,0.111359237365375,0.999991983507533,-4.54569846513472,NB_het
g00345,1.03562024080283,4.17461009788348,1.90078022900543,0.111504575016286,0.999991983507533,-4.4785200918337,NB_het
g25269,0.451647418875402,3.50388402869835,1.89391845457315,0.112524340985606,0.999991983507533,-4.50434629102553,NB_het
g05886,0.553173288421066,3.82674108903184,1.89337570758877,0.112605405074106,0.999991983507533,-4.4918985313005,NB_het
g10777,0.569272485685233,2.15418477190053,1.89002163330733,0.11310768398259,0.999991983507533,-4.54322542515052,NB_het
g26878,4.27268018189608,4.25819972129088,1.88795106460241,0.113418891044835,0.999991983507533,-4.50895314321411,NB_het
g03071,1.34588625552269,2.28667414705242,1.88750955006393,0.113485363204674,0.999991983507533,-4.53931162564469,NB_het
g17309,-0.377463379951604,6.39128371043435,-1.88439097862131,0.113956007043529,0.999991983507533,-4.45398826738394,NB_het
g19967,0.852751148332988,3.46956845158076,1.88022887880332,0.114587224428178,0.999991983507533,-4.50640909435384,NB_het
g26875,3.34002392902204,4.17505923508378,1.8762279794342,0.115197337963129,0.999991983507533,-4.50198022058881,NB_het
g24048,-0.894306934063117,1.72112757331176,-1.87244062581746,0.115777921709583,0.999991983507533,-4.55478778082658,NB_het
g03353,-0.743477212951908,1.33418670016282,-1.86973147199872,0.116195040970859,0.999991983507533,-4.55945319702417,NB_het
g14841,1.7376524861703,1.20535362060892,1.8693413041221,0.116255239102118,0.999991983507533,-4.55660392530935,NB_het
g23598,-0.745527022256258,1.13229218282605,-1.86889336381257,0.116324389770551,0.999991983507533,-4.56174618948808,NB_het
g15666,0.54687746717808,2.96146467565501,1.86663331193179,0.116673920587683,0.999991983507533,-4.52536988310157,NB_het
g07891,0.707517544257898,2.86172894724595,1.86530807540291,0.116879370994393,0.999991983507533,-4.52787996625963,NB_het
g22022,0.411734050748362,4.63069838831265,1.86366606745367,0.117134438389221,0.999991983507533,-4.46911623135974,NB_het
g15047,-0.56982737543289,3.01790535197464,-1.86242672223931,0.117327329757965,0.999991983507533,-4.5287268765781,NB_het
g22376,-0.344342622658747,7.17205402833191,-1.86162934656211,0.117451603030271,0.999991983507533,-4.46762846065373,NB_het
g15257,-0.447739094931669,12.982662309764,-1.856274561909,0.118289618909726,0.999991983507533,-4.52212657663665,NB_het
g18726,0.535475184175177,3.13164046600379,1.85573095730421,0.118375029659509,0.999991983507533,-4.52088838071906,NB_het
g08911,-0.600099423468687,2.15271663743369,-1.85338703201745,0.118744020114575,0.999991983507533,-4.54823052713775,NB_het
g17929,0.66401712862965,1.30974685291806,1.84664692972052,0.119811565556941,0.999991983507533,-4.5583213677419,NB_het
g19806,-0.470281025518603,3.96879894043216,-1.84470827353288,0.120120415347488,0.999991983507533,-4.49774874958614,NB_het
g07713,0.385703853807167,4.45759301289223,1.84337794290568,0.120332816984347,0.999991983507533,-4.47686691815746,NB_het
g04048,-0.454656255794964,5.72808396745481,-1.84287083828421,0.120413881483814,0.999991983507533,-4.45920560261806,NB_het
g22982,0.47565256349175,3.26928269946008,1.84245055558319,0.120481108619249,0.999991983507533,-4.5175925350851,NB_het
g24627,-0.306598979872559,5.48756061623172,-1.83971029802178,0.120920361472316,0.999991983507533,-4.4606968639256,NB_het
g15459,0.44269935945575,3.51049724793001,1.83963970360914,0.120931698815204,0.999991983507533,-4.50958796756652,NB_het
g15248,-0.804484880314865,2.55573151465188,-1.8378741074527,0.121215599656549,0.999991983507533,-4.54218431757224,NB_het
g00404,-0.734150460297017,1.75054088227402,-1.83747278839847,0.121280223890462,0.999991983507533,-4.55551893324408,NB_het
g04035,0.322681498487295,4.91414183764064,1.83689155802311,0.121373880785487,0.999991983507533,-4.46711055374759,NB_het
g06404,0.82706980385164,2.66788786361989,1.83558706246261,0.121584347101947,0.999991983507533,-4.53481939210637,NB_het
g13932,-0.355280940456636,5.24533499374908,-1.83338594105685,0.121940309063518,0.999991983507533,-4.46441522656329,NB_het
