,logFC,AveExpr,t,P.Value,adj.P.Val,B,ExperimentName
g02978,0.26658157521508,6.36173533324178,2.57794515135722,0.0341784029962658,0.999811078531941,-3.89557191912254,E15.5_het
g16818,-0.517756138167254,2.82778988314832,-2.57033816927745,0.0345750270450843,0.999811078531941,-4.33293677277959,E15.5_het
g21080,1.12467359138949,2.34404454733182,2.56334538461607,0.0349437892296113,0.999811078531941,-4.37781922847666,E15.5_het
g15641,0.368586978144527,4.0161817745858,2.56235809191411,0.0349961775339518,0.999811078531941,-4.18038861077409,E15.5_het
g16581,0.306062804061361,4.9442998751074,2.56173027454343,0.0350295329973217,0.999811078531941,-4.05291435186857,E15.5_het
g25138,-0.286679965649323,7.11117410738613,-2.56002910563771,0.0351200786151461,0.999811078531941,-3.8782601607758,E15.5_het
g25522,0.617495711159811,2.35284044717856,2.55661593745733,0.0353024700846016,0.999811078531941,-4.37660672010949,E15.5_het
g08593,-0.613289246578536,2.13761278987701,-2.55439469539978,0.0354216887638968,0.999811078531941,-4.39990125825349,E15.5_het
g12825,0.346050942912136,5.57452908575923,2.55411812380847,0.0354365617734062,0.999811078531941,-3.97637266788732,E15.5_het
g26159,0.561177908592084,3.41389254118133,2.54613637899329,0.0358685570788086,0.999811078531941,-4.26269138458174,E15.5_het
g01900,0.653119132593551,1.87129477780001,2.54528806779503,0.0359147859660959,0.999811078531941,-4.41630029117954,E15.5_het
g13545,0.285649013356858,5.71327080772869,2.54471288011967,0.0359461656182564,0.999811078531941,-3.96499691774676,E15.5_het
g15614,0.953844483115451,1.72671531001673,2.52933771439529,0.0367954435341842,0.999811078531941,-4.42830818146184,E15.5_het
g20015,0.259519628671527,6.31284384796809,2.52842838163903,0.0368463104572243,0.999811078531941,-3.9215235147313,E15.5_het
g10568,-0.628992359847186,2.01510637891677,-2.5206067470163,0.0372868217300153,0.999811078531941,-4.41307646622542,E15.5_het
g15982,0.326670999434342,4.71812139526527,2.51828831194411,0.0374184263031954,0.999811078531941,-4.0982158227788,E15.5_het
g09334,-0.340747274424064,5.4867396843014,-2.50283004168558,0.0383081172186847,0.999811078531941,-4.00990664606843,E15.5_het
g08437,-0.427624968816317,4.19459136257865,-2.50137888950278,0.0383927384321835,0.999811078531941,-4.1782370343725,E15.5_het
g14546,1.06149203517647,2.2628129824133,2.49941250667343,0.0385077087815524,0.999811078531941,-4.39244446177341,E15.5_het
g20451,0.477656696796217,3.71009867338441,2.49720516321637,0.038637186135531,0.999811078531941,-4.23586874081618,E15.5_het
g01901,0.521472192718225,2.48705608603909,2.49627601989269,0.038691820137551,0.999811078531941,-4.37261880875301,E15.5_het
g18402,0.340440151528398,5.0187068556316,2.48939697070579,0.0390987698171541,0.999811078531941,-4.06863934371936,E15.5_het
g15671,-0.530288154200645,3.14392269813455,-2.48748581480692,0.0392126024708534,0.999811078531941,-4.3115888980625,E15.5_het
g17563,-0.491639529779366,3.0928773388596,-2.47673059664775,0.0398595357104235,0.999811078531941,-4.31885265965831,E15.5_het
g16871,0.399765570284496,3.56336606621372,2.47359153737734,0.0400503945016796,0.999811078531941,-4.2589611452648,E15.5_het
g21453,-0.346204051841349,4.15493913004989,-2.47216566111435,0.040137396743034,0.999811078531941,-4.19025254178956,E15.5_het
g15678,-0.245786358405453,6.56851896993047,-2.46861778935158,0.0403547122155877,0.999811078531941,-3.93645798366096,E15.5_het
g18397,0.375277575041305,3.9255618503399,2.45964137712877,0.0409099027464309,0.999811078531941,-4.21816295442545,E15.5_het
g18649,0.308755106100817,5.34008517338608,2.45842372154419,0.0409858110352429,0.999811078531941,-4.04128043551793,E15.5_het
g25256,0.454254906208037,4.12604418344828,2.45742352556802,0.0410482701313944,0.999811078531941,-4.19405405452908,E15.5_het
g07670,1.79121587889551,3.60111386275946,2.45515281671439,0.0411904284161424,0.999811078531941,-4.27800413974139,E15.5_het
g24781,0.382083456526815,6.01612465992087,2.45502133400385,0.041198675243824,0.999811078531941,-3.97673230556517,E15.5_het
g15008,0.345985670429538,4.1628033599555,2.45455343923858,0.0412280360521156,0.999811078531941,-4.19015760076479,E15.5_het
g11275,0.456946198907597,3.12181004454957,2.44984695783706,0.0415245580100576,0.999811078531941,-4.31557318663371,E15.5_het
g11712,0.311239375105284,4.55445015227059,2.44108438697814,0.0420824138913583,0.999811078531941,-4.14448000767309,E15.5_het
g21696,0.6929461164188,1.51811701916587,2.44013040078675,0.0421436059007608,0.999811078531941,-4.44937216476046,E15.5_het
g17667,-0.651798898876088,1.45186152007597,-2.43133449942059,0.0427120816390833,0.999811078531941,-4.45745530231242,E15.5_het
g00812,0.635880459108163,1.66259101187632,2.42565852978814,0.043083044565319,0.999811078531941,-4.44230818547019,E15.5_het
g14658,-0.328229570783438,7.99323558619504,-2.41477094394499,0.0438037979868371,0.999811078531941,-3.9447113306279,E15.5_het
g21081,1.09853014200433,4.06035924345375,2.41267484503621,0.0439439565318783,0.999811078531941,-4.21879481022884,E15.5_het
g26860,0.954367304564222,2.46483994649083,2.40770477594266,0.0442781068761989,0.999811078531941,-4.38757296795468,E15.5_het
g11557,0.655449039870661,1.32136108729813,2.4071665885062,0.0443144447765114,0.999811078531941,-4.46300295391653,E15.5_het
g05069,0.610470578434945,4.04158942078661,2.38943848594676,0.0455284684470678,0.999811078531941,-4.22319918562241,E15.5_het
g15481,0.709964267286077,1.64677549831719,2.37933603985225,0.0462352893100803,0.999811078531941,-4.44792576702887,E15.5_het
g14553,0.906655449170657,4.1039233515502,2.37659161759928,0.0464292137526271,0.999811078531941,-4.22097762258821,E15.5_het
g25110,0.447843663255458,2.86756117230386,2.37627443649281,0.0464516791329532,0.999811078531941,-4.35498572728824,E15.5_het
g21194,-0.237283043539927,7.90331439221664,-2.36597332377805,0.0471872926041997,0.999811078531941,-3.96947853823339,E15.5_het
g16795,-0.285319010602916,5.33633511689211,-2.36460773238115,0.0472856906141634,0.999811078531941,-4.08157149337688,E15.5_het
g25669,0.513497914922673,2.61164977295949,2.36362145141186,0.0473568861966501,0.999811078531941,-4.38078223854518,E15.5_het
g20261,-0.530577616418933,2.35622731886123,-2.35979643204558,0.0476340242557019,0.999811078531941,-4.40650721081487,E15.5_het
g06084,-0.272114210860178,5.6045754979889,-2.3542155319904,0.04804132330417,0.999811078531941,-4.05831527541014,E15.5_het
g19165,0.583465655814581,1.94040204760498,2.35364041658715,0.0480834950250793,0.999811078531941,-4.4326958737311,E15.5_het
g15376,-0.743937542811424,1.15020205575776,-2.35178884547375,0.0482195198467433,0.999811078531941,-4.47946124926817,E15.5_het
g15206,0.304093105655008,6.17792449072728,2.34646811750464,0.0486125694699237,0.999811078531941,-4.01538144701532,E15.5_het
g04179,0.658248338411834,1.60841369579508,2.34424553416305,0.0487777102619988,0.999811078531941,-4.45360740770023,E15.5_het
g23380,0.692882307771713,5.33424162025564,2.34279527121541,0.0488857715544284,0.999811078531941,-4.09000247132725,E15.5_het
g22146,0.657041531868304,8.69204694827092,2.34037986250692,0.0490662833818921,0.999811078531941,-3.98535878881971,E15.5_het
g14659,-0.291895151043498,8.15781026470492,-2.33887462839778,0.0491791144259062,0.999811078531941,-3.98315618810129,E15.5_het
g11679,0.444171984478836,3.55454327236845,2.33028340881331,0.0498281285293235,0.999811078531941,-4.29229897570088,E15.5_het
g10768,-0.500425116886204,2.98291547418736,-2.32886732428857,0.0499359304369743,0.999811078531941,-4.35670255121768,E15.5_het
g08881,-0.43533022186482,3.57484811218297,-2.32553082109663,0.0501908571795038,0.999811078531941,-4.29513233363154,E15.5_het
g10334,-0.566275982947121,1.85509237086113,-2.32136681037935,0.050510848900926,0.999811078531941,-4.44506687886654,E15.5_het
g07684,-0.346830181510488,4.19557464570336,-2.3210504217117,0.0505352462047458,0.999811078531941,-4.22755501716979,E15.5_het
g22674,0.470565294967667,5.9460683245022,2.32085004359091,0.050550703859224,0.999811078531941,-4.0436319252311,E15.5_het
g00744,-0.36100002068389,4.65136404536824,-2.31828978799219,0.0507486275246867,0.999811078531941,-4.1765221564954,E15.5_het
g19799,0.310976443124553,4.54269133464263,2.31702872863255,0.0508464017124095,0.999811078531941,-4.18564216706154,E15.5_het
g21778,0.472455434075572,2.52021745948647,2.31539742492673,0.0509731634246524,0.999811078531941,-4.3957713170998,E15.5_het
g20088,0.24226141010002,7.14426893943938,2.30923218217011,0.0514551160630398,0.999811078531941,-4.0023629544315,E15.5_het
g15739,-0.362052011604954,4.08146258990501,-2.30344610355849,0.0519115958772788,0.999811078531941,-4.24525487634042,E15.5_het
g12777,0.271497511394546,5.33728056854234,2.30214728539676,0.0520146213896094,0.999811078531941,-4.10420640727931,E15.5_het
g11429,0.603295469895411,3.85134017046903,2.28886475276785,0.0530800893623985,0.999811078531941,-4.27098811637321,E15.5_het
g02385,-0.599359366117513,1.56735585722208,-2.28805720468484,0.0531455696506637,0.999811078531941,-4.464536114238,E15.5_het
g14599,-0.356900231847969,3.76157855616529,-2.28318665385213,0.0535422223083145,0.999811078531941,-4.28457934760406,E15.5_het
g17378,1.63798163469539,2.16761997149984,2.28029682644277,0.0537789695023579,0.999811078531941,-4.43015652768448,E15.5_het
g22145,0.663385888132083,8.67633554579987,2.28016036478869,0.0537901749604919,0.999811078531941,-4.01595594799638,E15.5_het
g17884,0.556634746477353,1.94892094149882,2.26846197544902,0.0547595347431497,0.999811078531941,-4.44208171910941,E15.5_het
g21861,1.05079500093098,1.68279129150139,2.26818715895207,0.0547825160500135,0.999811078531941,-4.45796649979318,E15.5_het
g23133,0.269323928752574,5.18686581318726,2.26766406023726,0.0548262864630554,0.999811078531941,-4.13308473944349,E15.5_het
g25580,-0.414144586628971,3.26089683436006,-2.2675026946318,0.0548397958400286,0.999811078531941,-4.33977624616478,E15.5_het
g08547,-0.366640989481256,3.67224419310246,-2.26131467032237,0.0553603749401929,0.999811078531941,-4.29918670107571,E15.5_het
g13210,-0.570608955682079,1.60633328104955,-2.26102944037383,0.0553844894092387,0.999811078531941,-4.46508465031951,E15.5_het
g16994,0.409271668349265,2.992440162838,2.25887020295656,0.0555673813927875,0.999811078531941,-4.36387980516384,E15.5_het
g02962,-0.242725653413996,5.64588065008021,-2.25505910593622,0.0558916659959157,0.999811078531941,-4.09723071703605,E15.5_het
g12074,0.471664380434865,4.77874997472897,2.24920991294163,0.0563930591321927,0.999811078531941,-4.18291818809197,E15.5_het
g13734,-0.323389800514301,5.24299259959605,-2.24480905862889,0.0567732645929094,0.999811078531941,-4.13939187998981,E15.5_het
g19242,-0.27648150683588,4.79699937803898,-2.24320444352683,0.0569125297939536,0.999811078531941,-4.18511397024179,E15.5_het
g22914,0.297319580310311,4.75223543238172,2.23967307816196,0.0572202224484327,0.999811078531941,-4.18868554667027,E15.5_het
g05835,0.847643615948031,4.92437142774079,2.23954105007678,0.0572317584236755,0.999811078531941,-4.17350161054924,E15.5_het
g17814,-0.542049002748385,1.88325843911393,-2.238351854319,0.0573357694033449,0.999811078531941,-4.45252090780753,E15.5_het
g23489,-0.496821205832526,2.34135728451722,-2.2352030254093,0.0576120894935564,0.999811078531941,-4.42419624465706,E15.5_het
g11818,0.799137708036554,3.77512844704474,2.23466925460102,0.0576590613460936,0.999811078531941,-4.29405366102692,E15.5_het
g22944,0.311802970626675,4.53140204204796,2.23400229438539,0.0577178076435819,0.999811078531941,-4.21396993095078,E15.5_het
g01381,0.459377292129618,2.97810828929595,2.23242926149542,0.0578565983241513,0.999811078531941,-4.37009635372895,E15.5_het
g07147,0.329582536033706,4.66923275730343,2.23213182400124,0.0578828790607199,0.999811078531941,-4.20002709137633,E15.5_het
g21953,0.552942150985065,2.46121551199607,2.23074301766748,0.058005747951853,0.999811078531941,-4.41280900409081,E15.5_het
g02609,-0.268830973425591,5.11636389875895,-2.22881101760417,0.0581771069575335,0.999811078531941,-4.15762795368264,E15.5_het
g04358,-0.556976324064924,3.13848576693735,-2.22787986147162,0.0582598763959613,0.999811078531941,-4.36120471819412,E15.5_het
g18753,-0.594633570815069,1.60928498536061,-2.22730741224541,0.0583108191187524,0.999811078531941,-4.46846058623525,E15.5_het
g15262,-0.230306100215425,7.1526305182239,-2.22661295936381,0.0583726787455079,0.999811078531941,-4.04458874477945,E15.5_het
g15302,-0.311668767793202,4.3920491690639,-2.22177406376337,0.0588055341277446,0.999811078531941,-4.23565408419352,E15.5_het
g11128,0.384648711203394,3.35387538192813,2.2193965704416,0.0590193808406388,0.999811078531941,-4.33730800113753,E15.5_het
g11835,-0.216286801111918,6.62273856284942,-2.21817821744861,0.059129267647505,0.999811078531941,-4.05788390316514,E15.5_het
g17872,-0.372773864792698,5.9844122303522,-2.21612074240306,0.0593153008191762,0.999811078531941,-4.09083045563967,E15.5_het
g15587,0.586926029148829,1.91206892672814,2.21087635209902,0.0597921332413077,0.999811078531941,-4.4510149894949,E15.5_het
g19401,0.29064595800246,4.41530778923791,2.21045982176145,0.0598301685797942,0.999811078531941,-4.23377700609766,E15.5_het
g02252,0.282312081351563,6.58748993569381,2.20865293171005,0.0599954435925668,0.999811078531941,-4.06386756858993,E15.5_het
g10026,-0.729750083074983,1.33054046002788,-2.20214044686362,0.0605949199521519,0.999811078531941,-4.48431510526612,E15.5_het
g07836,0.672846531639185,1.39023544484814,2.20004583215574,0.0607889952156339,0.999811078531941,-4.47869020633577,E15.5_het
g16027,0.37679770199934,6.77538851391758,2.19866994027349,0.060916814361734,0.999811078531941,-4.06462858791307,E15.5_het
g13750,-0.46297890990917,2.87611964808503,-2.19400314313849,0.0613523519123767,0.999811078531941,-4.38970223208891,E15.5_het
g22433,0.287893840130481,4.81654378422582,2.19296113874836,0.0614500214137463,0.999811078531941,-4.19869775581689,E15.5_het
g06877,0.56213987759051,1.52212490351439,2.19069922251676,0.0616625688800728,0.999811078531941,-4.47348665356297,E15.5_het
g26433,-3.91422685415113,8.78559428985585,-2.18549122016045,0.062154738497839,0.999811078531941,-4.07981668884506,E15.5_het
g07445,-0.606007329132581,1.30936153726731,-2.18319777561683,0.0623727120590493,0.999811078531941,-4.48639664237642,E15.5_het
g17876,-0.635494725445773,1.52574086286933,-2.1831700703098,0.062375349867739,0.999811078531941,-4.47705410706232,E15.5_het
g04970,0.351688856060608,4.04471339612483,2.18148267928865,0.0625362147837172,0.999811078531941,-4.2796643369033,E15.5_het
g10074,-0.571726672656775,1.39228520141476,-2.17967362254042,0.0627091366104786,0.999811078531941,-4.48303847718931,E15.5_het
g21871,-0.227082267787381,5.97010562912023,-2.17948156437401,0.0627275227057793,0.999811078531941,-4.1079844044262,E15.5_het
g03761,0.966282019828927,2.13107335994641,2.17355809606966,0.0632972255229248,0.999811078531941,-4.4432799359365,E15.5_het
g14552,0.872028216099806,2.45900559436628,2.16934382323948,0.0637056688477024,0.999811078531941,-4.42227778388616,E15.5_het
g02888,0.646571474290167,1.6787727618175,2.16540050036935,0.0640902214149796,0.999811078531941,-4.46854564127763,E15.5_het
g17578,-0.499395548112581,2.16660465070601,-2.16489740170545,0.0641394490050704,0.999811078531941,-4.44473321750591,E15.5_het
g11441,0.479124928862665,2.28509366957402,2.1532053984968,0.0652941226734008,0.999811078531941,-4.43598453689209,E15.5_het
g23523,0.6571209396563,1.15458089640802,2.15207106181668,0.0654072379907357,0.999811078531941,-4.49269367880094,E15.5_het
g05161,-0.272450723040355,4.97823064059595,-2.14872402264436,0.0657421358227457,0.999811078531941,-4.20151062931834,E15.5_het
g02162,0.34475245285326,4.12679098415889,2.14508854093702,0.0661078198180642,0.999811078531941,-4.2822444656718,E15.5_het
g03572,0.323618184477737,7.46887622442461,2.13979578610012,0.0666438091648875,0.999811078531941,-4.08775728629874,E15.5_het
g08416,0.508087737882092,3.1420447981779,2.13717876586562,0.0669104182925745,0.999811078531941,-4.37416366528928,E15.5_het
g21515,0.33530061886385,3.93166559116526,2.12936379189384,0.0677128671171147,0.999811078531941,-4.30482711015887,E15.5_het
g12905,-0.504681751154226,2.10520848344052,-2.12546132127003,0.0681171323790836,0.999811078531941,-4.45336574995589,E15.5_het
g10902,0.49978187343485,2.18631321960177,2.12391219810238,0.0682782701369209,0.999811078531941,-4.44603936379978,E15.5_het
g15618,0.680512968235212,1.58437575687041,2.12274463318027,0.0683999676499639,0.999811078531941,-4.4776111236956,E15.5_het
g07944,-0.385470442442898,3.64697737883012,-2.11917014517049,0.0687738775417027,0.999811078531941,-4.33619598971467,E15.5_het
g19937,0.551767769609469,3.20056049494299,2.11822814050946,0.0688727518573696,0.999811078531941,-4.37319917898614,E15.5_het
g13080,-0.447381088607614,2.86831916920147,-2.11683574338778,0.0690191573075428,0.999811078531941,-4.40373938977249,E15.5_het
g07055,-0.360175459756133,4.91769190294799,-2.11509999322088,0.0692020955571469,0.999811078531941,-4.22051002727966,E15.5_het
g14663,1.27463097264473,5.53400744446034,2.11385999366094,0.069333077638883,0.999811078531941,-4.1753185377369,E15.5_het
g08278,-0.244121724575299,7.50551803143942,-2.11149041115021,0.0695840595895398,0.999811078531941,-4.10246205449231,E15.5_het
g13826,-0.393744886738414,3.09214765625679,-2.10526694685661,0.0702475161954775,0.999811078531941,-4.38739068269036,E15.5_het
g10277,0.457845079849757,2.36163261261987,2.10511276203635,0.070264032158163,0.999811078531941,-4.43799489436542,E15.5_het
g22465,0.546780383223229,1.54406128567205,2.10474757549095,0.0703031654764439,0.999811078531941,-4.48126690944766,E15.5_het
g15132,0.27468510160947,5.17376090168274,2.10469479998446,0.0703088226671027,0.999811078531941,-4.19934619211698,E15.5_het
g04783,0.6983141771898,5.07396359955488,2.10009085121433,0.0708040678946772,0.999811078531941,-4.21114885008464,E15.5_het
g18031,0.382521343495993,3.49627701372157,2.09946412918267,0.0708717496327833,0.999811078531941,-4.35123449806697,E15.5_het
g16772,0.426386546842828,2.6512146384659,2.09816065361358,0.0710127205218333,0.999811078531941,-4.41974390716379,E15.5_het
g15167,0.883641719090344,1.01783340936468,2.09790186492777,0.0710407413897238,0.999811078531941,-4.49837677464499,E15.5_het
g08052,-0.334849673080434,4.57954443539003,-2.09768694317177,0.0710640207613549,0.999811078531941,-4.25769858008939,E15.5_het
g17558,0.504964164736957,6.63129960572784,2.09744940720596,0.0710897583518764,0.999811078531941,-4.12029117665424,E15.5_het
g13838,0.373641942977942,3.23316556109568,2.09739410995093,0.0710957512601629,0.999811078531941,-4.37430934161199,E15.5_het
g22144,0.629655600630004,6.45253194667785,2.09609760325477,0.071236404566617,0.999811078531941,-4.12700466135179,E15.5_het
g00916,-0.449400327274449,2.80240058825039,-2.09598237961664,0.0712489180227715,0.999811078531941,-4.41241268781743,E15.5_het
